Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
13	-0.2	0.	2.5e-002	0.79509
14	-0.18182	0.	2.5e-002	1.4682
15	-0.16364	0.	2.5e-002	2.0934
16	-0.14545	0.	2.5e-002	2.3529
17	-0.12727	0.	2.5e-002	2.4999
18	-0.10909	0.	2.5e-002	2.5428
19	-9.0909e-002	0.	2.5e-002	2.5356
20	-7.2727e-002	0.	2.5e-002	2.4978
21	-5.4545e-002	0.	2.5e-002	2.3459
22	-3.6364e-002	0.	2.5e-002	2.1451
23	0.	0.	2.5e-002	0.80044
24	-1.8182e-002	0.	2.5e-002	1.3205
95	-1.8182e-002	0.	-2.5e-002	1.3306
96	0.	0.	-2.5e-002	0.76652
97	-3.6364e-002	0.	-2.5e-002	2.2074
98	-5.4545e-002	0.	-2.5e-002	2.3627
99	-7.2727e-002	0.	-2.5e-002	2.4974
100	-9.0909e-002	0.	-2.5e-002	2.5394
101	-0.10909	0.	-2.5e-002	2.5438
102	-0.12727	0.	-2.5e-002	2.4996
103	-0.14545	0.	-2.5e-002	2.3704
104	-0.16364	0.	-2.5e-002	2.1438
105	-0.18182	0.	-2.5e-002	1.3643
106	-0.2	0.	-2.5e-002	0.83727
457	0.	0.	0.	0.82718
458	-0.2	0.	0.	0.80878
900	-2.7273e-002	0.	0.	1.8553
901	-6.3636e-002	0.	0.	2.4436
902	-0.1074	0.	4.3368e-019	2.5367
903	-0.14411	0.	0.	2.4031
904	-0.17273	0.	0.	1.8194
2073	-0.19091	0.	2.5e-002	1.1316
2075	-0.2	0.	1.25e-002	0.80193
2081	-0.17273	0.	2.5e-002	1.7808
2083	-0.19091	0.	1.25e-002	1.1385
2084	-0.17727	0.	1.25e-002	1.6438
2088	-0.15455	0.	2.5e-002	2.2232
2090	-0.15387	0.	1.25e-002	2.2483
2091	-0.16818	0.	1.25e-002	1.9564
2095	-0.13636	0.	2.5e-002	2.4264
2097	-0.14478	0.	1.25e-002	2.378
2099	-0.11818	0.	2.5e-002	2.5214
2101	-0.11734	0.	1.25e-002	2.5183
2102	-0.13569	0.	1.25e-002	2.4515
2104	-0.1	0.	2.5e-002	2.5392
2106	-0.10825	0.	1.25e-002	2.5398
2109	-8.1818e-002	0.	2.5e-002	2.5167
2111	-7.7273e-002	0.	1.25e-002	2.4896
2112	-9.9155e-002	0.	1.25e-002	2.5361
2116	-6.3636e-002	0.	2.5e-002	2.4219
2118	-6.8182e-002	0.	1.25e-002	2.4707
2120	-4.5455e-002	0.	2.5e-002	2.2455
2122	-5.9091e-002	0.	1.25e-002	2.3948
2124	-2.7273e-002	0.	2.5e-002	1.7328
2126	-3.1818e-002	0.	1.25e-002	2.0002
2127	-5.e-002	0.	1.25e-002	2.2944
2129	-9.0909e-003	0.	2.5e-002	1.0605
2131	0.	0.	1.25e-002	0.81381
2138	-9.0909e-003	0.	1.25e-002	1.0739
2139	-2.2727e-002	0.	1.25e-002	1.5879
2536	-9.0909e-003	0.	-2.5e-002	1.0486
2537	-2.7273e-002	0.	-2.5e-002	1.769
2539	-9.0909e-003	0.	-1.25e-002	1.0789
2540	-2.2727e-002	0.	-1.25e-002	1.593
2545	0.	0.	-1.25e-002	0.79685
2550	-4.5455e-002	0.	-2.5e-002	2.285
2552	-3.1818e-002	0.	-1.25e-002	2.0314
2553	-5.e-002	0.	-1.25e-002	2.3255
2556	-6.3636e-002	0.	-2.5e-002	2.43
2558	-5.9091e-002	0.	-1.25e-002	2.4032
2560	-8.1818e-002	0.	-2.5e-002	2.5184
2562	-6.8182e-002	0.	-1.25e-002	2.4705
2564	-0.1	0.	-2.5e-002	2.5416
2566	-7.7273e-002	0.	-1.25e-002	2.4915
2567	-9.9155e-002	0.	-1.25e-002	2.538
2570	-0.11818	0.	-2.5e-002	2.5217
2572	-0.10825	0.	-1.25e-002	2.5402
2575	-0.13636	0.	-2.5e-002	2.435
2577	-0.11734	0.	-1.25e-002	2.5181
2578	-0.13569	0.	-1.25e-002	2.4513
2581	-0.15455	0.	-2.5e-002	2.2571
2583	-0.14478	0.	-1.25e-002	2.3868
2586	-0.17273	0.	-2.5e-002	1.754
2588	-0.15387	0.	-1.25e-002	2.2735
2589	-0.16818	0.	-1.25e-002	1.9816
2591	-0.19091	0.	-2.5e-002	1.1008
2593	-0.19091	0.	-1.25e-002	1.0865
2594	-0.17727	0.	-1.25e-002	1.5918
2598	-0.2	0.	-1.25e-002	0.82302
