Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
2647	-0.20182	0.	-1.5e-002	1.876
2650	-0.22909	0.	-3.e-002	1.0596
2652	-0.22909	0.	-1.5e-002	1.0776
2653	-0.21273	0.	-1.5e-002	1.547
2659	-0.24	0.	-1.5e-002	0.77508
4868	-1.9109e-002	0.	-1.2473e-019	1.3019
4876	-0.22364	0.	0.	1.2625
7906	-5.7291e-002	0.	-1.2473e-019	2.0986
7912	-9.8182e-002	0.	0.	2.4372
7918	-0.14467	0.	0.	2.4196
7924	-0.1883	0.	0.	2.0378
1	0.	0.	4.5e-002	7.7517e-002
2	-2.1818e-002	0.	4.5e-002	7.9264e-003
3	-4.3636e-002	0.	4.5e-002	-6.3278e-002
4	-6.5455e-002	0.	4.5e-002	-6.0109e-002
5	-8.7273e-002	0.	4.5e-002	-4.4422e-002
6	-0.10909	0.	4.5e-002	-2.9055e-002
7	-0.13091	0.	4.5e-002	-2.8857e-002
8	-0.15273	0.	4.5e-002	-4.4257e-002
9	-0.17455	0.	4.5e-002	-6.0514e-002
10	-0.19636	0.	4.5e-002	-6.5306e-002
11	-0.21818	0.	4.5e-002	7.948e-003
12	-0.24	0.	4.5e-002	8.0871e-002
13	-0.24	0.	3.e-002	8.0871e-002
14	-0.21818	0.	3.e-002	7.948e-003
15	-0.19636	0.	3.e-002	-6.5306e-002
16	-0.17455	0.	3.e-002	-6.0514e-002
17	-0.15273	0.	3.e-002	-4.4257e-002
18	-0.13091	0.	3.e-002	-2.8857e-002
19	-0.10909	0.	3.e-002	-2.9055e-002
20	-8.7273e-002	0.	3.e-002	-4.4422e-002
21	-6.5455e-002	0.	3.e-002	-6.0109e-002
22	-4.3636e-002	0.	3.e-002	-6.3278e-002
23	0.	0.	3.e-002	7.7517e-002
24	-2.1818e-002	0.	3.e-002	7.9264e-003
95	-2.1818e-002	0.	-3.e-002	5.5624e-003
96	0.	0.	-3.e-002	7.2066e-002
97	-4.3636e-002	0.	-3.e-002	-6.3738e-002
98	-6.5455e-002	0.	-3.e-002	-6.0787e-002
99	-8.7273e-002	0.	-3.e-002	-4.4202e-002
100	-0.10909	0.	-3.e-002	-2.9455e-002
101	-0.13091	0.	-3.e-002	-2.9016e-002
102	-0.15273	0.	-3.e-002	-4.4011e-002
103	-0.17455	0.	-3.e-002	-6.0613e-002
104	-0.19636	0.	-3.e-002	-6.3474e-002
105	-0.21818	0.	-3.e-002	6.0574e-003
106	-0.24	0.	-3.e-002	7.3371e-002
199	-0.21818	0.	-4.5e-002	6.0574e-003
200	-0.24	0.	-4.5e-002	7.3371e-002
201	-0.19636	0.	-4.5e-002	-6.3474e-002
202	-0.17455	0.	-4.5e-002	-6.0613e-002
203	-0.15273	0.	-4.5e-002	-4.4011e-002
204	-0.13091	0.	-4.5e-002	-2.9016e-002
205	-0.10909	0.	-4.5e-002	-2.9455e-002
206	-8.7273e-002	0.	-4.5e-002	-4.4202e-002
207	-6.5455e-002	0.	-4.5e-002	-6.0787e-002
208	-4.3636e-002	0.	-4.5e-002	-6.3738e-002
209	-2.1818e-002	0.	-4.5e-002	5.5624e-003
210	0.	0.	-4.5e-002	7.2066e-002
2052	-1.0909e-002	0.	4.5e-002	4.2722e-002
2053	0.	0.	3.75e-002	7.7517e-002
2059	-3.2727e-002	0.	4.5e-002	-2.7676e-002
2060	-2.1818e-002	0.	3.75e-002	7.9264e-003
2067	-5.4545e-002	0.	4.5e-002	-6.1694e-002
2068	-4.3636e-002	0.	3.75e-002	-6.3278e-002
2073	-7.6364e-002	0.	4.5e-002	-5.2266e-002
2074	-6.5455e-002	0.	3.75e-002	-6.0109e-002
2079	-9.8182e-002	0.	4.5e-002	-3.6739e-002
2080	-8.7273e-002	0.	3.75e-002	-4.4422e-002
2087	-0.12	0.	4.5e-002	-2.8956e-002
2088	-0.10909	0.	3.75e-002	-2.9055e-002
2093	-0.14182	0.	4.5e-002	-3.6557e-002
2094	-0.13091	0.	3.75e-002	-2.8857e-002
2101	-0.16364	0.	4.5e-002	-5.2385e-002
2102	-0.15273	0.	3.75e-002	-4.4257e-002
2106	-0.18545	0.	4.5e-002	-6.291e-002
2107	-0.17455	0.	3.75e-002	-6.0514e-002
2112	-0.20727	0.	4.5e-002	-2.8679e-002
2113	-0.19636	0.	3.75e-002	-6.5306e-002
2117	-0.22909	0.	4.5e-002	4.441e-002
2118	-0.21818	0.	3.75e-002	7.948e-003
2123	-0.24	0.	3.75e-002	8.0871e-002
2128	-0.22909	0.	3.e-002	4.441e-002
2137	-0.20727	0.	3.e-002	-2.8679e-002
2143	-0.18545	0.	3.e-002	-6.291e-002
2149	-0.16364	0.	3.e-002	-5.2385e-002
2154	-0.14182	0.	3.e-002	-3.6557e-002
2160	-0.12	0.	3.e-002	-2.8956e-002
2165	-9.8182e-002	0.	3.e-002	-3.6739e-002
2170	-7.6364e-002	0.	3.e-002	-5.2266e-002
2176	-5.4545e-002	0.	3.e-002	-6.1694e-002
2182	-3.2727e-002	0.	3.e-002	-2.7676e-002
2186	-1.0909e-002	0.	3.e-002	4.2722e-002
2588	-1.0909e-002	0.	-3.e-002	3.8814e-002
2589	-3.2727e-002	0.	-3.e-002	-2.9088e-002
2590	-2.1818e-002	0.	-3.75e-002	5.5624e-003
2597	0.	0.	-3.75e-002	7.2066e-002
2606	-5.4545e-002	0.	-3.e-002	-6.2262e-002
2607	-4.3636e-002	0.	-3.75e-002	-6.3738e-002
2611	-7.6364e-002	0.	-3.e-002	-5.2494e-002
2612	-6.5455e-002	0.	-3.75e-002	-6.0787e-002
2617	-9.8182e-002	0.	-3.e-002	-3.6829e-002
2618	-8.7273e-002	0.	-3.75e-002	-4.4202e-002
2624	-0.12	0.	-3.e-002	-2.9236e-002
2625	-0.10909	0.	-3.75e-002	-2.9455e-002
2628	-0.14182	0.	-3.e-002	-3.6513e-002
2629	-0.13091	0.	-3.75e-002	-2.9016e-002
2633	-0.16364	0.	-3.e-002	-5.2312e-002
2634	-0.15273	0.	-3.75e-002	-4.4011e-002
2639	-0.18545	0.	-3.e-002	-6.2044e-002
2640	-0.17455	0.	-3.75e-002	-6.0613e-002
2644	-0.20727	0.	-3.e-002	-2.8708e-002
2645	-0.19636	0.	-3.75e-002	-6.3474e-002
2650	-0.22909	0.	-3.e-002	3.9714e-002
2651	-0.21818	0.	-3.75e-002	6.0574e-003
2658	-0.24	0.	-3.75e-002	7.3371e-002
3268	-0.22909	0.	-4.5e-002	3.9714e-002
3269	-0.20727	0.	-4.5e-002	-2.8708e-002
3279	-0.18545	0.	-4.5e-002	-6.2044e-002
3282	-0.16364	0.	-4.5e-002	-5.2312e-002
3285	-0.14182	0.	-4.5e-002	-3.6513e-002
3291	-0.12	0.	-4.5e-002	-2.9236e-002
3295	-9.8182e-002	0.	-4.5e-002	-3.6829e-002
3298	-7.6364e-002	0.	-4.5e-002	-5.2494e-002
3303	-5.4545e-002	0.	-4.5e-002	-6.2262e-002
3309	-3.2727e-002	0.	-4.5e-002	-2.9088e-002
3312	-1.0909e-002	0.	-4.5e-002	3.8814e-002
96	0.	0.	-3.e-002	0.25291
106	-0.24	0.	-3.e-002	0.29429
199	-0.21818	0.	-4.5e-002	-2.6089e-002
200	-0.24	0.	-4.5e-002	0.10536
201	-0.19636	0.	-4.5e-002	-8.7376e-002
202	-0.17455	0.	-4.5e-002	-9.493e-002
203	-0.15273	0.	-4.5e-002	-8.894e-002
204	-0.13091	0.	-4.5e-002	-8.6202e-002
205	-0.10909	0.	-4.5e-002	-9.0747e-002
206	-8.7273e-002	0.	-4.5e-002	-9.0685e-002
207	-6.5455e-002	0.	-4.5e-002	-8.0453e-002
208	-4.3636e-002	0.	-4.5e-002	-7.9236e-002
209	-2.1818e-002	0.	-4.5e-002	-2.3078e-002
210	0.	0.	-4.5e-002	0.1064
283	1.	0.	-9.5e-002	2.6591e-004
284	1.	0.	-0.19	2.4661e-004
285	1.	0.	-0.285	2.128e-004
286	1.	0.	-0.38	1.7744e-004
287	1.	0.	-0.475	1.5524e-004
288	1.	0.	-0.57	1.185e-004
289	1.	0.	-0.665	8.5128e-005
290	1.	0.	-0.76	6.4445e-005
291	1.	0.	-0.855	3.6063e-005
292	1.	0.	-0.95	1.3472e-005
303	0.90667	0.	-1.045	7.3713e-006
304	0.81333	0.	-1.045	1.1711e-005
305	0.72	0.	-1.045	8.6365e-006
306	0.62667	0.	-1.045	6.672e-006
307	0.53333	0.	-1.045	7.3766e-006
308	0.44	0.	-1.045	4.6232e-006
309	0.34667	0.	-1.045	2.5705e-007
310	0.25333	0.	-1.045	-6.0566e-006
311	0.16	0.	-1.045	-1.0392e-005
312	6.6667e-002	0.	-1.045	-1.5289e-005
313	-2.6667e-002	0.	-1.045	-1.8557e-005
314	-0.12	0.	-1.045	-1.5207e-005
315	-0.21333	0.	-1.045	-1.9685e-005
316	-0.30667	0.	-1.045	-1.1759e-005
317	-0.4	0.	-1.045	-6.4085e-006
318	-0.49333	0.	-1.045	-3.0841e-006
319	-0.58667	0.	-1.045	1.8089e-006
320	-0.68	0.	-1.045	7.1733e-006
321	-0.77333	0.	-1.045	8.6789e-006
322	-0.86667	0.	-1.045	6.068e-006
323	-0.96	0.	-1.045	9.2493e-006
324	-1.0533	0.	-1.045	9.2832e-006
325	-1.1467	0.	-1.045	1.049e-005
331	-1.24	0.	-0.95	1.6372e-005
332	-1.24	0.	-0.855	3.5717e-005
333	-1.24	0.	-0.76	6.6742e-005
334	-1.24	0.	-0.665	8.6319e-005
335	-1.24	0.	-0.57	1.1752e-004
336	-1.24	0.	-0.475	1.5657e-004
337	-1.24	0.	-0.38	1.813e-004
338	-1.24	0.	-0.285	2.1136e-004
339	-1.24	0.	-0.19	2.4118e-004
340	-1.24	0.	-9.5e-002	2.6725e-004
346	9.0909e-002	0.	0.	4.0684e-002
347	0.18182	0.	0.	1.0272e-002
348	0.27273	0.	0.	4.1255e-003
349	0.36364	0.	0.	2.5652e-003
350	0.45455	0.	0.	1.4812e-003
351	0.54545	0.	0.	8.4954e-004
352	0.63636	0.	0.	5.6604e-004
353	0.72727	0.	0.	4.4563e-004
354	0.81818	0.	0.	3.3656e-004
355	0.90909	0.	0.	2.784e-004
356	-1.1491	0.	0.	2.7917e-004
357	-1.0582	0.	0.	3.3676e-004
358	-0.96727	0.	0.	4.743e-004
359	-0.87636	0.	0.	6.1323e-004
360	-0.78545	0.	0.	8.8943e-004
361	-0.69455	0.	0.	1.5018e-003
362	-0.60364	0.	0.	2.4677e-003
363	-0.51273	0.	0.	4.6482e-003
364	-0.42182	0.	0.	1.4057e-002
365	-0.33091	0.	0.	4.5089e-002
462	0.	0.	0.	0.50734
463	-0.24	0.	0.	0.49572
468	1.	0.	-1.045	6.6903e-006
469	1.	0.	0.	2.6949e-004
470	-1.24	0.	-1.045	7.3562e-006
471	-1.24	0.	0.	2.6772e-004
476	4.5455e-002	0.	0.	0.18528
477	-0.28545	0.	0.	0.16844
653	0.12954	0.	-0.55552	-1.7473e-004
654	-0.34641	0.	-0.51913	-1.9956e-004
655	2.9468e-003	0.	-0.29083	-2.2507e-003
656	-0.30564	0.	-0.28676	-7.8842e-004
657	-0.80333	0.	-0.51	2.4347e-004
658	0.56333	0.	-0.51	2.1773e-004
659	-7.7424e-002	0.	-0.17	-1.4409e-002
660	-0.2672	0.	-0.15393	1.0486e-003
661	-0.55333	0.	-0.4025	4.1926e-004
662	0.25505	0.	-0.26372	1.6187e-003
663	-0.19498	0.	-0.39807	-1.4258e-003
664	-0.11601	0.	-0.55542	-5.2585e-004
665	-0.48694	0.	-0.79945	-1.2847e-005
666	0.23667	0.	-0.795	-2.2867e-005
667	-0.18335	0.	-0.80256	-1.2588e-004
668	0.64699	0.	-0.79914	5.3257e-005
669	-0.8622	0.	-0.80229	5.1549e-005
670	-0.12415	0.	-0.288	-3.8136e-003
671	0.58968	0.	-0.37065	3.6483e-004
672	-0.89798	0.	-0.17698	4.2874e-004
673	-0.11189	0.	-0.1347	-2.8545e-002
674	0.26252	0.	-0.53808	7.9306e-005
675	-7.7489e-002	0.	-0.71828	-2.0581e-004
676	-0.6004	0.	-0.26833	9.4873e-004
677	-0.37628	0.	-0.19566	3.2316e-003
678	-0.14211	0.	-9.6505e-002	-4.5254e-002
679	0.35669	0.	-0.69787	4.9758e-005
680	-0.60327	0.	-0.73188	2.8912e-005
681	0.46586	0.	-0.43671	3.6923e-004
682	-1.0873	0.	-0.40851	2.0841e-004
683	-7.0121e-002	0.	-0.46995	-9.2282e-004
684	0.1637	0.	-0.22607	2.1176e-003
685	0.85444	0.	-0.55	1.3517e-004
686	-5.4582e-002	0.	-9.2222e-002	-3.0749e-002
687	-0.16375	0.	-0.14222	-2.0739e-002
688	0.47223	0.	-0.28776	6.756e-004
689	8.3737e-002	0.	-0.46167	-3.3767e-004
690	-1.0016	0.	-0.5966	1.1099e-004
691	0.81563	0.	-0.24718	2.7593e-004
692	7.6478e-003	0.	-0.9151	-4.7697e-005
693	-5.303e-004	0.	-0.1075	-2.9196e-004
694	-0.27772	0.	-0.69043	-1.9648e-004
695	9.1082e-002	0.	-0.17919	3.3266e-003
696	-0.19097	0.	-9.3611e-002	-3.2345e-002
697	-0.26565	0.	-0.10018	1.7753e-002
698	-0.43628	0.	-0.36222	3.6022e-004
699	-0.14733	0.	-0.21861	-7.067e-003
700	-0.35083	0.	-0.42129	-3.4098e-004
701	0.11788	0.	-0.74869	-9.4284e-005
702	-0.62326	0.	-0.88488	1.3478e-005
703	0.3774	0.	-0.87461	9.0887e-006
704	-0.85798	0.	-0.34	3.6875e-004
705	-1.103	0.	-0.80092	4.7428e-005
706	0.83045	0.	-0.79397	5.4409e-005
707	0.42016	0.	-0.14988	1.3162e-003
708	-0.32167	0.	-0.795	-8.5657e-005
709	-0.75652	0.	-0.21917	8.1516e-004
710	0.62145	0.	-0.13844	5.6722e-004
711	-1.1019	0.	-0.26442	2.5183e-004
712	-0.69683	0.	-0.39103	4.4252e-004
713	-0.56176	0.	-0.53456	1.2194e-004
714	0.13825	0.	-0.37484	-2.9261e-005
715	-0.22533	0.	-0.25681	-3.4779e-003
716	-0.23188	0.	-0.54114	-4.8028e-004
717	3.3333e-003	0.	-0.545	-5.5383e-004
718	-0.39443	0.	-0.686	-9.0269e-005
719	0.26589	0.	-0.38962	3.2673e-004
720	0.20006	0.	-0.66006	-4.2664e-005
721	-9.3279e-002	0.	-9.7816e-002	-4.6322e-002
722	-3.5577e-002	0.	-0.2225	-5.4408e-003
723	-0.73361	0.	-0.73875	7.0463e-005
724	0.49114	0.	-0.75123	5.8063e-005
725	0.71371	0.	-0.44595	2.1107e-004
726	0.40184	0.	-0.55545	1.5698e-004
727	-4.1414e-002	0.	-0.37833	-1.6259e-003
728	0.74806	0.	-0.66375	9.8737e-005
729	-0.57524	0.	-0.12743	2.2732e-003
730	-0.49002	0.	-0.21876	2.1233e-003
731	-0.36186	0.	-9.7884e-002	1.5193e-002
732	-0.22198	0.	-0.32306	-1.9257e-003
733	0.35776	0.	-0.27932	1.0414e-003
734	-0.44991	0.	-0.47071	4.5867e-005
735	-0.9429	0.	-0.48217	1.8121e-004
736	-0.2675	0.	-0.92	-5.0881e-005
737	-0.20807	0.	-0.18811	-7.1264e-003
738	4.7496e-002	0.	-0.66381	-2.1284e-004
739	-0.86536	0.	-0.95176	1.4105e-005
740	0.62794	0.	-0.95566	1.6616e-005
741	0.87906	0.	-0.13012	2.8245e-004
742	-0.86381	0.	-0.63504	1.1642e-004
743	0.6025	0.	-0.64375	1.1387e-004
744	8.048e-002	0.	-0.26667	-3.1665e-004
745	-0.45715	0.	-0.10781	5.7917e-003
746	0.11013	0.	-0.84573	-5.1588e-005
747	-0.13064	0.	-0.93565	-3.8178e-005
748	-0.12856	0.	-0.17347	-1.4049e-002
749	-6.1886e-002	0.	-0.12523	-2.4245e-002
750	-0.40172	0.	-0.93562	-1.8929e-005
751	-0.64409	0.	-0.62796	1.1159e-004
752	0.87139	0.	-0.38837	1.9502e-004
753	8.6092e-002	0.	-8.6458e-002	1.8662e-002
754	3.5e-002	0.	-6.178e-002	5.7359e-002
755	-0.21781	0.	-0.12674	-1.1885e-002
756	0.19125	0.	-0.92381	-1.7096e-005
757	-0.20393	0.	-0.61737	-3.3298e-004
758	4.0997e-002	0.	-0.36417	-8.9086e-004
759	-0.68639	0.	-0.53062	1.9889e-004
760	-1.1333	0.	-0.66235	8.9191e-005
761	0.32329	0.	-0.13896	2.2173e-003
762	-0.99211	0.	-0.35049	2.6839e-004
763	0.73062	0.	-0.89746	2.2178e-005
764	-0.98038	0.	-0.87245	3.0332e-005
765	0.89446	0.	-0.66616	8.5423e-005
766	-0.27276	0.	-4.7569e-002	0.10825
767	0.1791	0.	-0.46485	3.5441e-005
768	-0.1129	0.	-0.39917	-1.5622e-003
769	-0.28009	0.	-0.37177	-7.5854e-004
770	-0.26105	0.	-0.45409	-6.7705e-004
771	2.8236e-003	0.	-0.44863	-7.0168e-004
772	-4.4768e-002	0.	-0.62144	-3.4671e-004
773	-0.18	0.	-0.70125	-2.3096e-004
774	-0.43199	0.	-0.57827	-5.9475e-005
775	-6.6515e-002	0.	-0.295	-3.6246e-003
776	-9.3552e-002	0.	-0.22556	-7.0899e-003
777	0.85558	0.	-0.94486	1.7598e-005
778	-1.0984	0.	-0.94461	1.7813e-005
779	-1.1311	0.	-0.11252	2.7963e-004
780	-0.11135	0.	-6.6847e-002	-7.4839e-002
781	0.68593	0.	-0.5556	1.365e-004
782	0.3565	0.	-0.46819	2.8546e-004
783	-0.17185	0.	-6.9306e-002	-7.2105e-002
784	3.971e-002	0.	-0.21833	-1.4521e-003
785	0.74449	0.	-0.11689	3.9186e-004
786	-0.28745	0.	-0.22069	-1.1626e-003
787	-0.23084	0.	-7.597e-002	6.3089e-003
788	-0.14383	0.	-6.8836e-002	-7.5384e-002
789	-0.703	0.	-8.6895e-002	1.2247e-003
790	0.48087	0.	-0.63208	1.2522e-004
791	0.2844	0.	-0.92432	-7.2662e-006
792	-0.99063	0.	-0.72579	7.4673e-005
793	-0.52275	0.	-0.65173	1.2311e-005
794	-2.3933e-003	0.	-7.135e-002	1.4529e-002
795	0.16328	0.	-0.12615	5.9037e-003
796	4.0372e-002	0.	-0.14021	4.6452e-003
797	-0.50864	0.	-0.3118	8.7627e-004
798	-0.40479	0.	-0.27576	7.2033e-004
799	-7.68e-002	0.	-0.82464	-1.0247e-004
800	1.2249e-002	0.	-0.78438	-1.2591e-004
801	-0.20187	0.	-6.6049e-002	-5.5199e-002
802	-0.84904	0.	-8.5e-002	6.2506e-004
803	-0.1621	0.	-0.47317	-9.5942e-004
804	-3.8359e-002	0.	-6.5833e-002	-4.8867e-002
805	0.10294	0.	-0.94036	-2.604e-005
806	-7.4915e-002	0.	-6.8687e-002	-7.349e-002
807	-0.30504	0.	-7.4966e-002	3.0572e-002
808	-1.0127	0.	-0.14187	3.6248e-004
809	-1.1042	0.	-0.52802	1.3522e-004
810	-0.52275	0.	-0.93328	-8.584e-006
811	0.71348	0.	-0.3025	3.1992e-004
812	0.51889	0.	-0.1467	9.9744e-004
813	-0.31667	0.	-0.6075	-2.5815e-004
814	-9.6902e-002	0.	-0.34179	-2.4767e-003
815	-0.15228	0.	-0.34057	-2.7402e-003
816	0.22621	0.	-0.17145	3.0226e-003
817	-0.32707	0.	-0.16194	6.2973e-003
818	-0.36054	0.	-0.33301	-8.7062e-005
819	-0.75324	0.	-0.6003	1.2994e-004
820	0.57295	0.	-0.25219	5.6402e-004
821	0.51947	0.	-0.91177	1.8371e-005
822	-0.74961	0.	-0.9008	2.4345e-005
823	-3.4875e-002	0.	-0.15658	-9.1743e-003
824	-0.17394	0.	-0.28407	-3.9658e-003
825	0.1793	0.	-0.30208	5.8324e-004
826	-1.1672	0.	-0.35417	1.939e-004
2597	0.	0.	-3.75e-002	0.17965
2598	0.	0.	-1.5e-002	0.38012
2599	2.2727e-002	0.	-1.5e-002	0.21909
2600	1.75e-002	0.	-4.589e-002	0.15513
2658	-0.24	0.	-3.75e-002	0.19982
2659	-0.24	0.	-1.5e-002	0.39501
2660	-0.26273	0.	-1.5e-002	0.23137
2661	-0.25638	0.	-3.8784e-002	0.20127
3268	-0.22909	0.	-4.5e-002	3.9634e-002
3269	-0.20727	0.	-4.5e-002	-5.6732e-002
3270	-0.22451	0.	-6.0485e-002	-9.8898e-003
3271	-0.21002	0.	-5.5524e-002	-4.0644e-002
3275	-0.25638	0.	-4.6284e-002	0.1068
3276	-0.23542	0.	-6.0485e-002	5.5832e-002
3279	-0.18545	0.	-4.5e-002	-9.1153e-002
3280	-0.18411	0.	-5.7153e-002	-7.974e-002
3281	-0.19912	0.	-5.5524e-002	-7.1288e-002
3282	-0.16364	0.	-4.5e-002	-9.1935e-002
3283	-0.1732	0.	-5.7153e-002	-8.3517e-002
3285	-0.14182	0.	-4.5e-002	-8.7571e-002
3286	-0.16229	0.	-5.7153e-002	-8.0522e-002
3287	-0.14828	0.	-5.6918e-002	-8.2162e-002
3291	-0.12	0.	-4.5e-002	-8.8474e-002
3292	-0.12113	0.	-5.5924e-002	-8.052e-002
3293	-0.13737	0.	-5.6918e-002	-8.0793e-002
3295	-9.8182e-002	0.	-4.5e-002	-9.0716e-002
3296	-0.11022	0.	-5.5924e-002	-8.2793e-002
3298	-7.6364e-002	0.	-4.5e-002	-8.5569e-002
3299	-9.931e-002	0.	-5.5924e-002	-8.2762e-002
3300	-8.1094e-002	0.	-5.6843e-002	-8.2087e-002
3303	-5.4545e-002	0.	-4.5e-002	-7.9844e-002
3304	-5.1907e-002	0.	-5.5417e-002	-6.466e-002
3305	-7.0185e-002	0.	-5.6843e-002	-7.6971e-002
3309	-3.2727e-002	0.	-4.5e-002	-5.1157e-002
3310	-4.0997e-002	0.	-5.5417e-002	-6.4052e-002
3312	-1.0909e-002	0.	-4.5e-002	4.1663e-002
3313	-1.2106e-002	0.	-5.8175e-002	-4.2742e-003
3314	-3.0088e-002	0.	-5.5417e-002	-3.5972e-002
3318	1.75e-002	0.	-5.339e-002	8.1881e-002
3319	-1.1967e-003	0.	-5.8175e-002	6.0466e-002
3808	1.	0.	-0.1425	2.5626e-004
3810	0.95455	0.	-4.75e-002	2.7215e-004
3811	1.	0.	-4.75e-002	2.677e-004
3812	0.93953	0.	-0.11256	2.7418e-004
3816	1.	0.	-0.2375	2.2971e-004
3817	0.90781	0.	-0.21859	2.6127e-004
3818	0.93953	0.	-0.16006	2.6453e-004
3822	1.	0.	-0.3325	1.9512e-004
3823	0.90781	0.	-0.26609	2.4437e-004
3824	0.9357	0.	-0.33669	2.0391e-004
3830	1.	0.	-0.4275	1.6634e-004
3831	0.9357	0.	-0.38419	1.8623e-004
3833	1.	0.	-0.5225	1.3687e-004
3834	0.92722	0.	-0.5125	1.4521e-004
3835	0.9357	0.	-0.43169	1.7513e-004
3838	1.	0.	-0.6175	1.0181e-004
3839	0.92722	0.	-0.56	1.2684e-004
3840	0.94723	0.	-0.61808	1.0196e-004
3847	1.	0.	-0.7125	7.4786e-005
3848	0.94723	0.	-0.66558	8.5275e-005
3850	1.	0.	-0.8075	5.0254e-005
3851	0.91523	0.	-0.77699	5.9427e-005
3852	0.94723	0.	-0.71308	7.4934e-005
3856	1.	0.	-0.9025	2.4767e-005
3857	0.91523	0.	-0.82449	4.5236e-005
3858	0.92779	0.	-0.89993	2.683e-005
3863	0.95333	0.	-0.9975	1.0422e-005
3864	1.	0.	-0.9975	1.0081e-005
3865	0.92779	0.	-0.94743	1.5535e-005
3934	0.86	0.	-1.045	9.5413e-006
