Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
1847	-0.10286	0.	3.e-002	-3.7053e-002
1848	-9.1429e-002	0.	2.5e-002	-1.8211e-002
1853	-0.12571	0.	3.e-002	-3.3231e-002
1854	-0.11429	0.	2.5e-002	-5.5894e-002
1860	-0.14857	0.	3.e-002	2.5886e-002
1861	-0.13714	0.	2.5e-002	-1.0568e-002
1866	-0.16	0.	2.5e-002	6.234e-002
1875	-0.14857	0.	2.e-002	2.5886e-002
1883	-0.12571	0.	2.e-002	-3.3231e-002
1892	-0.10286	0.	2.e-002	-3.7053e-002
1898	-8.e-002	0.	2.e-002	-1.8178e-002
1903	-5.7143e-002	0.	2.e-002	-3.6884e-002
1909	-3.4286e-002	0.	2.e-002	-3.5072e-002
1915	-1.1429e-002	0.	2.e-002	1.976e-002
2152	-1.1429e-002	0.	-2.e-002	1.6552e-002
2153	-3.4286e-002	0.	-2.e-002	-3.4931e-002
2154	-2.2857e-002	0.	-2.5e-002	-1.5724e-002
2159	0.	0.	-2.5e-002	4.8827e-002
2165	-5.7143e-002	0.	-2.e-002	-3.5888e-002
2166	-4.5714e-002	0.	-2.5e-002	-5.4139e-002
2169	-8.e-002	0.	-2.e-002	-1.812e-002
2170	-6.8571e-002	0.	-2.5e-002	-1.7636e-002
2173	-0.10286	0.	-2.e-002	-3.7557e-002
2174	-9.1429e-002	0.	-2.5e-002	-1.8605e-002
2177	-0.12571	0.	-2.e-002	-3.6107e-002
2178	-0.11429	0.	-2.5e-002	-5.6509e-002
2181	-0.14857	0.	-2.e-002	1.798e-002
2182	-0.13714	0.	-2.5e-002	-1.5705e-002
2187	-0.16	0.	-2.5e-002	5.1666e-002
2594	-0.14857	0.	-3.e-002	1.798e-002
2595	-0.12571	0.	-3.e-002	-3.6107e-002
2608	-0.10286	0.	-3.e-002	-3.7557e-002
2613	-8.e-002	0.	-3.e-002	-1.812e-002
2617	-5.7143e-002	0.	-3.e-002	-3.5888e-002
2623	-3.4286e-002	0.	-3.e-002	-3.4931e-002
2629	-1.1429e-002	0.	-3.e-002	1.6552e-002
60	0.	0.	-2.e-002	0.2674
66	-0.16	0.	-2.e-002	0.31227
131	-0.13714	0.	-3.e-002	-4.3139e-002
132	-0.16	0.	-3.e-002	9.5851e-002
133	-0.11429	0.	-3.e-002	-8.1913e-002
134	-9.1429e-002	0.	-3.e-002	-8.756e-002
135	-6.8571e-002	0.	-3.e-002	-8.0407e-002
136	-4.5714e-002	0.	-3.e-002	-8.0821e-002
137	-2.2857e-002	0.	-3.e-002	-6.5816e-002
138	0.	0.	-3.e-002	4.5136e-002
209	1.	0.	-9.3636e-002	9.0793e-005
210	1.	0.	-0.18727	8.6087e-005
211	1.	0.	-0.28091	7.5578e-005
212	1.	0.	-0.37455	6.1309e-005
213	1.	0.	-0.46818	5.0592e-005
214	1.	0.	-0.56182	3.953e-005
215	1.	0.	-0.65545	2.8694e-005
216	1.	0.	-0.74909	2.1136e-005
217	1.	0.	-0.84273	1.264e-005
218	1.	0.	-0.93636	5.4988e-006
229	0.90609	0.	-1.03	2.3618e-006
230	0.81217	0.	-1.03	2.7775e-006
231	0.71826	0.	-1.03	2.7365e-006
232	0.62435	0.	-1.03	2.4792e-006
233	0.53043	0.	-1.03	2.1486e-006
234	0.43652	0.	-1.03	1.2538e-006
235	0.34261	0.	-1.03	-1.7325e-007
236	0.2487	0.	-1.03	-2.2783e-006
237	0.15478	0.	-1.03	-3.6433e-006
238	6.087e-002	0.	-1.03	-6.2233e-006
239	-3.3043e-002	0.	-1.03	-6.4655e-006
240	-0.12696	0.	-1.03	-6.8441e-006
241	-0.22087	0.	-1.03	-6.6527e-006
242	-0.31478	0.	-1.03	-3.4054e-006
243	-0.4087	0.	-1.03	-1.3146e-006
244	-0.50261	0.	-1.03	-1.0032e-007
245	-0.59652	0.	-1.03	1.6427e-006
246	-0.69043	0.	-1.03	2.2453e-006
247	-0.78435	0.	-1.03	2.6041e-006
248	-0.87826	0.	-1.03	3.8908e-006
249	-0.97217	0.	-1.03	4.3767e-006
250	-1.0661	0.	-1.03	3.8281e-006
256	-1.16	0.	-0.93636	6.6963e-006
257	-1.16	0.	-0.84273	1.2306e-005
258	-1.16	0.	-0.74909	2.1658e-005
259	-1.16	0.	-0.65545	3.072e-005
260	-1.16	0.	-0.56182	4.1643e-005
261	-1.16	0.	-0.46818	5.3259e-005
262	-1.16	0.	-0.37455	6.3729e-005
263	-1.16	0.	-0.28091	7.5345e-005
264	-1.16	0.	-0.18727	8.7323e-005
265	-1.16	0.	-9.3636e-002	9.315e-005
271	9.0909e-002	0.	0.	1.8826e-002
272	0.18182	0.	0.	7.3263e-003
273	0.27273	0.	0.	2.0183e-003
274	0.36364	0.	0.	1.0088e-003
275	0.45455	0.	0.	5.3162e-004
276	0.54545	0.	0.	3.1093e-004
277	0.63636	0.	0.	2.0621e-004
278	0.72727	0.	0.	1.5716e-004
279	0.81818	0.	0.	1.1613e-004
280	0.90909	0.	0.	9.7245e-005
281	-1.0691	0.	0.	1.0077e-004
282	-0.97818	0.	0.	1.1785e-004
283	-0.88727	0.	0.	1.5308e-004
284	-0.79636	0.	0.	1.9093e-004
285	-0.70545	0.	0.	3.2837e-004
286	-0.61455	0.	0.	5.0293e-004
287	-0.52364	0.	0.	9.5193e-004
288	-0.43273	0.	0.	1.9164e-003
289	-0.34182	0.	0.	5.6678e-003
290	-0.25091	0.	0.	2.9611e-002
385	0.	0.	0.	0.5462
386	-0.16	0.	0.	0.48573
391	1.	0.	-1.03	2.5009e-006
392	1.	0.	0.	9.3032e-005
393	-1.16	0.	-1.03	2.6423e-006
394	-1.16	0.	0.	9.3977e-005
399	4.5455e-002	0.	0.	0.10534
400	-0.20545	0.	0.	0.1204
557	5.9947e-002	0.	-0.37264	-2.9558e-004
558	0.5258	0.	-0.46258	8.1626e-005
559	-7.1085e-002	0.	-0.22435	-2.8075e-003
560	-0.35275	0.	-0.7348	-2.1711e-005
561	-0.20232	0.	-0.46432	-2.2843e-004
562	-0.75657	0.	-0.6102	4.4295e-005
563	0.15014	0.	-0.69667	-3.4523e-005
564	-0.36365	0.	-0.23722	6.4291e-004
565	-0.26183	0.	-0.13361	3.2324e-003
566	-0.46711	0.	-0.52835	2.4317e-005
567	-0.1074	0.	-0.10591	-1.9095e-002
568	-0.82192	0.	-0.3051	1.239e-004
569	0.61155	0.	-0.74924	2.0856e-005
570	0.28053	0.	-0.42159	8.2033e-005
571	-0.1015	0.	-0.72444	-7.0293e-005
572	-2.3114e-002	0.	-0.1169	-1.0569e-002
573	-0.49832	0.	-0.26348	3.8721e-004
574	-5.0467e-002	0.	-0.60407	-1.2185e-004
575	0.59284	0.	-0.31968	1.3274e-004
576	-0.11233	0.	-0.29802	-1.2035e-003
577	0.29483	0.	-0.74243	-5.0752e-006
578	3.0147e-002	0.	-0.29782	-7.4796e-004
579	0.68386	0.	-0.49566	5.9247e-005
580	0.25458	0.	-0.30332	2.5663e-004
581	9.6024e-002	0.	-0.46471	-1.4501e-004
582	-0.64031	0.	-0.63281	3.522e-005
583	-0.6053	0.	-0.451	1.0279e-004
584	-0.85241	0.	-0.89659	7.9664e-006
585	4.7211e-002	0.	-0.18667	-3.2049e-004
586	4.0742e-002	0.	-0.1296	1.5518e-003
587	-1.0436	0.	-0.51218	5.0108e-005
588	0.7145	0.	-0.26156	1.3304e-004
589	-0.95975	0.	-0.71946	2.6467e-005
590	-0.21382	0.	-9.7366e-002	5.6539e-003
591	-0.43823	0.	-0.39599	1.2172e-004
592	-0.55428	0.	-0.86004	3.1976e-006
593	-8.6811e-002	0.	-0.42876	-4.4452e-004
594	-0.24312	0.	-0.25167	-2.7968e-004
595	-0.17829	0.	-0.19449	-1.5013e-003
596	0.80102	0.	-0.80173	1.3878e-005
597	-0.28582	0.	-0.62967	-6.2566e-005
598	-0.12165	0.	-6.2228e-002	-4.9185e-002
599	0.34707	0.	-0.11806	8.4009e-004
600	0.41474	0.	-0.25938	3.1627e-004
601	-1.5516e-002	0.	-0.91903	-1.4793e-005
602	0.21608	0.	-0.87576	-8.7599e-006
603	0.26283	0.	-0.53836	1.848e-005
604	-0.99888	0.	-0.26452	9.4252e-005
605	-0.16118	0.	-0.87722	-2.08e-005
606	0.38652	0.	-0.51067	6.1039e-005
607	0.49564	0.	-0.61123	3.4628e-005
608	0.86152	0.	-0.55941	4.0069e-005
609	0.37198	0.	-0.8716	2.2744e-006
610	1.6163e-002	0.	-7.2821e-002	1.761e-002
611	-0.61093	0.	-0.12992	4.9711e-004
612	0.48201	0.	-0.1295	4.0396e-004
613	-0.65861	0.	-0.26291	2.5997e-004
614	0.78632	0.	-0.40092	7.958e-005
615	-1.0078	0.	-0.90809	7.7299e-006
616	-0.3301	0.	-0.50207	-5.4891e-005
617	-0.70704	0.	-0.77204	1.5567e-005
618	0.16616	0.	-0.37226	9.0846e-006
619	-0.8771	0.	-0.15187	1.46e-004
620	-0.15385	0.	-0.38185	-5.1589e-004
621	-0.79963	0.	-0.46588	7.1596e-005
622	-0.30125	0.	-0.31728	1.6596e-005
623	-8.3172e-002	0.	-7.1115e-002	-4.8363e-002
624	-0.4809	0.	-0.72204	-1.0771e-006
625	1.7255e-002	0.	-0.70091	-6.2311e-005
626	5.5709e-002	0.	-0.60814	-9.4851e-005
627	0.6908	0.	-0.89931	6.9487e-006
628	0.52729	0.	-0.9035	5.5252e-006
629	-0.3973	0.	-0.92907	-4.0083e-006
630	-0.47457	0.	-0.12992	1.153e-003
631	-0.93975	0.	-0.41956	7.0834e-005
632	-0.22732	0.	-0.73833	-3.924e-005
633	0.67714	0.	-0.12217	1.6827e-004
634	-0.3575	0.	-0.11821	2.6863e-003
635	0.77341	0.	-0.13401	1.2366e-004
636	-0.90015	0.	-0.58459	4.1486e-005
637	-0.17038	0.	-0.62496	-1.0651e-004
638	0.10665	0.	-6.7222e-002	1.0612e-002
639	0.2177	0.	-9.1329e-002	2.9941e-003
640	0.43465	0.	-0.74955	1.2145e-005
641	0.74802	0.	-0.66133	2.9938e-005
642	-3.6408e-002	0.	-7.1667e-002	-3.9392e-002
643	0.86682	0.	-0.26142	8.8236e-005
644	-0.13571	0.	-0.52958	-2.1611e-004
645	-2.1187e-002	0.	-0.36126	-6.4278e-004
646	-0.25629	0.	-0.39819	-2.1372e-004
647	-1.03	0.	-0.12309	1.0187e-004
648	0.12545	0.	-0.16237	1.9013e-003
649	-0.39414	0.	-0.64325	-1.7144e-005
650	8.0378e-002	0.	-0.80696	-3.1233e-005
651	-0.15901	0.	-9.7569e-002	-4.3741e-003
652	-0.70257	0.	-0.92262	5.153e-006
653	-5.0874e-002	0.	-0.50685	-2.4482e-004
654	0.85026	0.	-0.93278	5.1545e-006
655	-0.74506	0.	-0.14163	2.2051e-004
656	-0.15428	0.	-5.5881e-002	-4.5189e-003
657	0.40537	0.	-0.40238	1.6603e-004
658	-1.8204e-002	0.	-5.0833e-002	-4.1179e-002
659	-0.55523	0.	-0.36155	1.6573e-004
660	0.62403	0.	-0.61326	4.0839e-005
661	0.10963	0.	-0.29903	-2.0904e-004
662	-6.119e-002	0.	-9.8156e-002	-2.4214e-002
663	-1.0744	0.	-0.38511	6.405e-005
664	-0.30412	0.	-0.81472	-1.7614e-005
665	-0.27735	0.	-0.93195	-7.6447e-006
666	9.8695e-002	0.	-0.9254	-9.8684e-006
667	-0.19136	0.	-5.7331e-002	3.1557e-002
668	4.2029e-003	0.	-0.44667	-3.2495e-004
669	0.34898	0.	-0.62791	1.6598e-005
670	0.88997	0.	-0.14081	9.9826e-005
671	0.90551	0.	-0.72498	2.1443e-005
672	-7.382e-002	0.	-0.14943	-8.6382e-003
673	-1.0661	0.	-0.65576	3.0732e-005
674	-0.68203	0.	-0.51918	7.2589e-005
675	-0.11757	0.	-0.18795	-3.7557e-003
676	-0.41924	0.	-0.80674	-7.7452e-006
677	-0.13886	0.	-0.14618	-5.6047e-003
678	-0.1971	0.	-0.14171	-4.8677e-004
679	0.66066	0.	-0.38808	1.0657e-004
680	0.91209	0.	-0.39282	6.1411e-005
681	-0.20278	0.	-0.31529	-7.2443e-004
682	0.18306	0.	-0.4761	-3.8319e-005
683	-0.71102	0.	-0.38052	1.1559e-004
684	0.22892	0.	-0.19868	9.0035e-004
685	-0.1542	0.	-0.24529	-1.9025e-003
686	-4.0845e-002	0.	-0.29218	-1.2736e-003
687	-0.51673	0.	-0.43866	8.4364e-005
688	-0.24239	0.	-0.19052	3.5318e-004
689	-0.83075	0.	-0.7383	2.1067e-005
690	-1.1329e-002	0.	-0.17128	-3.3113e-003
691	6.5464e-003	0.	-0.2293	-1.7024e-003
692	0.49009	0.	-0.34674	1.9138e-004
693	-0.57772	0.	-0.53952	5.4786e-005
694	-0.94603	0.	-0.81404	1.6408e-005
695	0.18255	0.	-0.27624	2.4538e-004
696	0.14465	0.	-0.56281	-6.4932e-005
697	-8.2702e-002	0.	-0.3509	-7.7815e-004
698	2.9293e-002	0.	-0.51958	-1.756e-004
699	0.24717	0.	-0.63308	-6.3345e-006
700	-0.22711	0.	-0.54925	-1.4222e-004
701	-0.34625	0.	-0.38659	5.444e-005
702	0.58636	0.	-0.12293	2.553e-004
703	-0.53267	0.	-0.6222	1.876e-005
704	-9.6273e-002	0.	-4.5124e-002	-7.2056e-002
705	0.31985	0.	-0.96499	-6.3414e-007
706	7.7315e-002	0.	-0.23475	-1.3145e-004
707	-0.58304	0.	-0.72183	1.4567e-005
708	-0.25995	0.	-5.7e-002	1.5728e-002
709	-3.4089e-002	0.	-0.79867	-3.7572e-005
710	0.53419	0.	-0.23937	2.3094e-004
711	0.31491	0.	-0.23637	4.4634e-004
712	0.62493	0.	-0.21454	1.7412e-004
713	-1.0657	0.	-0.80365	1.6384e-005
714	-0.91639	0.	-7.6275e-002	1.4651e-004
2159	0.	0.	-2.5e-002	0.15627
2160	0.	0.	-1.e-002	0.4068
2161	2.2727e-002	0.	-1.e-002	0.18637
2187	-0.16	0.	-2.5e-002	0.20406
2188	-0.16	0.	-1.e-002	0.399
2189	-0.18273	0.	-1.e-002	0.21633
2594	-0.14857	0.	-3.e-002	2.6356e-002
2595	-0.12571	0.	-3.e-002	-6.2526e-002
2596	-0.1294	0.	-4.6114e-002	-4.6162e-002
2597	-0.14571	0.	-4.2941e-002	-2.3829e-002
2601	-0.18273	0.	-1.5e-002	0.10812
2602	-0.15714	0.	-4.2941e-002	4.5666e-002
2603	-0.17568	0.	-4.3666e-002	6.3704e-002
2608	-0.10286	0.	-3.e-002	-8.4737e-002
2609	-0.11797	0.	-4.6114e-002	-6.5549e-002
2610	-0.10528	0.	-3.7562e-002	-7.6985e-002
2613	-8.e-002	0.	-3.e-002	-8.3983e-002
2614	-9.3851e-002	0.	-3.7562e-002	-7.9808e-002
2617	-5.7143e-002	0.	-3.e-002	-8.0614e-002
2618	-7.5872e-002	0.	-5.0558e-002	-6.4385e-002
2619	-5.249e-002	0.	-5.0833e-002	-5.9899e-002
2620	-8.2422e-002	0.	-3.7562e-002	-7.6231e-002
2623	-3.4286e-002	0.	-3.e-002	-7.3318e-002
2624	-4.1061e-002	0.	-5.0833e-002	-6.0107e-002
2625	-3.1959e-002	0.	-4.0417e-002	-6.1e-002
2629	-1.1429e-002	0.	-3.e-002	-1.034e-002
2630	-2.0531e-002	0.	-4.0417e-002	-5.3497e-002
2634	2.2727e-002	0.	-1.5e-002	7.5237e-002
2635	8.0817e-003	0.	-5.141e-002	3.1373e-002
2636	-9.102e-003	0.	-4.0417e-002	1.9785e-003
3094	1.	0.	-0.14045	8.844e-005
3096	0.95455	0.	-4.6818e-002	9.4019e-005
3097	1.	0.	-4.6818e-002	9.1912e-005
3098	0.94498	0.	-0.11722	9.531e-005
3103	1.	0.	-0.23409	8.0833e-005
3104	0.93341	0.	-0.22435	8.7162e-005
3105	0.94498	0.	-0.16404	9.2957e-005
3108	1.	0.	-0.32773	6.8443e-005
3109	0.93341	0.	-0.27116	8.1907e-005
3110	0.95605	0.	-0.33687	6.8494e-005
3115	1.	0.	-0.42136	5.5951e-005
3116	0.95605	0.	-0.38368	6.136e-005
3119	1.	0.	-0.515	4.5061e-005
3120	0.93076	0.	-0.51379	4.5331e-005
3121	0.95605	0.	-0.4305	5.6002e-005
3124	1.	0.	-0.60864	3.4112e-005
3125	0.93076	0.	-0.56061	3.98e-005
3130	1.	0.	-0.70227	2.4915e-005
3131	0.93076	0.	-0.60743	3.4382e-005
3132	0.95275	0.	-0.69022	2.5069e-005
3134	1.	0.	-0.79591	1.6888e-005
3135	0.95275	0.	-0.73704	2.129e-005
3138	1.	0.	-0.88955	9.0692e-006
3139	0.90051	0.	-0.82223	1.3259e-005
3140	0.92513	0.	-0.88775	8.897e-006
3141	0.95275	0.	-0.78385	1.7041e-005
3146	0.95304	0.	-0.98318	3.9303e-006
3147	1.	0.	-0.98318	3.9999e-006
3148	0.92513	0.	-0.93457	5.3266e-006
3219	0.85913	0.	-1.03	2.5697e-006
3220	0.95304	0.	-1.03	2.4314e-006
3221	0.87817	0.	-0.98139	3.7581e-006
3225	0.76522	0.	-1.03	2.757e-006
3226	0.75149	0.	-0.96466	4.8631e-006
3227	0.83122	0.	-0.98139	3.966e-006
3230	0.6713	0.	-1.03	2.6079e-006
3231	0.70453	0.	-0.96466	4.8426e-006
3236	0.57739	0.	-1.03	2.3139e-006
3237	0.65757	0.	-0.96466	4.714e-006
3238	0.57582	0.	-0.96675	4.0022e-006
3240	0.48348	0.	-1.03	1.7012e-006
3241	0.52886	0.	-0.96675	3.8369e-006
3245	0.38957	0.	-1.03	5.4026e-007
3246	0.40425	0.	-0.9508	1.7641e-006
3247	0.4819	0.	-0.96675	3.3895e-006
3248	0.37818	0.	-0.99749	3.0981e-007
3251	0.29565	0.	-1.03	-1.2258e-006
3252	0.33123	0.	-0.99749	-4.0369e-007
3255	0.20174	0.	-1.03	-2.9608e-006
3256	0.23239	0.	-0.95288	-5.5191e-006
3257	0.28427	0.	-0.99749	-1.4562e-006
3261	0.10783	0.	-1.03	-4.9333e-006
3262	0.18543	0.	-0.95288	-6.2016e-006
3263	0.12674	0.	-0.9777	-6.7559e-006
3266	1.3913e-002	0.	-1.03	-6.3444e-006
3267	2.2677e-002	0.	-0.97452	-1.0508e-005
3268	7.9782e-002	0.	-0.9777	-8.0458e-006
3272	-8.e-002	0.	-1.03	-6.6548e-006
3273	-2.428e-002	0.	-0.97452	-1.0629e-005
3278	-0.17391	0.	-1.03	-6.7484e-006
3279	-7.1236e-002	0.	-0.97452	-1.0818e-005
3280	-0.14407	0.	-0.95361	-1.3822e-005
3283	-0.26783	0.	-1.03	-5.029e-006
3284	-0.19103	0.	-0.95361	-1.3726e-005
3285	-0.24911	0.	-0.98097	-7.1487e-006
3289	-0.36174	0.	-1.03	-2.36e-006
3290	-0.35604	0.	-0.97953	-3.7068e-006
3291	-0.29607	0.	-0.98097	-5.525e-006
3295	-0.45565	0.	-1.03	-7.0745e-007
3296	-0.403	0.	-0.97953	-2.6614e-006
3298	-0.54957	0.	-1.03	7.712e-007
3299	-0.52844	0.	-0.94502	1.5487e-006
3300	-0.44995	0.	-0.97953	-2.0543e-006
3305	-0.64348	0.	-1.03	1.944e-006
3306	-0.5754	0.	-0.94502	2.4202e-006
3307	-0.64955	0.	-0.97631	3.3979e-006
3311	-0.73739	0.	-1.03	2.4247e-006
3312	-0.6965	0.	-0.97631	3.6991e-006
3316	-0.8313	0.	-1.03	3.2474e-006
3317	-0.81838	0.	-0.9633	5.2853e-006
3318	-0.74346	0.	-0.97631	3.8786e-006
3320	-0.92522	0.	-1.03	4.1338e-006
3321	-0.86533	0.	-0.9633	5.9286e-006
3325	-1.0191	0.	-1.03	4.1024e-006
3326	-0.91229	0.	-0.9633	6.1716e-006
3327	-0.99	0.	-0.96905	6.0533e-006
3332	-1.113	0.	-0.98318	5.2622e-006
3333	-1.113	0.	-1.03	3.2352e-006
3334	-1.037	0.	-0.96905	5.779e-006
3362	-1.16	0.	-0.88955	9.5012e-006
3363	-1.16	0.	-0.98318	4.6693e-006
3364	-1.0839	0.	-0.92223	7.2131e-006
3368	-1.16	0.	-0.79591	1.6982e-005
3369	-1.0839	0.	-0.87541	1.0018e-005
3370	-1.1128	0.	-0.82319	1.4345e-005
3373	-1.16	0.	-0.70227	2.6189e-005
3374	-1.1131	0.	-0.70243	2.6195e-005
3375	-1.1128	0.	-0.77637	1.9021e-005
3380	-1.16	0.	-0.60864	3.6181e-005
3381	-1.1131	0.	-0.65561	3.0726e-005
3383	-1.16	0.	-0.515	4.7451e-005
3384	-1.1018	0.	-0.537	4.5876e-005
3385	-1.1131	0.	-0.60879	3.6188e-005
3390	-1.16	0.	-0.42136	5.8494e-005
3391	-1.1018	0.	-0.49018	5.1683e-005
3392	-1.1172	0.	-0.42665	5.8655e-005
3396	-1.16	0.	-0.32773	6.9537e-005
3397	-1.1172	0.	-0.37983	6.389e-005
3399	-1.16	0.	-0.23409	8.1334e-005
3400	-1.0794	0.	-0.27272	8.4799e-005
3401	-1.1172	0.	-0.33301	6.9698e-005
3406	-1.16	0.	-0.14045	9.0237e-005
3407	-1.0794	0.	-0.2259	9.0788e-005
3408	-1.095	0.	-0.15518	9.4595e-005
3413	-1.1145	0.	-4.6818e-002	9.6958e-005
3414	-1.16	0.	-4.6818e-002	9.3564e-005
3415	-1.095	0.	-0.10836	9.7509e-005
3455	0.13636	0.	0.	1.3076e-002
3456	6.8182e-002	0.	0.	6.2082e-002
3459	9.8778e-002	0.	-3.3611e-002	1.4719e-002
3467	0.22727	0.	0.	4.6723e-003
3470	0.14423	0.	-3.3611e-002	8.9692e-003
3471	0.19976	0.	-4.5664e-002	5.1602e-003
3476	0.31818	0.	0.	1.5135e-003
3479	0.3099	0.	-5.9029e-002	1.4292e-003
3480	0.24521	0.	-4.5664e-002	2.5062e-003
3485	0.40909	0.	0.	7.7019e-004
3489	0.35535	0.	-5.9029e-002	9.2443e-004
3497	0.5	0.	0.	4.2128e-004
3499	0.40081	0.	-5.9029e-002	6.8585e-004
3500	0.46828	0.	-6.4751e-002	4.6779e-004
3504	0.59091	0.	0.	2.5857e-004
3507	0.51373	0.	-6.4751e-002	3.5745e-004
3508	0.5659	0.	-6.1467e-002	2.8312e-004
3514	0.68182	0.	0.	1.8168e-004
3517	0.65675	0.	-6.1087e-002	1.8724e-004
3518	0.61136	0.	-6.1467e-002	2.3076e-004
3521	0.77273	0.	0.	1.3665e-004
3523	0.70221	0.	-6.1087e-002	1.6271e-004
3524	0.75034	0.	-6.7003e-002	1.4041e-004
3528	0.86364	0.	0.	1.0669e-004
3531	0.7958	0.	-6.7003e-002	1.199e-004
3532	0.85407	0.	-7.0404e-002	1.0798e-004
3540	0.95455	0.	0.	9.5138e-005
3542	0.89953	0.	-7.0404e-002	9.8536e-005
3546	-1.0236	0.	0.	1.0931e-004
3548	-1.1145	0.	0.	9.7372e-005
3550	-1.0496	0.	-6.1547e-002	1.0132e-004
3554	-0.93273	0.	0.	1.3546e-004
3556	-1.0041	0.	-6.1547e-002	1.0986e-004
