Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
1818	-9.4286e-002	0.	1.5e-002	-3.1661e-002
1826	-7.7143e-002	0.	1.5e-002	-2.3489e-002
1832	-6.e-002	0.	1.5e-002	-2.1466e-004
1838	-4.2857e-002	0.	1.5e-002	-2.3296e-002
1844	-2.5714e-002	0.	1.5e-002	-3.0824e-002
1850	-8.5714e-003	0.	1.5e-002	1.9954e-002
2085	-8.5714e-003	0.	-1.5e-002	1.7319e-002
2086	-2.5714e-002	0.	-1.5e-002	-3.1642e-002
2087	-1.7143e-002	0.	-1.875e-002	-1.6167e-002
2092	0.	0.	-1.875e-002	5.0805e-002
2097	-4.2857e-002	0.	-1.5e-002	-2.3672e-002
2098	-3.4286e-002	0.	-1.875e-002	-4.7118e-002
2101	-6.e-002	0.	-1.5e-002	-1.2613e-004
2102	-5.1429e-002	0.	-1.875e-002	-2.2553e-004
2105	-7.7143e-002	0.	-1.5e-002	-2.2783e-002
2106	-6.8571e-002	0.	-1.875e-002	-2.674e-005
2109	-9.4286e-002	0.	-1.5e-002	-3.0679e-002
2110	-8.5714e-002	0.	-1.875e-002	-4.554e-002
2113	-0.11143	0.	-1.5e-002	1.6463e-002
2114	-0.10286	0.	-1.875e-002	-1.5818e-002
2120	-0.12	0.	-1.875e-002	4.8745e-002
2519	-0.11143	0.	-2.25e-002	1.6463e-002
2520	-9.4286e-002	0.	-2.25e-002	-3.0679e-002
2529	-7.7143e-002	0.	-2.25e-002	-2.2783e-002
2533	-6.e-002	0.	-2.25e-002	-1.2613e-004
2537	-4.2857e-002	0.	-2.25e-002	-2.3672e-002
2543	-2.5714e-002	0.	-2.25e-002	-3.1642e-002
2546	-8.5714e-003	0.	-2.25e-002	1.7319e-002
60	0.	0.	-1.5e-002	0.35551
66	-0.12	0.	-1.5e-002	0.3217
131	-0.10286	0.	-2.25e-002	-6.478e-002
132	-0.12	0.	-2.25e-002	0.10686
133	-8.5714e-002	0.	-2.25e-002	-8.5185e-002
134	-6.8571e-002	0.	-2.25e-002	-8.2789e-002
135	-5.1429e-002	0.	-2.25e-002	-8.481e-002
136	-3.4286e-002	0.	-2.25e-002	-9.7492e-002
137	-1.7143e-002	0.	-2.25e-002	-6.9286e-002
138	0.	0.	-2.25e-002	0.10534
209	1.	0.	-9.2955e-002	4.2725e-005
210	1.	0.	-0.18591	4.0316e-005
211	1.	0.	-0.27886	3.6116e-005
212	1.	0.	-0.37182	3.0677e-005
213	1.	0.	-0.46477	2.3862e-005
214	1.	0.	-0.55773	1.907e-005
215	1.	0.	-0.65068	1.3974e-005
216	1.	0.	-0.74364	1.0059e-005
217	1.	0.	-0.83659	5.6876e-006
218	1.	0.	-0.92955	2.5875e-006
229	0.90783	0.	-1.0225	1.0816e-006
230	0.81565	0.	-1.0225	1.2815e-006
231	0.72348	0.	-1.0225	1.2768e-006
232	0.6313	0.	-1.0225	1.1974e-006
233	0.53913	0.	-1.0225	1.0356e-006
234	0.44696	0.	-1.0225	6.064e-007
235	0.35478	0.	-1.0225	-1.4315e-007
236	0.26261	0.	-1.0225	-8.6934e-007
237	0.17043	0.	-1.0225	-1.5985e-006
238	7.8261e-002	0.	-1.0225	-1.5826e-006
239	-1.3913e-002	0.	-1.0225	-3.3095e-006
240	-0.10609	0.	-1.0225	-2.2353e-006
241	-0.19826	0.	-1.0225	-2.2348e-006
242	-0.29043	0.	-1.0225	-2.042e-006
243	-0.38261	0.	-1.0225	-8.7905e-007
244	-0.47478	0.	-1.0225	-9.7918e-008
245	-0.56696	0.	-1.0225	5.0064e-007
246	-0.65913	0.	-1.0225	1.012e-006
247	-0.7513	0.	-1.0225	1.242e-006
248	-0.84348	0.	-1.0225	1.3734e-006
249	-0.93565	0.	-1.0225	1.6603e-006
250	-1.0278	0.	-1.0225	1.8649e-006
256	-1.12	0.	-0.92955	3.1875e-006
257	-1.12	0.	-0.83659	5.8738e-006
258	-1.12	0.	-0.74364	9.8863e-006
259	-1.12	0.	-0.65068	1.4213e-005
260	-1.12	0.	-0.55773	1.886e-005
261	-1.12	0.	-0.46477	2.4712e-005
262	-1.12	0.	-0.37182	3.0003e-005
263	-1.12	0.	-0.27886	3.5316e-005
264	-1.12	0.	-0.18591	4.0469e-005
265	-1.12	0.	-9.2955e-002	4.3221e-005
271	9.0909e-002	0.	0.	1.1492e-002
272	0.18182	0.	0.	2.5516e-003
273	0.27273	0.	0.	9.6716e-004
274	0.36364	0.	0.	4.6761e-004
275	0.45455	0.	0.	2.3459e-004
276	0.54545	0.	0.	1.571e-004
277	0.63636	0.	0.	1.0355e-004
278	0.72727	0.	0.	7.376e-005
279	0.81818	0.	0.	5.6e-005
280	0.90909	0.	0.	4.566e-005
281	-1.0291	0.	0.	4.6208e-005
282	-0.93818	0.	0.	5.3102e-005
283	-0.84727	0.	0.	7.0573e-005
284	-0.75636	0.	0.	1.1085e-004
285	-0.66545	0.	0.	1.5868e-004
286	-0.57455	0.	0.	2.742e-004
287	-0.48364	0.	0.	4.2371e-004
288	-0.39273	0.	0.	1.1447e-003
289	-0.30182	0.	0.	3.4705e-003
290	-0.21091	0.	0.	1.332e-002
385	0.	0.	0.	0.56325
386	-0.12	0.	0.	0.57456
391	1.	0.	-1.0225	1.1391e-006
392	1.	0.	0.	4.3763e-005
393	-1.12	0.	-1.0225	1.2145e-006
394	-1.12	0.	0.	4.3746e-005
399	4.5455e-002	0.	0.	3.7979e-002
400	2.2727e-002	0.	0.	0.16012
401	-0.16545	0.	0.	5.314e-002
402	-0.14273	0.	0.	0.26808
550	8.5217e-002	0.	-0.5225	-6.6851e-005
551	-1.7391e-002	0.	-0.2725	-7.2399e-004
552	-0.24609	0.	-0.6475	-2.5086e-005
553	0.54852	0.	-0.47513	3.9743e-005
554	-0.69881	0.	-0.56925	2.4013e-005
555	-6.0438e-002	0.	-0.14678	-4.4374e-003
556	-0.15739	0.	-0.3975	-1.724e-004
557	-0.42022	0.	-0.47682	1.7546e-005
558	0.20502	0.	-0.76082	-8.2178e-006
559	0.19309	0.	-0.28707	1.3013e-004
560	-0.78555	0.	-0.28299	7.1785e-005
561	0.5969	0.	-0.79906	6.6271e-006
562	-9.0725e-002	0.	-0.68917	-3.2463e-005
563	-0.32615	0.	-0.10818	1.1073e-003
564	-0.23881	0.	-7.7575e-002	4.8753e-003
565	-0.49228	0.	-0.1646	3.0517e-004
566	0.60416	0.	-0.32909	6.4713e-005
567	-1.5272e-002	0.	-6.7893e-002	-1.2601e-002
568	7.8037e-002	0.	-0.16271	3.7134e-004
569	0.20261	0.	-0.50832	-1.5704e-005
570	-0.61637	0.	-0.73055	8.8327e-006
571	-0.92685	0.	-0.76575	8.6896e-006
572	0.41739	0.	-0.39569	5.7516e-005
573	-8.5797e-002	0.	-0.10583	-8.838e-003
574	0.87137	0.	-0.53862	2.0115e-005
575	-0.12783	0.	-0.31417	-4.1906e-004
576	0.33317	0.	-0.69889	2.4316e-006
577	-0.97546	0.	-0.51191	2.2709e-005
578	-0.38134	0.	-0.35123	7.2647e-005
579	0.37509	0.	-0.25094	2.098e-004
580	-0.32032	0.	-0.88452	-2.9307e-006
581	-0.63841	0.	-0.30606	9.9385e-005
582	0.75235	0.	-0.28958	4.8527e-005
583	-0.42986	0.	-0.67955	7.6434e-007
584	5.6451e-003	0.	-0.84258	-1.4756e-005
585	-0.16494	0.	-0.19199	-5.1402e-004
586	-0.12406	0.	-0.54333	-7.7769e-005
587	-0.28762	0.	-0.27126	4.815e-005
588	5.4427e-002	0.	-0.41393	-1.4122e-004
589	-9.3412e-002	0.	-6.9363e-002	-1.8768e-002
590	0.38725	0.	-0.85102	1.3102e-006
591	0.85589	0.	-0.79496	7.4729e-006
592	5.201e-002	0.	-0.73284	-2.0075e-005
593	-0.17572	0.	-5.4463e-002	1.3472e-002
594	-0.95169	0.	-0.25196	4.6216e-005
595	-0.20818	0.	-0.78169	-1.4688e-005
596	7.1219e-002	0.	-8.5493e-002	5.6408e-003
597	-0.84765	0.	-0.90111	3.5798e-006
598	0.30018	0.	-0.33871	1.0707e-004
599	-0.27694	0.	-0.43898	-3.582e-005
600	-0.56263	0.	-0.90579	1.8404e-006
601	2.1483e-002	0.	-0.1065	-8.3733e-004
602	-0.78242	0.	-0.72227	1.1926e-005
603	0.56558	0.	-0.15395	1.0316e-004
604	0.21685	0.	-0.39669	-3.4375e-006
605	0.1601	0.	-0.63181	-2.5555e-005
606	0.47529	0.	-0.73164	8.8319e-006
607	0.22377	0.	-0.10293	1.2171e-003
608	0.72585	0.	-0.43273	3.873e-005
609	0.67945	0.	-0.5954	1.8746e-005
610	-0.60259	0.	-0.17185	1.8579e-004
611	-0.69773	0.	-0.87239	3.4065e-006
612	2.8698e-002	0.	-4.4136e-002	3.0811e-002
613	-0.88704	0.	-0.39327	3.5628e-005
614	0.37447	0.	-0.54786	1.5882e-005
615	-0.52931	0.	-0.39144	6.4946e-005
616	-2.7536e-003	0.	-0.60583	-5.3621e-005
617	-0.8287	0.	-0.52568	2.44e-005
618	-0.56374	0.	-0.51344	2.8954e-005
619	0.44588	0.	-0.12525	2.1298e-004
620	0.77715	0.	-0.14068	5.6881e-005
621	-0.80622	0.	-0.13903	7.9716e-005
622	8.9692e-002	0.	-0.25621	-1.5505e-004
623	-2.472e-002	0.	-0.48661	-1.2272e-004
624	-0.17855	0.	-0.12535	8.7009e-004
625	-0.10719	0.	-0.23501	-9.8482e-004
626	-0.34514	0.	-0.57686	-1.0324e-005
627	-1.5197e-003	0.	-0.15457	-2.3413e-003
628	0.5915	0.	-0.90681	2.6483e-006
629	-5.9335e-002	0.	-6.8221e-002	-3.2606e-002
630	0.86292	0.	-0.40227	3.0042e-005
631	-1.0019	0.	-0.89468	3.5229e-006
632	-0.32188	0.	-0.73644	-9.7821e-006
633	0.26403	0.	-0.21891	4.2509e-004
634	-0.17517	0.	-0.92063	-5.0831e-006
635	0.13663	0.	-9.4117e-002	2.875e-003
636	0.2041	0.	-0.90763	-3.8751e-006
637	-4.8731e-002	0.	-0.38227	-2.5977e-004
638	0.86805	0.	-0.28011	3.8504e-005
639	0.85346	0.	-0.67194	1.383e-005
640	-0.3827	0.	-0.21596	3.3571e-004
641	-0.22838	0.	-0.5462	-5.6778e-005
642	-3.348e-002	0.	-0.1083	-1.1116e-002
643	-0.64234	0.	-0.43681	4.9985e-005
644	-0.39913	0.	-0.79108	-2.8178e-006
645	-1.0156	0.	-0.37819	3.0044e-005
646	-0.97408	0.	-9.7096e-002	5.1572e-005
647	0.71043	0.	-0.88093	3.8426e-006
648	0.12653	0.	-0.34961	-7.7616e-005
649	-0.11007	0.	-0.82458	-1.5857e-005
650	0.85626	0.	-0.92709	2.455e-006
651	-0.5024	0.	-0.26818	1.426e-004
652	-8.7561e-003	0.	-4.0236e-002	-1.9029e-002
653	-0.88995	0.	-0.62932	1.559e-005
654	0.51145	0.	-0.60622	1.6272e-005
655	-0.21804	0.	-0.33822	-1.1052e-004
656	0.29775	0.	-0.46285	2.3464e-005
657	3.1661e-002	0.	-0.20955	-8.8288e-004
658	-0.23973	0.	-0.17746	5.1195e-004
659	0.1093	0.	-0.8324	-9.6881e-006
660	0.14194	0.	-0.44051	-6.0807e-005
661	-4.5133e-002	0.	-0.19464	-2.1625e-003
662	-0.19526	0.	-0.26703	-2.5468e-004
663	0.32601	0.	-0.12094	4.9238e-004
664	-1.0199	0.	-0.65339	1.3692e-005
665	-0.49392	0.	-0.78079	1.3984e-006
666	-0.1312	0.	-8.6963e-002	-1.4442e-003
667	0.88857	0.	-0.11682	4.8521e-005
668	0.16139	0.	-0.18362	6.1305e-004
669	-7.8313e-002	0.	-4.4204e-002	-6.2515e-002
670	7.2999e-002	0.	-0.93673	-4.025e-006
671	-0.10866	0.	-4.3178e-002	-2.5137e-002
672	-3.5321e-002	0.	-4.0806e-002	-6.4618e-002
673	-0.47722	0.	-0.59271	9.4038e-006
674	0.71621	0.	-0.72541	9.7303e-006
675	-0.11507	0.	-0.1627	-2.5689e-003
676	-0.13963	0.	-3.3061e-002	8.1976e-002
677	0.48848	0.	-0.27652	1.0617e-004
678	-0.76524	0.	-0.40887	4.4323e-005
679	0.275	0.	-0.58981	-5.4852e-006
680	-0.43639	0.	-0.8968	-7.1996e-007
681	0.32493	0.	-0.93676	-4.0454e-007
682	-0.58263	0.	-0.61403	1.1442e-005
683	-0.42865	0.	-9.0511e-002	5.3678e-004
684	0.67598	0.	-0.15261	7.893e-005
685	-5.1836e-002	0.	-0.92684	-5.3204e-006
686	0.5035	0.	-0.88171	2.7579e-006
687	0.2834	0.	-0.84167	-2.1689e-006
688	-5.8129e-002	0.	-4.0973e-002	-6.4722e-002
689	4.4324e-002	0.	-0.32952	-2.3087e-004
690	-0.70626	0.	-0.12872	1.2136e-004
691	-0.54506	0.	-7.6515e-002	2.7547e-004
692	-0.11254	0.	-0.46167	-1.3004e-004
693	-1.0356	0.	-0.78477	7.8171e-006
694	0.58988	0.	-0.68439	1.171e-005
2092	0.	0.	-1.875e-002	0.23043
2093	0.	0.	-7.5e-003	0.45938
2094	1.1364e-002	0.	-7.5e-003	0.25782
2120	-0.12	0.	-1.875e-002	0.21428
2121	-0.12	0.	-7.5e-003	0.44813
2122	-0.13136	0.	-7.5e-003	0.29489
2123	-0.12981	0.	-2.4031e-002	0.20184
2519	-0.11143	0.	-2.25e-002	2.1038e-002
2520	-9.4286e-002	0.	-2.25e-002	-7.4982e-002
2521	-0.10576	0.	-3.2839e-002	-4.4958e-002
2525	-0.11433	0.	-3.2839e-002	4.086e-002
2526	-0.12981	0.	-2.7781e-002	9.4416e-002
2529	-7.7143e-002	0.	-2.25e-002	-8.3987e-002
2530	-8.2014e-002	0.	-3.3352e-002	-7.385e-002
2531	-9.7186e-002	0.	-3.2839e-002	-5.5161e-002
2533	-6.e-002	0.	-2.25e-002	-8.38e-002
2534	-7.3442e-002	0.	-3.3352e-002	-7.2652e-002
2535	-6.335e-002	0.	-3.1737e-002	-7.3755e-002
2537	-4.2857e-002	0.	-2.25e-002	-9.1151e-002
2538	-4.3375e-002	0.	-3.1653e-002	-7.4714e-002
2539	-5.4779e-002	0.	-3.1737e-002	-7.4766e-002
2543	-2.5714e-002	0.	-2.25e-002	-8.3389e-002
2544	-3.4804e-002	0.	-3.1653e-002	-8.1055e-002
2546	-8.5714e-003	0.	-2.25e-002	1.8026e-002
2547	-1.2949e-002	0.	-3.1368e-002	-4.4157e-002
2548	-2.6232e-002	0.	-3.1653e-002	-6.6952e-002
2550	1.1364e-002	0.	-1.125e-002	0.13273
2551	1.4349e-002	0.	-3.3318e-002	6.8075e-002
2552	-4.378e-003	0.	-3.1368e-002	4.3155e-002
3000	1.	0.	-0.13943	4.1521e-005
3002	0.95455	0.	-4.6477e-002	4.4192e-005
3003	1.	0.	-4.6477e-002	4.3244e-005
3004	0.94429	0.	-0.10489	4.5623e-005
3008	1.	0.	-0.23239	3.8216e-005
3009	0.93403	0.	-0.23301	3.941e-005
3010	0.94429	0.	-0.15136	4.4419e-005
3013	1.	0.	-0.32534	3.3396e-005
3014	0.93403	0.	-0.27949	3.731e-005
3018	1.	0.	-0.4183	2.7269e-005
3019	0.93146	0.	-0.38705	3.036e-005
3020	0.93403	0.	-0.32597	3.4591e-005
3024	1.	0.	-0.51125	2.1466e-005
3025	0.93569	0.	-0.5017	2.1988e-005
3026	0.93146	0.	-0.43352	2.6952e-005
3028	1.	0.	-0.6042	1.6522e-005
3029	0.93569	0.	-0.54818	1.9592e-005
3032	1.	0.	-0.69716	1.2016e-005
3033	0.93569	0.	-0.59465	1.7044e-005
3034	0.92673	0.	-0.66131	1.3902e-005
3038	1.	0.	-0.79011	7.8731e-006
3039	0.92795	0.	-0.7693	8.7658e-006
3040	0.92673	0.	-0.70779	1.1944e-005
3044	1.	0.	-0.88307	4.1376e-006
3045	0.92795	0.	-0.81578	6.5803e-006
3046	0.92813	0.	-0.88184	4.0713e-006
3051	0.95391	0.	-0.97602	1.8346e-006
3052	1.	0.	-0.97602	1.8633e-006
3053	0.92813	0.	-0.92832	2.5213e-006
3124	0.86174	0.	-1.0225	1.1816e-006
3125	0.95391	0.	-1.0225	1.1103e-006
3126	0.88204	0.	-0.97479	1.7683e-006
3130	0.76957	0.	-1.0225	1.2791e-006
3131	0.76304	0.	-0.95172	2.562e-006
3132	0.83596	0.	-0.97479	1.8683e-006
3135	0.67739	0.	-1.0225	1.2371e-006
3136	0.71696	0.	-0.95172	2.5597e-006
3141	0.58522	0.	-1.0225	1.1165e-006
3142	0.6114	0.	-0.96465	1.9228e-006
3143	0.67087	0.	-0.95172	2.52e-006
3145	0.49304	0.	-1.0225	8.2101e-007
3146	0.56531	0.	-0.96465	1.842e-006
3147	0.52132	0.	-0.9521	1.8968e-006
3151	0.40087	0.	-1.0225	2.3162e-007
3152	0.4171	0.	-0.93676	9.5832e-007
3153	0.38594	0.	-0.97963	1.0093e-007
3154	0.47523	0.	-0.9521	1.6822e-006
3157	0.3087	0.	-1.0225	-5.0625e-007
3158	0.33986	0.	-0.97963	-2.7384e-007
3162	0.21652	0.	-1.0225	-1.2339e-006
3163	0.23335	0.	-0.96506	-2.3722e-006
3164	0.29377	0.	-0.97963	-6.3694e-007
3169	0.12435	0.	-1.0225	-1.5905e-006
3170	0.18727	0.	-0.96506	-2.7368e-006
3171	0.12172	0.	-0.97962	-2.8118e-006
3174	3.2174e-002	0.	-1.0225	-2.4461e-006
3175	7.563e-002	0.	-0.97962	-2.8038e-006
3178	-6.e-002	0.	-1.0225	-2.7724e-006
3179	2.9543e-002	0.	-0.97962	-3.6673e-006
3180	-3.2875e-002	0.	-0.97467	-4.315e-006
3184	-0.15217	0.	-1.0225	-2.2351e-006
3185	-0.14063	0.	-0.97156	-3.6592e-006
3186	-7.8961e-002	0.	-0.97467	-3.7779e-006
3188	-0.24435	0.	-1.0225	-2.1384e-006
3189	-0.18672	0.	-0.97156	-3.659e-006
3192	-0.33652	0.	-1.0225	-1.4605e-006
3193	-0.30538	0.	-0.95351	-2.4863e-006
3194	-0.2328	0.	-0.97156	-3.5625e-006
3198	-0.4287	0.	-1.0225	-4.8848e-007
3199	-0.35147	0.	-0.95351	-1.9049e-006
3200	-0.4095	0.	-0.95965	-7.995e-007
3202	-0.52087	0.	-1.0225	2.0136e-007
3203	-0.5187	0.	-0.96414	8.7125e-007
3204	-0.45559	0.	-0.95965	-4.0894e-007
3208	-0.61304	0.	-1.0225	7.5634e-007
3209	-0.56479	0.	-0.96414	1.1705e-006
3214	-0.70522	0.	-1.0225	1.127e-006
3215	-0.61088	0.	-0.96414	1.4262e-006
3216	-0.67843	0.	-0.94744	2.2092e-006
3220	-0.79739	0.	-1.0225	1.3077e-006
3221	-0.79947	0.	-0.9618	2.4109e-006
3222	-0.72452	0.	-0.94744	2.3242e-006
3224	-0.88957	0.	-1.0225	1.5169e-006
3225	-0.84556	0.	-0.9618	2.4766e-006
3229	-0.98174	0.	-1.0225	1.7626e-006
3230	-0.89165	0.	-0.9618	2.6201e-006
3231	-0.9688	0.	-0.95859	2.5916e-006
3236	-1.0739	0.	-0.97602	2.5262e-006
3237	-1.0739	0.	-1.0225	1.5397e-006
3238	-1.0149	0.	-0.95859	2.6939e-006
3266	-1.12	0.	-0.88307	4.5307e-006
3267	-1.12	0.	-0.97602	2.201e-006
3268	-1.061	0.	-0.91211	3.3552e-006
3272	-1.12	0.	-0.79011	7.8801e-006
3273	-1.061	0.	-0.86564	4.6983e-006
3274	-1.0778	0.	-0.81068	6.8455e-006
3277	-1.12	0.	-0.69716	1.205e-005
3278	-1.0699	0.	-0.69851	1.1789e-005
3279	-1.0778	0.	-0.7642	8.8517e-006
3284	-1.12	0.	-0.6042	1.6537e-005
3285	-1.0699	0.	-0.65203	1.3953e-005
3287	-1.12	0.	-0.51125	2.1786e-005
3288	-1.0477	0.	-0.53482	2.0784e-005
3289	-1.0699	0.	-0.60556	1.6276e-005
3294	-1.12	0.	-0.4183	2.7358e-005
3295	-1.0477	0.	-0.48834	2.3711e-005
3296	-1.0678	0.	-0.42148	2.7378e-005
3300	-1.12	0.	-0.32534	3.266e-005
3301	-1.0678	0.	-0.375	3.0024e-005
3303	-1.12	0.	-0.23239	3.7892e-005
3304	-1.0358	0.	-0.26541	4.0766e-005
3305	-1.0678	0.	-0.32853	3.268e-005
3310	-1.12	0.	-0.13943	4.1845e-005
3311	-1.0358	0.	-0.21894	4.3342e-005
3312	-1.047	0.	-0.1415	4.602e-005
3317	-1.0745	0.	-4.6477e-002	4.4715e-005
3318	-1.12	0.	-4.6477e-002	4.3483e-005
3319	-1.047	0.	-9.5026e-002	4.7396e-005
3362	0.13636	0.	0.	7.0217e-003
3363	6.8182e-002	0.	0.	2.4736e-002
3366	8.1064e-002	0.	-4.2747e-002	8.5663e-003
3367	5.9804e-002	0.	-2.2068e-002	2.1152e-002
3368	0.11377	0.	-4.7058e-002	7.1834e-003
3375	0.22727	0.	0.	1.7594e-003
3378	0.20279	0.	-5.1466e-002	1.8843e-003
3379	0.15923	0.	-4.7058e-002	2.7133e-003
3386	0.31818	0.	0.	7.1739e-004
3389	0.24825	0.	-5.1466e-002	1.0921e-003
3390	0.29937	0.	-6.047e-002	7.2977e-004
3396	0.40909	0.	0.	3.511e-004
3399	0.40476	0.	-6.2627e-002	3.403e-004
3400	0.34482	0.	-6.047e-002	4.8e-004
3407	0.5	0.	0.	1.9584e-004
3411	0.45021	0.	-6.2627e-002	2.2378e-004
3413	0.59091	0.	0.	1.3032e-004
3415	0.55552	0.	-7.6975e-002	1.3013e-004
3416	0.49567	0.	-6.2627e-002	1.8504e-004
3420	0.68182	0.	0.	8.8655e-005
3423	0.60097	0.	-7.6975e-002	1.0336e-004
3424	0.65617	0.	-7.6307e-002	9.124e-005
3428	0.77273	0.	0.	6.488e-005
3430	0.75221	0.	-7.0341e-002	6.5321e-005
3431	0.70162	0.	-7.6307e-002	7.6345e-005
3435	0.86364	0.	0.	5.083e-005
3438	0.79766	0.	-7.0341e-002	5.6441e-005
3439	0.85338	0.	-5.8409e-002	5.2261e-005
3444	0.95455	0.	0.	4.4711e-005
3446	0.89883	0.	-5.8409e-002	4.7091e-005
3450	-0.98364	0.	0.	4.9655e-005
3452	-1.0745	0.	0.	4.4977e-005
3454	-1.0016	0.	-4.8548e-002	4.889e-005
3458	-0.89273	0.	0.	6.1837e-005
