Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
2595	-0.12571	0.	-3.e-002	-7.1863e-003
2608	-0.10286	0.	-3.e-002	-1.2391e-002
2613	-8.e-002	0.	-3.e-002	-1.2052e-002
2617	-5.7143e-002	0.	-3.e-002	-1.2103e-002
2623	-3.4286e-002	0.	-3.e-002	-7.0211e-003
2629	-1.1429e-002	0.	-3.e-002	3.7381e-003
60	0.	0.	-2.e-002	4.2477e-002
66	-0.16	0.	-2.e-002	4.9446e-002
131	-0.13714	0.	-3.e-002	-5.9104e-003
132	-0.16	0.	-3.e-002	1.5952e-002
133	-0.11429	0.	-3.e-002	-1.435e-002
134	-9.1429e-002	0.	-3.e-002	-1.7514e-002
135	-6.8571e-002	0.	-3.e-002	-1.5628e-002
136	-4.5714e-002	0.	-3.e-002	-1.306e-002
137	-2.2857e-002	0.	-3.e-002	-8.7931e-003
138	0.	0.	-3.e-002	8.2628e-003
209	1.	0.	-9.3636e-002	1.5243e-005
210	1.	0.	-0.18727	1.4453e-005
211	1.	0.	-0.28091	1.269e-005
212	1.	0.	-0.37455	1.0295e-005
213	1.	0.	-0.46818	8.4967e-006
214	1.	0.	-0.56182	6.6394e-006
215	1.	0.	-0.65545	4.82e-006
216	1.	0.	-0.74909	3.5506e-006
217	1.	0.	-0.84273	2.1235e-006
218	1.	0.	-0.93636	9.2386e-007
229	0.90609	0.	-1.03	3.9683e-007
230	0.81217	0.	-1.03	4.6676e-007
231	0.71826	0.	-1.03	4.5994e-007
232	0.62435	0.	-1.03	4.1683e-007
233	0.53043	0.	-1.03	3.6148e-007
234	0.43652	0.	-1.03	2.1117e-007
235	0.34261	0.	-1.03	-2.8921e-008
236	0.2487	0.	-1.03	-3.827e-007
237	0.15478	0.	-1.03	-6.1228e-007
238	6.087e-002	0.	-1.03	-1.0464e-006
239	-3.3043e-002	0.	-1.03	-1.0873e-006
240	-0.12696	0.	-1.03	-1.1509e-006
241	-0.22087	0.	-1.03	-1.1186e-006
242	-0.31478	0.	-1.03	-5.7227e-007
243	-0.4087	0.	-1.03	-2.2071e-007
244	-0.50261	0.	-1.03	-1.6358e-008
245	-0.59652	0.	-1.03	2.7657e-007
246	-0.69043	0.	-1.03	3.7762e-007
247	-0.78435	0.	-1.03	4.3774e-007
248	-0.87826	0.	-1.03	6.5382e-007
249	-0.97217	0.	-1.03	7.3539e-007
250	-1.0661	0.	-1.03	6.431e-007
256	-1.16	0.	-0.93636	1.1249e-006
257	-1.16	0.	-0.84273	2.0672e-006
258	-1.16	0.	-0.74909	3.6378e-006
259	-1.16	0.	-0.65545	5.1595e-006
260	-1.16	0.	-0.56182	6.9936e-006
261	-1.16	0.	-0.46818	8.9432e-006
262	-1.16	0.	-0.37455	1.07e-005
263	-1.16	0.	-0.28091	1.265e-005
264	-1.16	0.	-0.18727	1.4659e-005
265	-1.16	0.	-9.3636e-002	1.5636e-005
271	9.0909e-002	0.	0.	3.1032e-003
272	0.18182	0.	0.	1.2186e-003
273	0.27273	0.	0.	3.3743e-004
274	0.36364	0.	0.	1.6895e-004
275	0.45455	0.	0.	8.9126e-005
276	0.54545	0.	0.	5.2158e-005
277	0.63636	0.	0.	3.4603e-005
278	0.72727	0.	0.	2.6376e-005
279	0.81818	0.	0.	1.9495e-005
280	0.90909	0.	0.	1.6325e-005
281	-1.0691	0.	0.	1.6914e-005
282	-0.97818	0.	0.	1.978e-005
283	-0.88727	0.	0.	2.5689e-005
284	-0.79636	0.	0.	3.2037e-005
285	-0.70545	0.	0.	5.5074e-005
286	-0.61455	0.	0.	8.4312e-005
287	-0.52364	0.	0.	1.5941e-004
288	-0.43273	0.	0.	3.2042e-004
289	-0.34182	0.	0.	9.4251e-004
290	-0.25091	0.	0.	4.8516e-003
385	0.	0.	0.	8.5753e-002
386	-0.16	0.	0.	7.6334e-002
391	1.	0.	-1.03	4.2018e-007
392	1.	0.	0.	1.5618e-005
393	-1.16	0.	-1.03	4.4387e-007
394	-1.16	0.	0.	1.5775e-005
399	4.5455e-002	0.	0.	1.6955e-002
400	-0.20545	0.	0.	1.9303e-002
557	5.9947e-002	0.	-0.37264	-4.9643e-005
558	0.5258	0.	-0.46258	1.372e-005
559	-7.1085e-002	0.	-0.22435	-4.7633e-004
560	-0.35275	0.	-0.7348	-3.6465e-006
561	-0.20232	0.	-0.46432	-3.8428e-005
562	-0.75657	0.	-0.6102	7.4443e-006
563	0.15014	0.	-0.69667	-5.8004e-006
564	-0.36365	0.	-0.23722	1.0857e-004
565	-0.26183	0.	-0.13361	5.4635e-004
566	-0.46711	0.	-0.52835	4.1096e-006
567	-0.1074	0.	-0.10591	-3.2958e-003
568	-0.82192	0.	-0.3051	2.0803e-005
569	0.61155	0.	-0.74924	3.5063e-006
570	0.28053	0.	-0.42159	1.3846e-005
571	-0.1015	0.	-0.72444	-1.1825e-005
572	-2.3114e-002	0.	-0.1169	-1.751e-003
573	-0.49832	0.	-0.26348	6.5048e-005
574	-5.0467e-002	0.	-0.60407	-2.0504e-005
575	0.59284	0.	-0.31968	2.2294e-005
576	-0.11233	0.	-0.29802	-2.0325e-004
577	0.29483	0.	-0.74243	-8.4857e-007
578	3.0147e-002	0.	-0.29782	-1.2559e-004
579	0.68386	0.	-0.49566	9.9542e-006
580	0.25458	0.	-0.30332	4.3296e-005
581	9.6024e-002	0.	-0.46471	-2.4333e-005
582	-0.64031	0.	-0.63281	5.9235e-006
583	-0.6053	0.	-0.451	1.7285e-005
584	-0.85241	0.	-0.89659	1.3389e-006
585	4.7211e-002	0.	-0.18667	-4.6222e-005
586	4.0742e-002	0.	-0.1296	2.8666e-004
587	-1.0436	0.	-0.51218	8.4151e-006
588	0.7145	0.	-0.26156	2.2335e-005
589	-0.95975	0.	-0.71946	4.4462e-006
590	-0.21382	0.	-9.7366e-002	9.8441e-004
591	-0.43823	0.	-0.39599	2.054e-005
592	-0.55428	0.	-0.86004	5.3922e-007
593	-8.6811e-002	0.	-0.42876	-7.4909e-005
594	-0.24312	0.	-0.25167	-4.5852e-005
595	-0.17829	0.	-0.19449	-2.4909e-004
596	0.80102	0.	-0.80173	2.332e-006
597	-0.28582	0.	-0.62967	-1.0516e-005
598	-0.12165	0.	-6.2228e-002	-7.9489e-003
599	0.34707	0.	-0.11806	1.408e-004
600	0.41474	0.	-0.25938	5.3109e-005
601	-1.5516e-002	0.	-0.91903	-2.4877e-006
602	0.21608	0.	-0.87576	-1.4715e-006
603	0.26283	0.	-0.53836	3.1338e-006
604	-0.99888	0.	-0.26452	1.5823e-005
605	-0.16118	0.	-0.87722	-3.4979e-006
606	0.38652	0.	-0.51067	1.0277e-005
607	0.49564	0.	-0.61123	5.8267e-006
608	0.86152	0.	-0.55941	6.7305e-006
609	0.37198	0.	-0.8716	3.8386e-007
610	1.6163e-002	0.	-7.2821e-002	3.0995e-003
611	-0.61093	0.	-0.12992	8.3357e-005
612	0.48201	0.	-0.1295	6.7763e-005
613	-0.65861	0.	-0.26291	4.3636e-005
614	0.78632	0.	-0.40092	1.3364e-005
615	-1.0078	0.	-0.90809	1.2986e-006
616	-0.3301	0.	-0.50207	-9.1936e-006
617	-0.70704	0.	-0.77204	2.6177e-006
618	0.16616	0.	-0.37226	1.6977e-006
619	-0.8771	0.	-0.15187	2.4503e-005
620	-0.15385	0.	-0.38185	-8.6883e-005
621	-0.79963	0.	-0.46588	1.2028e-005
622	-0.30125	0.	-0.31728	3.1785e-006
623	-8.3172e-002	0.	-7.1115e-002	-8.9348e-003
624	-0.4809	0.	-0.72204	-1.7599e-007
625	1.7255e-002	0.	-0.70091	-1.048e-005
626	5.5709e-002	0.	-0.60814	-1.5954e-005
627	0.6908	0.	-0.89931	1.168e-006
628	0.52729	0.	-0.9035	9.2932e-007
629	-0.3973	0.	-0.92907	-6.7319e-007
630	-0.47457	0.	-0.12992	1.9326e-004
631	-0.93975	0.	-0.41956	1.1895e-005
632	-0.22732	0.	-0.73833	-6.598e-006
633	0.67714	0.	-0.12217	2.8242e-005
634	-0.3575	0.	-0.11821	4.4973e-004
635	0.77341	0.	-0.13401	2.0758e-005
636	-0.90015	0.	-0.58459	6.9692e-006
