Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
2540	-2.2727e-002	0.	-1.25e-002	0.33302
2545	0.	0.	-1.25e-002	0.16766
2550	-4.5455e-002	0.	-2.5e-002	0.50522
2552	-3.1818e-002	0.	-1.25e-002	0.43069
2553	-5.e-002	0.	-1.25e-002	0.51235
2556	-6.3636e-002	0.	-2.5e-002	0.56065
2558	-5.9091e-002	0.	-1.25e-002	0.54762
2560	-8.1818e-002	0.	-2.5e-002	0.59178
2562	-6.8182e-002	0.	-1.25e-002	0.56778
2564	-0.1	0.	-2.5e-002	0.60517
2566	-7.7273e-002	0.	-1.25e-002	0.57876
2567	-9.9155e-002	0.	-1.25e-002	0.60134
2570	-0.11818	0.	-2.5e-002	0.59552
2572	-0.10825	0.	-1.25e-002	0.60375
2575	-0.13636	0.	-2.5e-002	0.55686
2577	-0.11734	0.	-1.25e-002	0.59169
2578	-0.13569	0.	-1.25e-002	0.56045
2581	-0.15455	0.	-2.5e-002	0.49598
2583	-0.14478	0.	-1.25e-002	0.53384
2586	-0.17273	0.	-2.5e-002	0.37531
2588	-0.15387	0.	-1.25e-002	0.49957
2589	-0.16818	0.	-1.25e-002	0.42546
2591	-0.19091	0.	-2.5e-002	0.2329
2593	-0.19091	0.	-1.25e-002	0.23017
2594	-0.17727	0.	-1.25e-002	0.33907
2598	-0.2	0.	-1.25e-002	0.17415
4727	-1.3636e-002	0.	0.	0.28302
4736	-0.18636	0.	0.	0.28032
7702	-4.5455e-002	0.	0.	0.4731
7708	-8.5518e-002	0.	2.1684e-019	0.57734
7716	-0.12575	0.	2.1684e-019	0.56868
7724	-0.15842	0.	0.	0.46332
1	0.	0.	3.75e-002	1.9159e-002
2	-1.8182e-002	0.	3.75e-002	3.3609e-003
3	-3.6364e-002	0.	3.75e-002	-1.2946e-002
4	-5.4545e-002	0.	3.75e-002	-1.4064e-002
5	-7.2727e-002	0.	3.75e-002	-1.4959e-002
6	-9.0909e-002	0.	3.75e-002	-1.5214e-002
7	-0.10909	0.	3.75e-002	-1.5161e-002
8	-0.12727	0.	3.75e-002	-1.5003e-002
9	-0.14545	0.	3.75e-002	-1.4189e-002
10	-0.16364	0.	3.75e-002	-1.2936e-002
11	-0.18182	0.	3.75e-002	2.614e-003
12	-0.2	0.	3.75e-002	1.759e-002
13	-0.2	0.	2.5e-002	1.759e-002
14	-0.18182	0.	2.5e-002	2.614e-003
15	-0.16364	0.	2.5e-002	-1.2936e-002
16	-0.14545	0.	2.5e-002	-1.4189e-002
17	-0.12727	0.	2.5e-002	-1.5003e-002
18	-0.10909	0.	2.5e-002	-1.5161e-002
19	-9.0909e-002	0.	2.5e-002	-1.5214e-002
20	-7.2727e-002	0.	2.5e-002	-1.4959e-002
21	-5.4545e-002	0.	2.5e-002	-1.4064e-002
22	-3.6364e-002	0.	2.5e-002	-1.2946e-002
23	0.	0.	2.5e-002	1.9159e-002
24	-1.8182e-002	0.	2.5e-002	3.3609e-003
95	-1.8182e-002	0.	-2.5e-002	2.726e-003
96	0.	0.	-2.5e-002	1.8358e-002
97	-3.6364e-002	0.	-2.5e-002	-1.3075e-002
98	-5.4545e-002	0.	-2.5e-002	-1.4052e-002
99	-7.2727e-002	0.	-2.5e-002	-1.4992e-002
100	-9.0909e-002	0.	-2.5e-002	-1.5129e-002
101	-0.10909	0.	-2.5e-002	-1.5168e-002
102	-0.12727	0.	-2.5e-002	-1.4931e-002
103	-0.14545	0.	-2.5e-002	-1.4223e-002
104	-0.16364	0.	-2.5e-002	-1.3069e-002
105	-0.18182	0.	-2.5e-002	3.0647e-003
106	-0.2	0.	-2.5e-002	1.8483e-002
199	-0.18182	0.	-3.75e-002	3.0647e-003
200	-0.2	0.	-3.75e-002	1.8483e-002
201	-0.16364	0.	-3.75e-002	-1.3069e-002
202	-0.14545	0.	-3.75e-002	-1.4223e-002
203	-0.12727	0.	-3.75e-002	-1.4931e-002
204	-0.10909	0.	-3.75e-002	-1.5168e-002
205	-9.0909e-002	0.	-3.75e-002	-1.5129e-002
206	-7.2727e-002	0.	-3.75e-002	-1.4992e-002
207	-5.4545e-002	0.	-3.75e-002	-1.4052e-002
208	-3.6364e-002	0.	-3.75e-002	-1.3075e-002
209	-1.8182e-002	0.	-3.75e-002	2.726e-003
210	0.	0.	-3.75e-002	1.8358e-002
1999	-9.0909e-003	0.	3.75e-002	1.126e-002
2000	0.	0.	3.125e-002	1.9159e-002
2007	-2.7273e-002	0.	3.75e-002	-4.7927e-003
2008	-1.8182e-002	0.	3.125e-002	3.3609e-003
2014	-4.5455e-002	0.	3.75e-002	-1.3505e-002
2015	-3.6364e-002	0.	3.125e-002	-1.2946e-002
2022	-6.3636e-002	0.	3.75e-002	-1.4511e-002
2023	-5.4545e-002	0.	3.125e-002	-1.4064e-002
2027	-8.1818e-002	0.	3.75e-002	-1.5086e-002
2028	-7.2727e-002	0.	3.125e-002	-1.4959e-002
2033	-0.1	0.	3.75e-002	-1.5188e-002
2034	-9.0909e-002	0.	3.125e-002	-1.5214e-002
2038	-0.11818	0.	3.75e-002	-1.5082e-002
2039	-0.10909	0.	3.125e-002	-1.5161e-002
2045	-0.13636	0.	3.75e-002	-1.4596e-002
2046	-0.12727	0.	3.125e-002	-1.5003e-002
2050	-0.15455	0.	3.75e-002	-1.3563e-002
2051	-0.14545	0.	3.125e-002	-1.4189e-002
2055	-0.17273	0.	3.75e-002	-5.1611e-003
2056	-0.16364	0.	3.125e-002	-1.2936e-002
2060	-0.19091	0.	3.75e-002	1.0102e-002
2061	-0.18182	0.	3.125e-002	2.614e-003
2066	-0.2	0.	3.125e-002	1.759e-002
2073	-0.19091	0.	2.5e-002	1.0102e-002
2081	-0.17273	0.	2.5e-002	-5.1611e-003
2088	-0.15455	0.	2.5e-002	-1.3563e-002
2095	-0.13636	0.	2.5e-002	-1.4596e-002
2099	-0.11818	0.	2.5e-002	-1.5082e-002
2104	-0.1	0.	2.5e-002	-1.5188e-002
2109	-8.1818e-002	0.	2.5e-002	-1.5086e-002
2116	-6.3636e-002	0.	2.5e-002	-1.4511e-002
2120	-4.5455e-002	0.	2.5e-002	-1.3505e-002
2124	-2.7273e-002	0.	2.5e-002	-4.7927e-003
2129	-9.0909e-003	0.	2.5e-002	1.126e-002
2536	-9.0909e-003	0.	-2.5e-002	1.0542e-002
2537	-2.7273e-002	0.	-2.5e-002	-5.1743e-003
2538	-1.8182e-002	0.	-3.125e-002	2.726e-003
2544	0.	0.	-3.125e-002	1.8358e-002
2550	-4.5455e-002	0.	-2.5e-002	-1.3563e-002
2551	-3.6364e-002	0.	-3.125e-002	-1.3075e-002
2556	-6.3636e-002	0.	-2.5e-002	-1.4522e-002
2557	-5.4545e-002	0.	-3.125e-002	-1.4052e-002
2560	-8.1818e-002	0.	-2.5e-002	-1.5061e-002
2561	-7.2727e-002	0.	-3.125e-002	-1.4992e-002
2564	-0.1	0.	-2.5e-002	-1.5149e-002
2565	-9.0909e-002	0.	-3.125e-002	-1.5129e-002
2570	-0.11818	0.	-2.5e-002	-1.505e-002
2571	-0.10909	0.	-3.125e-002	-1.5168e-002
2575	-0.13636	0.	-2.5e-002	-1.4577e-002
2576	-0.12727	0.	-3.125e-002	-1.4931e-002
2581	-0.15455	0.	-2.5e-002	-1.3646e-002
2582	-0.14545	0.	-3.125e-002	-1.4223e-002
2586	-0.17273	0.	-2.5e-002	-5.002e-003
2587	-0.16364	0.	-3.125e-002	-1.3069e-002
2591	-0.19091	0.	-2.5e-002	1.0774e-002
2592	-0.18182	0.	-3.125e-002	3.0647e-003
2597	-0.2	0.	-3.125e-002	1.8483e-002
3188	-0.19091	0.	-3.75e-002	1.0774e-002
3189	-0.17273	0.	-3.75e-002	-5.002e-003
3201	-0.15455	0.	-3.75e-002	-1.3646e-002
3205	-0.13636	0.	-3.75e-002	-1.4577e-002
3208	-0.11818	0.	-3.75e-002	-1.505e-002
3216	-0.1	0.	-3.75e-002	-1.5149e-002
3220	-8.1818e-002	0.	-3.75e-002	-1.5061e-002
3225	-6.3636e-002	0.	-3.75e-002	-1.4522e-002
3229	-4.5455e-002	0.	-3.75e-002	-1.3563e-002
3233	-2.7273e-002	0.	-3.75e-002	-5.1743e-003
3237	-9.0909e-003	0.	-3.75e-002	1.0542e-002
96	0.	0.	-2.5e-002	6.1674e-002
106	-0.2	0.	-2.5e-002	6.2937e-002
199	-0.18182	0.	-3.75e-002	-3.0836e-003
200	-0.2	0.	-3.75e-002	2.2465e-002
201	-0.16364	0.	-3.75e-002	-1.3253e-002
202	-0.14545	0.	-3.75e-002	-2.1496e-002
203	-0.12727	0.	-3.75e-002	-2.0563e-002
204	-0.10909	0.	-3.75e-002	-2.2852e-002
205	-9.0909e-002	0.	-3.75e-002	-2.2425e-002
206	-7.2727e-002	0.	-3.75e-002	-2.2128e-002
207	-5.4545e-002	0.	-3.75e-002	-2.0255e-002
208	-3.6364e-002	0.	-3.75e-002	-1.2614e-002
209	-1.8182e-002	0.	-3.75e-002	-6.4826e-003
210	0.	0.	-3.75e-002	2.0779e-002
281	1.	0.	-9.4318e-002	3.754e-005
282	1.	0.	-0.18864	3.4444e-005
283	1.	0.	-0.28295	2.9694e-005
284	1.	0.	-0.37727	2.5501e-005
285	1.	0.	-0.47159	2.2018e-005
286	1.	0.	-0.56591	1.5159e-005
287	1.	0.	-0.66023	1.1454e-005
288	1.	0.	-0.75455	8.6029e-006
289	1.	0.	-0.84886	5.1133e-006
290	1.	0.	-0.94318	2.3536e-006
301	0.90435	0.	-1.0375	1.4289e-006
302	0.8087	0.	-1.0375	1.1884e-006
303	0.71304	0.	-1.0375	1.1739e-006
304	0.61739	0.	-1.0375	1.0591e-006
305	0.52174	0.	-1.0375	8.6959e-007
306	0.42609	0.	-1.0375	6.2645e-007
307	0.33043	0.	-1.0375	-1.2962e-007
308	0.23478	0.	-1.0375	-1.093e-006
309	0.13913	0.	-1.0375	-1.2989e-006
310	4.3478e-002	0.	-1.0375	-2.2267e-006
311	-5.2174e-002	0.	-1.0375	-2.6369e-006
312	-0.14783	0.	-1.0375	-2.4486e-006
313	-0.24348	0.	-1.0375	-2.4657e-006
314	-0.33913	0.	-1.0375	-1.7078e-006
315	-0.43478	0.	-1.0375	-5.3665e-007
316	-0.53043	0.	-1.0375	4.7818e-008
317	-0.62609	0.	-1.0375	8.7743e-007
318	-0.72174	0.	-1.0375	1.1259e-006
319	-0.81739	0.	-1.0375	7.8267e-007
320	-0.91304	0.	-1.0375	1.2823e-006
321	-1.0087	0.	-1.0375	1.4284e-006
322	-1.1043	0.	-1.0375	1.3566e-006
328	-1.2	0.	-0.94318	2.2427e-006
329	-1.2	0.	-0.84886	5.3867e-006
330	-1.2	0.	-0.75455	8.6364e-006
331	-1.2	0.	-0.66023	1.224e-005
332	-1.2	0.	-0.56591	1.5656e-005
333	-1.2	0.	-0.47159	2.1088e-005
334	-1.2	0.	-0.37727	2.5615e-005
335	-1.2	0.	-0.28295	2.9942e-005
336	-1.2	0.	-0.18864	3.4087e-005
337	-1.2	0.	-9.4318e-002	3.6882e-005
343	9.0909e-002	0.	0.	8.503e-003
344	0.18182	0.	0.	1.961e-003
345	0.27273	0.	0.	6.6637e-004
346	0.36364	0.	0.	3.2235e-004
347	0.45455	0.	0.	1.9831e-004
348	0.54545	0.	0.	1.2743e-004
349	0.63636	0.	0.	8.6843e-005
350	0.72727	0.	0.	6.5703e-005
351	0.81818	0.	0.	4.9009e-005
352	0.90909	0.	0.	3.9603e-005
353	-1.1091	0.	0.	4.0026e-005
354	-1.0182	0.	0.	4.6384e-005
355	-0.92727	0.	0.	6.5457e-005
356	-0.83636	0.	0.	8.2294e-005
357	-0.74545	0.	0.	1.1948e-004
358	-0.65455	0.	0.	1.8921e-004
359	-0.56364	0.	0.	3.5342e-004
360	-0.47273	0.	0.	7.2676e-004
361	-0.38182	0.	0.	2.0346e-003
362	-0.29091	0.	0.	6.2304e-003
457	0.	0.	0.	0.1007
458	-0.2	0.	0.	0.10059
463	1.	0.	-1.0375	1.0012e-006
464	1.	0.	0.	3.7608e-005
465	-1.2	0.	-1.0375	9.2929e-007
466	-1.2	0.	0.	3.7406e-005
471	4.5455e-002	0.	0.	3.0591e-002
472	-0.24545	0.	0.	3.2356e-002
645	7.8261e-002	0.	-0.37083	-9.5386e-005
646	-6.6966e-002	0.	-0.20082	-1.6396e-003
647	-0.18551	0.	-0.48194	-1.0866e-004
648	-0.19713	0.	-0.26359	-4.6541e-004
649	-0.68518	0.	-0.513	2.7817e-005
650	0.53913	0.	-0.46837	3.1463e-005
651	0.13895	0.	-0.69688	-1.6406e-005
652	-0.46073	0.	-0.39684	5.144e-005
653	-0.31014	0.	-0.75972	-1.1393e-005
654	-0.18848	0.	-0.14734	-1.2887e-003
655	-2.7281e-002	0.	-0.1142	-2.7255e-003
656	0.63471	0.	-0.77042	7.0186e-006
657	-0.78845	0.	-0.26897	7.453e-005
658	-0.31135	0.	-0.29429	-4.5566e-005
659	0.3125	0.	-0.41033	5.7971e-005
660	-0.96425	0.	-0.64252	1.4324e-005
661	4.4021e-002	0.	-0.27763	-2.3027e-004
662	-0.16538	0.	-0.74175	-2.7311e-005
663	-7.1607e-002	0.	-0.56903	-6.0991e-005
664	-0.66295	0.	-0.67226	9.7966e-006
665	0.58435	0.	-0.34653	5.0078e-005
666	0.34709	0.	-0.71035	5.195e-006
667	0.20878	0.	-0.10643	9.2587e-004
668	0.13213	0.	-5.757e-002	3.327e-003
669	-0.14033	0.	-7.1211e-002	-1.2876e-002
670	-0.11288	0.	-0.12183	-5.2359e-003
671	0.69275	0.	-0.50088	2.6703e-005
672	-0.10966	0.	-0.41713	-1.9274e-004
673	-0.4054	0.	-0.5014	-6.1524e-006
674	0.34482	0.	-0.27366	1.4728e-004
675	-0.50206	0.	-0.26899	1.9622e-004
676	0.10829	0.	-0.46703	-4.1702e-005
677	0.80092	0.	-0.25044	3.9834e-005
678	-0.89472	0.	-0.83091	5.8327e-006
679	-8.8307e-002	0.	-0.32217	-4.4657e-004
680	-1.0086	0.	-0.34157	3.2443e-005
681	-0.20334	0.	-9.0652e-002	2.2659e-004
682	4.5963e-003	0.	-0.1975	-4.9769e-004
683	-0.49519	0.	-0.71835	9.9917e-007
684	7.4535e-002	0.	-5.7072e-002	6.5358e-003
685	-0.31557	0.	-0.13496	1.4384e-003
686	-0.24783	0.	-0.62083	-3.448e-005
687	-7.7577e-002	0.	-0.92007	-5.5793e-006
688	-9.2571e-002	0.	-7.7623e-002	-1.2406e-002
689	-0.84888	0.	-0.42177	3.7383e-005
690	0.80286	0.	-0.81062	5.9001e-006
691	-0.5879	0.	-0.39257	6.081e-005
692	0.24475	0.	-0.5703	2.4617e-007
693	-0.24422	0.	-0.38855	-1.1634e-004
694	-1.7141e-002	0.	-0.7167	-2.9427e-005
695	-0.64629	0.	-0.27743	9.9485e-005
696	0.17691	0.	-0.92481	-2.865e-006
697	-1.2186e-002	0.	-6.6768e-002	-1.1273e-003
698	0.42609	0.	-0.5944	1.6554e-005
699	0.54002	0.	-0.11479	1.2378e-004
700	-0.52448	0.	-0.902	-4.0586e-007
701	0.37851	0.	-0.85884	1.6238e-006
702	0.87057	0.	-0.57514	1.6263e-005
703	-0.13281	0.	-0.18979	-1.8653e-003
704	-0.19903	0.	-0.88935	-8.3248e-006
705	5.2191e-002	0.	-0.61795	-3.8196e-005
706	3.5523e-002	0.	-0.14065	4.0885e-004
707	8.409e-002	0.	-0.20671	1.3634e-004
708	-0.53264	0.	-0.51063	2.4704e-005
709	-0.97477	0.	-0.12042	5.3886e-005
710	0.82365	0.	-0.4155	2.7005e-005
711	-2.657e-003	0.	-0.44954	-1.34e-004
712	-0.72005	0.	-0.86041	3.5596e-006
713	-1.0365	0.	-0.81609	6.0254e-006
714	0.46957	0.	-0.73668	7.8938e-006
715	-0.96787	0.	-0.50083	2.4785e-005
716	-0.36018	0.	-0.9182	-3.1943e-006
717	-0.39069	0.	-0.20602	4.7717e-004
718	0.44576	0.	-0.3577	6.6726e-005
719	0.18624	0.	-0.38019	6.1725e-007
720	0.35674	0.	-0.1212	2.9903e-004
721	-0.37085	0.	-0.63276	-1.1753e-005
722	-0.48816	0.	-0.1365	4.2487e-004
723	0.5166	0.	-0.89991	2.6274e-006
724	-5.3894e-002	0.	-7.8395e-002	-9.4041e-003
725	0.58261	0.	-0.61065	1.5341e-005
726	-0.249	0.	-0.19742	-6.6151e-005
727	-0.10341	0.	-0.24769	-9.0503e-004
728	-0.1689	0.	-0.34336	-2.6894e-004
729	-0.69599	0.	-0.13079	1.5061e-004
730	0.69023	0.	-0.90764	3.1819e-006
731	0.65305	0.	-0.22191	6.1033e-005
732	-0.2883	0.	-0.50869	-6.1093e-005
733	-9.3006e-002	0.	-0.15842	-3.0581e-003
734	-3.5024e-003	0.	-0.34074	-2.4738e-004
735	-0.1553	0.	-0.1054	-4.862e-003
736	-0.81957	0.	-0.58158	1.6974e-005
737	-0.71408	0.	-0.38733	5.7958e-005
738	-8.3154e-002	0.	-9.8071e-002	-7.4446e-003
739	0.87494	0.	-0.12208	4.0972e-005
740	0.73623	0.	-0.66675	1.3349e-005
741	9.5723e-002	0.	-0.8168	-9.0882e-006
742	-3.5595e-002	0.	-0.26443	-6.5697e-004
743	-0.83827	0.	-0.11847	7.9232e-005
744	0.25725	0.	-0.21974	3.2751e-004
745	-0.34986	0.	-0.40032	-8.0436e-006
746	-0.83456	0.	-0.72348	1.009e-005
747	-0.11304	0.	-0.64861	-4.3686e-005
748	-1.1025	0.	-0.57104	1.6085e-005
749	4.5441e-002	0.	-0.93701	-3.3015e-006
750	-0.23267	0.	-5.1781e-002	1.3587e-002
751	-0.24366	0.	-0.11833	1.4687e-003
752	0.84945	0.	-0.93947	2.4398e-006
753	-0.14928	0.	-0.56528	-7.1635e-005
754	0.69678	0.	-0.35856	3.9743e-005
755	-0.17115	0.	-6.58e-002	-8.291e-003
756	-1.0878	0.	-0.42835	2.5148e-005
757	-1.0726	0.	-0.91698	3.3703e-006
758	-1.0891	0.	-0.10938	3.9026e-005
759	-0.40294	0.	-0.31329	1.1334e-004
760	2.6147e-002	0.	-4.6989e-002	1.8052e-002
761	0.41515	0.	-0.47383	3.2919e-005
762	0.33109	0.	-0.52305	1.705e-005
763	-0.5339	0.	-0.61886	6.3089e-006
764	-0.39828	0.	-8.7807e-002	9.6745e-004
765	-0.18604	0.	-0.20353	-9.8067e-004
766	0.90652	0.	-0.73056	8.6248e-006
767	0.14263	0.	-0.5821	-2.0816e-005
768	-4.5436e-002	0.	-0.15783	-2.1525e-003
769	-0.28271	0.	-7.3576e-002	4.8471e-003
770	-0.19941	0.	-6.0778e-002	5.7118e-003
771	2.5e-002	0.	-0.52593	-6.8164e-005
772	-0.23146	0.	-0.31198	-2.1758e-004
773	-0.4196	0.	-0.8087	-4.7851e-006
774	0.1624	0.	-0.20597	4.9915e-004
775	0.25975	0.	-0.3141	1.0948e-004
776	-0.13633	0.	-0.1435	-3.4294e-003
777	0.91182	0.	-0.34923	2.7702e-005
778	-0.14075	0.	-0.28452	-6.3782e-004
779	0.31472	0.	-0.61361	6.6624e-006
780	-0.15039	0.	-5.2669e-002	-1.7779e-002
781	-7.8649e-002	0.	-5.7603e-002	-1.8534e-002
782	0.11327	0.	-0.28556	1.0059e-005
783	0.7181	0.	-0.10371	6.212e-005
784	0.21304	0.	-0.47855	-2.9089e-006
785	0.10459	0.	-0.12435	1.6429e-003
786	-7.8942e-002	0.	-0.12978	-4.3714e-003
787	-8.3681e-002	0.	-0.49897	-1.0517e-004
788	-0.11673	0.	-7.2236e-002	-1.4164e-002
789	-1.062	0.	-0.22534	4.0535e-005
790	0.2393	0.	-0.66295	-3.5042e-006
791	-4.5129e-002	0.	-5.7948e-002	-1.4801e-002
792	3.4087e-002	0.	-8.8889e-002	2.7504e-003
793	0.9116	0.	-0.23201	3.3568e-005
794	0.52834	0.	-0.25362	9.5451e-005
795	-1.1003	0.	-0.72489	9.7518e-006
796	-0.96282	0.	-0.74849	8.678e-006
797	0.30251	0.	-0.94303	-3.7893e-007
798	-9.422e-002	0.	-0.82056	-1.5941e-005
799	-0.83898	0.	-0.95378	2.3919e-006
800	-0.96114	0.	-0.92746	3.5651e-006
801	-0.92016	0.	-0.24942	4.8906e-005
802	0.24129	0.	-0.79706	-3.3855e-006
803	-0.10314	0.	-5.679e-002	-1.7852e-002
804	-0.57948	0.	-7.6891e-002	3.1934e-004
805	-0.5857	0.	-0.17928	1.9254e-004
806	-0.12113	0.	-9.366e-002	-8.6747e-003
807	-0.33291	0.	-5.8359e-002	2.5475e-003
2544	0.	0.	-3.125e-002	4.1226e-002
2545	0.	0.	-1.25e-002	8.1185e-002
2546	2.2727e-002	0.	-1.25e-002	4.6132e-002
2547	1.3074e-002	0.	-3.5995e-002	3.9863e-002
2597	-0.2	0.	-3.125e-002	4.2701e-002
2598	-0.2	0.	-1.25e-002	8.1765e-002
2599	-0.22273	0.	-1.25e-002	4.7646e-002
2600	-0.21634	0.	-3.839e-002	3.8262e-002
3188	-0.19091	0.	-3.75e-002	9.6908e-003
3189	-0.17273	0.	-3.75e-002	-8.1685e-003
3190	-0.17648	0.	-5.165e-002	-5.6873e-003
3191	-0.19061	0.	-4.9139e-002	1.3141e-003
3196	-0.21634	0.	-4.464e-002	1.8026e-002
3197	-0.1997	0.	-4.9139e-002	1.4088e-002
3201	-0.15455	0.	-3.75e-002	-1.7375e-002
3202	-0.16739	0.	-5.165e-002	-1.0772e-002
3203	-0.15701	0.	-4.5085e-002	-1.5516e-002
3205	-0.13636	0.	-3.75e-002	-2.103e-002
3206	-0.14792	0.	-4.5085e-002	-1.9638e-002
3208	-0.11818	0.	-3.75e-002	-2.1708e-002
3209	-0.1338	0.	-5.4356e-002	-1.6719e-002
3210	-0.13883	0.	-4.5085e-002	-1.9171e-002
3211	-0.122	0.	-5.4868e-002	-1.7364e-002
3212	-0.11521	0.	-4.7145e-002	-1.9208e-002
3216	-0.1	0.	-3.75e-002	-2.2639e-002
3217	-0.10612	0.	-4.7145e-002	-2.0352e-002
3220	-8.1818e-002	0.	-3.75e-002	-2.2276e-002
3221	-8.4779e-002	0.	-4.7551e-002	-2.0479e-002
3222	-9.7026e-002	0.	-4.7145e-002	-2.0138e-002
3225	-6.3636e-002	0.	-3.75e-002	-2.1192e-002
3226	-7.5688e-002	0.	-4.7551e-002	-2.0331e-002
3229	-4.5455e-002	0.	-3.75e-002	-1.6435e-002
3230	-6.6597e-002	0.	-4.7551e-002	-1.9395e-002
3231	-4.9837e-002	0.	-4.7724e-002	-1.7528e-002
3233	-2.7273e-002	0.	-3.75e-002	-9.5484e-003
3234	-2.4275e-002	0.	-5.2134e-002	-6.8707e-003
3235	-4.0746e-002	0.	-4.7724e-002	-1.3707e-002
3237	-9.0909e-003	0.	-3.75e-002	7.1479e-003
3238	-1.5184e-002	0.	-5.2134e-002	-3.805e-003
3241	-6.0931e-003	0.	-5.2134e-002	9.8256e-003
3242	1.3074e-002	0.	-4.2245e-002	1.9415e-002
3694	1.	0.	-0.14148	3.5992e-005
3696	0.95455	0.	-4.7159e-002	3.8571e-005
3697	1.	0.	-4.7159e-002	3.7574e-005
3698	0.93747	0.	-0.1082	3.9256e-005
3702	1.	0.	-0.2358	3.2069e-005
3703	0.93747	0.	-0.15536	3.7708e-005
3704	0.9558	0.	-0.21033	3.4006e-005
3708	1.	0.	-0.33011	2.7598e-005
3709	0.95591	0.	-0.31609	2.8698e-005
3710	0.9558	0.	-0.25748	3.1631e-005
3714	1.	0.	-0.42443	2.376e-005
3715	0.95591	0.	-0.36325	2.6602e-005
3717	1.	0.	-0.51875	1.8588e-005
3718	0.93528	0.	-0.52337	1.9141e-005
3719	0.91182	0.	-0.44354	2.4512e-005
3720	0.95591	0.	-0.41041	2.486e-005
3724	1.	0.	-0.61307	1.3306e-005
3725	0.93528	0.	-0.57053	1.5711e-005
3729	1.	0.	-0.70739	1.0029e-005
3730	0.93528	0.	-0.61769	1.3859e-005
3731	0.95326	0.	-0.6954	1.004e-005
3733	1.	0.	-0.8017	6.8581e-006
3734	0.95326	0.	-0.74255	8.6138e-006
3737	1.	0.	-0.89602	3.7335e-006
3738	0.90143	0.	-0.82974	5.5067e-006
3739	0.92472	0.	-0.89417	3.7766e-006
3740	0.95326	0.	-0.78971	6.8691e-006
3745	0.95217	0.	-0.99034	1.8913e-006
3746	1.	0.	-0.99034	1.6774e-006
3747	0.92472	0.	-0.94133	2.3967e-006
3814	0.85652	0.	-1.0375	1.3087e-006
