Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
10676	6.4764e-006	6.3144e-003	0.	0.35711
17406	1.4071e-003	0.17483	0.	0.71862
17407	4.0321e-003	0.19014	0.	0.55009
17408	-2.5304e-003	0.18905	0.	0.56656
17412	0.	0.14	0.	0.96783
17413	0.	0.1575	0.	0.85877
17416	0.	0.105	0.	1.0457
17417	0.	0.1225	0.	1.0273
17420	0.	7.e-002	0.	0.97155
17421	0.	8.75e-002	0.	1.0273
17423	2.1164e-016	5.125e-002	0.	0.86177
17424	-4.0338e-003	3.3954e-002	0.	0.70711
17427	-4.0273e-003	1.9643e-002	0.	0.54802
17439	-1.3125e-003	0.19578	0.	0.46786
1	-3.15e-002	0.1925	0.	0.10564
2	-3.15e-002	0.175	0.	7.2766e-002
3	-3.15e-002	0.1575	0.	5.1964e-002
4	-3.15e-002	0.14	0.	3.5111e-002
5	-3.15e-002	0.1225	0.	2.134e-002
6	-3.15e-002	0.105	0.	1.6077e-002
7	-3.15e-002	8.75e-002	0.	2.4618e-002
8	-3.15e-002	7.e-002	0.	3.9047e-002
9	-3.15e-002	5.25e-002	0.	5.6415e-002
10	-3.15e-002	3.5e-002	0.	7.7837e-002
11	-3.15e-002	1.75e-002	0.	0.11092
12	-3.15e-002	1.e-015	0.	0.13581
13	-3.15e-002	0.21	0.	0.13013
14	-2.1e-002	1.e-015	0.	0.13581
15	-2.1e-002	1.75e-002	0.	0.11092
16	-2.1e-002	3.5e-002	0.	7.7837e-002
17	-2.1e-002	5.25e-002	0.	5.6415e-002
18	-2.1e-002	7.e-002	0.	3.9047e-002
19	-2.1e-002	8.75e-002	0.	2.4618e-002
20	-2.1e-002	0.105	0.	1.6077e-002
21	-2.1e-002	0.1225	0.	2.134e-002
22	-2.1e-002	0.14	0.	3.5111e-002
23	-2.1e-002	0.1575	0.	5.1964e-002
24	-2.1e-002	0.175	0.	7.2766e-002
25	-2.1e-002	0.21	0.	0.13013
26	-2.1e-002	0.1925	0.	0.10564
28	3.15e-002	0.21	0.	0.1422
33	2.1e-002	0.21	0.	0.1422
79	2.1e-002	0.1925	0.	0.11743
80	2.1e-002	0.175	0.	8.2702e-002
81	2.1e-002	0.1575	0.	6.0189e-002
82	2.1e-002	0.14	0.	4.1625e-002
83	2.1e-002	0.1225	0.	2.6082e-002
84	2.1e-002	0.105	0.	1.6722e-002
85	2.1e-002	8.75e-002	0.	2.212e-002
86	2.1e-002	7.e-002	0.	3.6512e-002
87	2.1e-002	5.25e-002	0.	5.4442e-002
88	2.1e-002	3.5e-002	0.	7.6564e-002
89	2.1e-002	1.75e-002	0.	0.11069
90	2.1e-002	0.	0.	0.13583
98	3.15e-002	1.e-015	0.	0.13583
124	3.15e-002	1.75e-002	0.	0.11069
125	3.15e-002	3.5e-002	0.	7.6564e-002
126	3.15e-002	5.25e-002	0.	5.4442e-002
127	3.15e-002	7.e-002	0.	3.6512e-002
128	3.15e-002	8.75e-002	0.	2.212e-002
129	3.15e-002	0.105	0.	1.6722e-002
130	3.15e-002	0.1225	0.	2.6082e-002
131	3.15e-002	0.14	0.	4.1625e-002
132	3.15e-002	0.1575	0.	6.0189e-002
133	3.15e-002	0.175	0.	8.2702e-002
134	3.15e-002	0.1925	0.	0.11743
7080	-3.15e-002	0.18375	0.	8.856e-002
7081	-3.15e-002	0.20125	0.	0.11759
7082	-2.625e-002	0.1925	0.	0.10564
7091	-3.15e-002	0.16625	0.	6.2304e-002
7092	-2.625e-002	0.175	0.	7.2766e-002
7099	-3.15e-002	0.14875	0.	4.3379e-002
7100	-2.625e-002	0.1575	0.	5.1964e-002
7107	-3.15e-002	0.13125	0.	2.7758e-002
7108	-2.625e-002	0.14	0.	3.5111e-002
7114	-3.15e-002	0.11375	0.	1.6974e-002
7115	-2.625e-002	0.1225	0.	2.134e-002
7121	-3.15e-002	9.625e-002	0.	1.9067e-002
7122	-2.625e-002	0.105	0.	1.6077e-002
7129	-3.15e-002	7.875e-002	0.	3.1514e-002
7130	-2.625e-002	8.75e-002	0.	2.4618e-002
7137	-3.15e-002	6.125e-002	0.	4.7599e-002
