Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
10676	6.4764e-006	6.3144e-003	0.	0.3432
17406	1.4071e-003	0.17483	0.	0.69063
17407	4.0321e-003	0.19014	0.	0.52866
17408	-2.5304e-003	0.18905	0.	0.54449
17412	0.	0.14	0.	0.93013
17413	0.	0.1575	0.	0.82532
17416	0.	0.105	0.	1.005
17417	0.	0.1225	0.	0.9873
17420	0.	7.e-002	0.	0.9337
17421	0.	8.75e-002	0.	0.98727
17423	2.1164e-016	5.125e-002	0.	0.8282
17424	-4.0338e-003	3.3954e-002	0.	0.67957
17427	-4.0273e-003	1.9643e-002	0.	0.52668
17439	-1.3125e-003	0.19578	0.	0.44964
1	-3.15e-002	0.1925	0.	0.10153
2	-3.15e-002	0.175	0.	6.9932e-002
3	-3.15e-002	0.1575	0.	4.994e-002
4	-3.15e-002	0.14	0.	3.3744e-002
5	-3.15e-002	0.1225	0.	2.0509e-002
6	-3.15e-002	0.105	0.	1.5451e-002
7	-3.15e-002	8.75e-002	0.	2.3659e-002
8	-3.15e-002	7.e-002	0.	3.7527e-002
9	-3.15e-002	5.25e-002	0.	5.4217e-002
10	-3.15e-002	3.5e-002	0.	7.4805e-002
11	-3.15e-002	1.75e-002	0.	0.1066
12	-3.15e-002	1.e-015	0.	0.13052
13	-3.15e-002	0.21	0.	0.12507
14	-2.1e-002	1.e-015	0.	0.13052
15	-2.1e-002	1.75e-002	0.	0.1066
16	-2.1e-002	3.5e-002	0.	7.4805e-002
17	-2.1e-002	5.25e-002	0.	5.4217e-002
18	-2.1e-002	7.e-002	0.	3.7527e-002
19	-2.1e-002	8.75e-002	0.	2.3659e-002
20	-2.1e-002	0.105	0.	1.5451e-002
21	-2.1e-002	0.1225	0.	2.0509e-002
22	-2.1e-002	0.14	0.	3.3744e-002
23	-2.1e-002	0.1575	0.	4.994e-002
24	-2.1e-002	0.175	0.	6.9932e-002
25	-2.1e-002	0.21	0.	0.12507
26	-2.1e-002	0.1925	0.	0.10153
28	3.15e-002	0.21	0.	0.13666
33	2.1e-002	0.21	0.	0.13666
79	2.1e-002	0.1925	0.	0.11285
80	2.1e-002	0.175	0.	7.9481e-002
81	2.1e-002	0.1575	0.	5.7845e-002
82	2.1e-002	0.14	0.	4.0003e-002
83	2.1e-002	0.1225	0.	2.5066e-002
84	2.1e-002	0.105	0.	1.6071e-002
85	2.1e-002	8.75e-002	0.	2.1259e-002
86	2.1e-002	7.e-002	0.	3.509e-002
87	2.1e-002	5.25e-002	0.	5.2321e-002
88	2.1e-002	3.5e-002	0.	7.3582e-002
89	2.1e-002	1.75e-002	0.	0.10638
90	2.1e-002	0.	0.	0.13054
98	3.15e-002	1.e-015	0.	0.13054
124	3.15e-002	1.75e-002	0.	0.10638
125	3.15e-002	3.5e-002	0.	7.3582e-002
126	3.15e-002	5.25e-002	0.	5.2321e-002
127	3.15e-002	7.e-002	0.	3.509e-002
128	3.15e-002	8.75e-002	0.	2.1259e-002
129	3.15e-002	0.105	0.	1.6071e-002
130	3.15e-002	0.1225	0.	2.5066e-002
131	3.15e-002	0.14	0.	4.0003e-002
132	3.15e-002	0.1575	0.	5.7845e-002
133	3.15e-002	0.175	0.	7.9481e-002
134	3.15e-002	0.1925	0.	0.11285
7080	-3.15e-002	0.18375	0.	8.5111e-002
7081	-3.15e-002	0.20125	0.	0.11301
7082	-2.625e-002	0.1925	0.	0.10153
7091	-3.15e-002	0.16625	0.	5.9877e-002
7092	-2.625e-002	0.175	0.	6.9932e-002
7099	-3.15e-002	0.14875	0.	4.169e-002
7100	-2.625e-002	0.1575	0.	4.994e-002
7107	-3.15e-002	0.13125	0.	2.6677e-002
7108	-2.625e-002	0.14	0.	3.3744e-002
7114	-3.15e-002	0.11375	0.	1.6313e-002
7115	-2.625e-002	0.1225	0.	2.0509e-002
7121	-3.15e-002	9.625e-002	0.	1.8324e-002
7122	-2.625e-002	0.105	0.	1.5451e-002
7129	-3.15e-002	7.875e-002	0.	3.0287e-002
7130	-2.625e-002	8.75e-002	0.	2.3659e-002
7137	-3.15e-002	6.125e-002	0.	4.5745e-002
7138	-2.625e-002	7.e-002	0.	3.7527e-002
7144	-3.15e-002	4.375e-002	0.	6.4467e-002
7145	-2.625e-002	5.25e-002	0.	5.4217e-002
7151	-3.15e-002	2.625e-002	0.	9.0078e-002
7152	-2.625e-002	3.5e-002	0.	7.4805e-002
7159	-3.15e-002	8.75e-003	0.	0.11825
7160	-2.625e-002	1.75e-002	0.	0.1066
7166	-2.625e-002	1.e-015	0.	0.13052
7176	-2.625e-002	0.21	0.	0.12507
7186	-2.1e-002	8.75e-003	0.	0.11825
7192	-2.1e-002	2.625e-002	0.	9.0078e-002
7198	-2.1e-002	4.375e-002	0.	6.4467e-002
7202	-2.1e-002	6.125e-002	0.	4.5745e-002
7206	-2.1e-002	7.875e-002	0.	3.0287e-002
7210	-2.1e-002	9.625e-002	0.	1.8324e-002
7214	-2.1e-002	0.11375	0.	1.6313e-002
7218	-2.1e-002	0.13125	0.	2.6677e-002
7222	-2.1e-002	0.14875	0.	4.169e-002
7226	-2.1e-002	0.16625	0.	5.9877e-002
7230	-2.1e-002	0.18375	0.	8.5111e-002
7236	-2.1e-002	0.20125	0.	0.11301
7260	2.625e-002	0.21	0.	0.13666
7261	3.15e-002	0.20125	0.	0.12454
7311	2.1e-002	0.20125	0.	0.12454
7575	2.1e-002	0.18375	0.	9.5691e-002
7576	2.625e-002	0.1925	0.	0.11285
7582	2.1e-002	0.16625	0.	6.8608e-002
7583	2.625e-002	0.175	0.	7.9481e-002
7588	2.1e-002	0.14875	0.	4.8802e-002
7589	2.625e-002	0.1575	0.	5.7845e-002
7593	2.1e-002	0.13125	0.	3.2222e-002
7594	2.625e-002	0.14	0.	4.0003e-002
7598	2.1e-002	0.11375	0.	1.9291e-002
7599	2.625e-002	0.1225	0.	2.5066e-002
7603	2.1e-002	9.625e-002	0.	1.6854e-002
7604	2.625e-002	0.105	0.	1.6071e-002
7608	2.1e-002	7.875e-002	0.	2.7698e-002
7609	2.625e-002	8.75e-002	0.	2.1259e-002
7614	2.1e-002	6.125e-002	0.	4.3541e-002
7615	2.625e-002	7.e-002	0.	3.509e-002
7619	2.1e-002	4.375e-002	0.	6.289e-002
7620	2.625e-002	5.25e-002	0.	5.2321e-002
7624	2.1e-002	2.625e-002	0.	8.9371e-002
7625	2.625e-002	3.5e-002	0.	7.3582e-002
7632	2.1e-002	8.75e-003	0.	0.11818
7633	2.625e-002	1.75e-002	0.	0.10638
7639	2.625e-002	5.e-016	0.	0.13054
7714	3.15e-002	8.75e-003	0.	0.11818
7925	3.15e-002	2.625e-002	0.	8.9371e-002
7930	3.15e-002	4.375e-002	0.	6.289e-002
7935	3.15e-002	6.125e-002	0.	4.3541e-002
7940	3.15e-002	7.875e-002	0.	2.7698e-002
7945	3.15e-002	9.625e-002	0.	1.6854e-002
7950	3.15e-002	0.11375	0.	1.9291e-002
7955	3.15e-002	0.13125	0.	3.2222e-002
7960	3.15e-002	0.14875	0.	4.8802e-002
7965	3.15e-002	0.16625	0.	6.8608e-002
7970	3.15e-002	0.18375	0.	9.5691e-002
1	-3.15e-002	0.1925	0.	5.7419e-002
2	-3.15e-002	0.175	0.	5.0204e-002
3	-3.15e-002	0.1575	0.	3.5629e-002
4	-3.15e-002	0.14	0.	2.9225e-002
5	-3.15e-002	0.1225	0.	2.3822e-002
6	-3.15e-002	0.105	0.	2.1821e-002
7	-3.15e-002	8.75e-002	0.	2.3536e-002
8	-3.15e-002	7.e-002	0.	3.0507e-002
9	-3.15e-002	5.25e-002	0.	4.0324e-002
10	-3.15e-002	3.5e-002	0.	4.9922e-002
11	-3.15e-002	1.75e-002	0.	5.8561e-002
12	-3.15e-002	1.e-015	0.	6.5918e-002
13	-3.15e-002	0.21	0.	7.1386e-002
14	-2.1e-002	1.e-015	0.	0.13021
25	-2.1e-002	0.21	0.	0.13355
159	-1.05e-002	0.21	0.	0.14823
161	-1.05e-002	3.5805e-016	0.	0.15173
263	-1.65e-002	0.46	0.	3.0503e-004
264	-3.3e-002	0.46	0.	2.9486e-004
265	-4.95e-002	0.46	0.	2.6832e-004
266	-6.6e-002	0.46	0.	2.4368e-004
267	-8.25e-002	0.46	0.	2.0791e-004
268	-9.9e-002	0.46	0.	1.7455e-004
269	-0.1155	0.46	0.	1.4348e-004
270	-0.132	0.46	0.	1.1412e-004
271	-0.1485	0.46	0.	7.3304e-005
272	-0.165	0.46	0.	3.7772e-005
281	-0.1815	0.44268	0.	4.0472e-005
282	-0.1815	0.42537	0.	7.7889e-005
283	-0.1815	0.40805	0.	1.2771e-004
284	-0.1815	0.39073	0.	1.855e-004
285	-0.1815	0.37341	0.	2.6031e-004
286	-0.1815	0.3561	0.	3.8152e-004
287	-0.1815	0.33878	0.	4.7854e-004
288	-0.1815	0.32146	0.	6.4781e-004
289	-0.1815	0.30415	0.	8.5319e-004
290	-0.1815	0.28683	0.	1.0637e-003
291	-0.1815	0.26951	0.	1.2383e-003
292	-0.1815	0.2522	0.	1.4562e-003
293	-0.1815	0.23488	0.	1.6527e-003
294	-0.1815	0.21756	0.	1.7274e-003
295	-0.1815	0.20024	0.	1.7421e-003
296	-0.1815	0.18293	0.	1.6433e-003
297	-0.1815	0.16561	0.	1.4199e-003
298	-0.1815	0.14829	0.	1.0989e-003
299	-0.1815	0.13098	0.	6.7724e-004
300	-0.1815	0.11366	0.	2.7786e-004
301	-0.1815	9.6341e-002	0.	3.4375e-004
302	-0.1815	7.9024e-002	0.	8.0132e-004
303	-0.1815	6.1707e-002	0.	1.2495e-003
304	-0.1815	4.439e-002	0.	1.5432e-003
305	-0.1815	2.7073e-002	0.	1.7488e-003
306	-0.1815	9.7561e-003	0.	1.8521e-003
307	-0.1815	-7.561e-003	0.	1.8341e-003
308	-0.1815	-2.4878e-002	0.	1.702e-003
309	-0.1815	-4.2195e-002	0.	1.5219e-003
310	-0.1815	-5.9512e-002	0.	1.297e-003
311	-0.1815	-7.6829e-002	0.	1.1059e-003
312	-0.1815	-9.4146e-002	0.	8.8477e-004
313	-0.1815	-0.11146	0.	6.7518e-004
314	-0.1815	-0.12878	0.	5.0415e-004
315	-0.1815	-0.1461	0.	3.9005e-004
316	-0.1815	-0.16341	0.	2.8007e-004
317	-0.1815	-0.18073	0.	1.9525e-004
318	-0.1815	-0.19805	0.	1.4385e-004
319	-0.1815	-0.21537	0.	7.9113e-005
320	-0.1815	-0.23268	0.	4.1811e-005
325	-0.165	-0.25	0.	3.8492e-005
326	-0.1485	-0.25	0.	7.556e-005
327	-0.132	-0.25	0.	1.0822e-004
328	-0.1155	-0.25	0.	1.4224e-004
329	-9.9e-002	-0.25	0.	1.8329e-004
330	-8.25e-002	-0.25	0.	2.1779e-004
331	-6.6e-002	-0.25	0.	2.5007e-004
332	-4.95e-002	-0.25	0.	2.7462e-004
333	-3.3e-002	-0.25	0.	3.0129e-004
334	-1.65e-002	-0.25	0.	3.1221e-004
339	0.	0.22667	0.	8.5577e-002
340	0.	0.24333	0.	3.9352e-002
341	0.	0.26	0.	1.96e-002
342	0.	0.27667	0.	1.1615e-002
343	0.	0.29333	0.	7.0702e-003
344	0.	0.31	0.	4.6716e-003
345	0.	0.32667	0.	3.1088e-003
346	0.	0.34333	0.	2.2102e-003
347	0.	0.36	0.	1.4218e-003
348	0.	0.37667	0.	9.779e-004
