Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
2045	-7.6364e-002	0.	4.375e-002	5.2982e-002
2052	-0.11455	0.	5.25e-002	2.8367e-002
2053	-0.10182	0.	4.375e-002	3.5382e-002
2058	-0.14	0.	5.25e-002	2.1404e-002
2059	-0.12727	0.	4.375e-002	2.332e-002
2064	-0.16545	0.	5.25e-002	2.8326e-002
2065	-0.15273	0.	4.375e-002	2.3304e-002
2071	-0.19091	0.	5.25e-002	4.4116e-002
2072	-0.17818	0.	4.375e-002	3.5338e-002
2077	-0.21636	0.	5.25e-002	6.4553e-002
2078	-0.20364	0.	4.375e-002	5.3556e-002
2082	-0.24182	0.	5.25e-002	9.2556e-002
2083	-0.22909	0.	4.375e-002	7.5821e-002
2088	-0.26727	0.	5.25e-002	0.12485
2089	-0.25455	0.	4.375e-002	0.11121
2093	-0.28	0.	4.375e-002	0.13925
2100	-0.26727	0.	3.5e-002	0.12485
2108	-0.24182	0.	3.5e-002	9.2556e-002
2114	-0.21636	0.	3.5e-002	6.4553e-002
2118	-0.19091	0.	3.5e-002	4.4116e-002
2125	-0.16545	0.	3.5e-002	2.8326e-002
2130	-0.14	0.	3.5e-002	2.1404e-002
2133	-0.11455	0.	3.5e-002	2.8367e-002
2138	-8.9091e-002	0.	3.5e-002	4.3863e-002
2142	-6.3636e-002	0.	3.5e-002	6.374e-002
2147	-3.8182e-002	0.	3.5e-002	9.2141e-002
2151	-1.2727e-002	0.	3.5e-002	0.12496
2568	-1.2727e-002	0.	-3.5e-002	0.12403
2569	-3.8182e-002	0.	-3.5e-002	9.2177e-002
2570	-2.5455e-002	0.	-4.375e-002	0.11104
2576	0.	0.	-4.375e-002	0.13778
2583	-6.3636e-002	0.	-3.5e-002	6.3864e-002
2584	-5.0909e-002	0.	-4.375e-002	7.5189e-002
2587	-8.9091e-002	0.	-3.5e-002	4.4077e-002
2588	-7.6364e-002	0.	-4.375e-002	5.2854e-002
2592	-0.11455	0.	-3.5e-002	2.8554e-002
2593	-0.10182	0.	-4.375e-002	3.5898e-002
2596	-0.14	0.	-3.5e-002	2.1276e-002
2597	-0.12727	0.	-4.375e-002	2.3135e-002
2601	-0.16545	0.	-3.5e-002	2.8468e-002
2602	-0.15273	0.	-4.375e-002	2.3466e-002
2605	-0.19091	0.	-3.5e-002	4.3603e-002
2606	-0.17818	0.	-4.375e-002	3.5283e-002
2611	-0.21636	0.	-3.5e-002	6.357e-002
2612	-0.20364	0.	-4.375e-002	5.2604e-002
2618	-0.24182	0.	-3.5e-002	9.1937e-002
2619	-0.22909	0.	-4.375e-002	7.4841e-002
2622	-0.26727	0.	-3.5e-002	0.12428
2623	-0.25455	0.	-4.375e-002	0.11085
2629	-0.28	0.	-4.375e-002	0.13841
3239	-0.26727	0.	-5.25e-002	0.12428
3240	-0.24182	0.	-5.25e-002	9.1937e-002
3249	-0.21636	0.	-5.25e-002	6.357e-002
3254	-0.19091	0.	-5.25e-002	4.3603e-002
3261	-0.16545	0.	-5.25e-002	2.8468e-002
3265	-0.14	0.	-5.25e-002	2.1276e-002
3270	-0.11455	0.	-5.25e-002	2.8554e-002
3274	-8.9091e-002	0.	-5.25e-002	4.4077e-002
3278	-6.3636e-002	0.	-5.25e-002	6.3864e-002
3282	-3.8182e-002	0.	-5.25e-002	9.2177e-002
3285	-1.2727e-002	0.	-5.25e-002	0.12403
96	0.	0.	-3.5e-002	0.10364
106	-0.28	0.	-3.5e-002	0.10079
199	-0.25455	0.	-5.25e-002	6.4925e-002
200	-0.28	0.	-5.25e-002	7.3708e-002
201	-0.22909	0.	-5.25e-002	5.1907e-002
202	-0.20364	0.	-5.25e-002	4.4912e-002
203	-0.17818	0.	-5.25e-002	3.6241e-002
204	-0.15273	0.	-5.25e-002	3.14e-002
205	-0.12727	0.	-5.25e-002	3.2939e-002
206	-0.10182	0.	-5.25e-002	3.6349e-002
207	-7.6364e-002	0.	-5.25e-002	4.1426e-002
208	-5.0909e-002	0.	-5.25e-002	6.3305e-002
209	-2.5455e-002	0.	-5.25e-002	6.3481e-002
210	0.	0.	-5.25e-002	7.0466e-002
283	1.	0.	-9.5682e-002	1.2907e-004
284	1.	0.	-0.19136	1.17e-004
285	1.	0.	-0.28705	1.0439e-004
286	1.	0.	-0.38273	8.8072e-005
287	1.	0.	-0.47841	7.3804e-005
288	1.	0.	-0.57409	5.338e-005
289	1.	0.	-0.66977	4.1952e-005
290	1.	0.	-0.76545	3.0102e-005
291	1.	0.	-0.86114	1.993e-005
292	1.	0.	-0.95682	1.0241e-005
303	0.905	0.	-1.0525	8.4501e-006
304	0.81	0.	-1.0525	2.0322e-005
305	0.715	0.	-1.0525	2.7464e-005
306	0.62	0.	-1.0525	3.5433e-005
307	0.525	0.	-1.0525	4.3899e-005
308	0.43	0.	-1.0525	5.0571e-005
309	0.335	0.	-1.0525	5.3196e-005
310	0.24	0.	-1.0525	5.0555e-005
311	0.145	0.	-1.0525	4.3814e-005
312	5.e-002	0.	-1.0525	3.6394e-005
313	-4.5e-002	0.	-1.0525	1.8394e-005
314	-0.14	0.	-1.0525	7.4851e-006
315	-0.235	0.	-1.0525	2.0165e-005
316	-0.33	0.	-1.0525	3.5045e-005
317	-0.425	0.	-1.0525	4.6664e-005
318	-0.52	0.	-1.0525	5.1966e-005
319	-0.615	0.	-1.0525	5.3438e-005
320	-0.71	0.	-1.0525	4.7827e-005
321	-0.805	0.	-1.0525	4.4441e-005
322	-0.9	0.	-1.0525	3.4364e-005
323	-0.995	0.	-1.0525	2.6783e-005
324	-1.09	0.	-1.0525	1.9722e-005
325	-1.185	0.	-1.0525	9.9838e-006
331	-1.28	0.	-0.95682	9.8059e-006
332	-1.28	0.	-0.86114	1.9603e-005
333	-1.28	0.	-0.76545	3.187e-005
334	-1.28	0.	-0.66977	4.4901e-005
335	-1.28	0.	-0.57409	5.6865e-005
336	-1.28	0.	-0.47841	8.1105e-005
337	-1.28	0.	-0.38273	9.0491e-005
338	-1.28	0.	-0.28705	1.0459e-004
339	-1.28	0.	-0.19136	1.1956e-004
340	-1.28	0.	-9.5682e-002	1.2786e-004
346	9.0909e-002	0.	0.	3.2756e-002
347	0.18182	0.	0.	5.2988e-003
348	0.27273	0.	0.	2.3325e-003
349	0.36364	0.	0.	1.1517e-003
350	0.45455	0.	0.	6.4887e-004
351	0.54545	0.	0.	4.5019e-004
352	0.63636	0.	0.	2.832e-004
353	0.72727	0.	0.	2.1087e-004
354	0.81818	0.	0.	1.7205e-004
355	0.90909	0.	0.	1.3657e-004
356	-1.1891	0.	0.	1.3493e-004
357	-1.0982	0.	0.	1.6376e-004
358	-1.0073	0.	0.	2.102e-004
359	-0.91636	0.	0.	3.0114e-004
360	-0.82545	0.	0.	4.3971e-004
361	-0.73455	0.	0.	6.5076e-004
362	-0.64364	0.	0.	1.0829e-003
363	-0.55273	0.	0.	2.2905e-003
364	-0.46182	0.	0.	5.864e-003
365	-0.37091	0.	0.	3.3311e-002
462	0.	0.	0.	0.14915
463	-0.28	0.	0.	0.14949
468	1.	0.	-1.0525	5.426e-006
469	1.	0.	0.	1.3045e-004
470	-1.28	0.	-1.0525	5.3224e-006
471	-1.28	0.	0.	1.2963e-004
654	0.14587	0.	-0.55393	3.2179e-004
655	-0.4011	0.	-0.5425	3.0884e-004
656	-0.2746	0.	-0.29651	1.9317e-003
657	6.e-002	0.	-0.3025	1.7752e-003
658	-0.81953	0.	-0.50459	1.5814e-004
659	0.57578	0.	-0.50109	1.5257e-004
660	-0.17781	0.	-0.17552	7.3889e-003
661	0.27879	0.	-0.4031	5.1214e-004
662	-4.6614e-002	0.	-0.42316	6.7598e-004
663	-0.1091	0.	-0.72512	9.3934e-005
664	-0.5311	0.	-0.28004	1.2393e-003
665	-0.37896	0.	-0.1673	4.56e-003
666	3.2908e-002	0.	-0.16542	7.9812e-003
667	-0.49751	0.	-0.7942	8.7283e-005
668	0.2275	0.	-0.8025	8.7453e-005
669	-0.1192	0.	-0.30076	1.9175e-003
670	0.64398	0.	-0.80239	5.1175e-005
671	-0.93375	0.	-0.80024	5.3201e-005
672	0.61576	0.	-0.34364	2.1393e-004
673	-0.95152	0.	-0.17182	2.1386e-004
674	-0.21697	0.	-0.13206	1.3103e-002
675	-0.10047	0.	-8.6965e-002	2.4307e-002
676	-0.67449	0.	-0.52389	2.3124e-004
677	-0.28768	0.	-0.53642	2.994e-004
678	-0.65595	0.	-0.2534	6.9156e-004
679	-4.0909e-002	0.	-0.1775	7.7297e-003
680	0.40834	0.	-0.14784	7.7338e-004
681	0.27259	0.	-0.13222	1.5037e-003
682	-0.37364	0.	-0.78167	1.0249e-004
683	0.3549	0.	-0.74144	1.0507e-004
684	-1.125	0.	-0.4153	1.0121e-004
685	-8.3182e-002	0.	-0.53167	2.8748e-004
686	0.85333	0.	-0.55455	6.7562e-005
687	-0.30909	0.	-0.38583	8.9742e-004
688	-0.78083	0.	-0.79015	6.7061e-005
689	-0.33924	0.	-0.1181	1.0321e-002
690	-1.7974e-002	0.	-0.12355	1.9359e-002
691	0.82078	0.	-0.25408	1.2957e-004
692	6.0795e-002	0.	-0.77125	8.9816e-005
693	-0.30205	0.	-0.20547	4.345e-003
694	-0.1933	0.	-0.65397	1.5447e-004
695	-0.46091	0.	-0.41438	6.1612e-004
696	0.1677	0.	-0.16027	3.5119e-003
697	0.24391	0.	-0.31669	8.7703e-004
698	0.17636	0.	-0.41944	6.291e-004
699	-0.18957	0.	-0.89215	4.5022e-005
700	-0.25274	0.	-8.8619e-002	3.5279e-002
701	0.371	0.	-0.88792	6.3033e-005
702	-0.8909	0.	-0.3648	1.8972e-004
703	-2.502e-002	0.	-0.64436	1.6108e-004
704	-1.1152	0.	-0.80489	3.1351e-005
705	0.82843	0.	-0.80004	3.2125e-005
706	5.2273e-002	0.	-0.42347	7.0791e-004
707	-0.60758	0.	-0.40203	4.3777e-004
708	-0.60042	0.	-0.66515	1.5318e-004
709	-0.40046	0.	-0.24381	2.6842e-003
710	0.58061	0.	-0.17182	3.4182e-004
711	-0.11182	0.	-0.1775	6.3896e-003
712	-0.1667	0.	-0.12143	1.4942e-002
713	-0.53066	0.	-0.53976	2.7008e-004
714	-1.1381	0.	-0.26993	1.2228e-004
715	0.4739	0.	-0.3917	2.8791e-004
716	0.32417	0.	-0.5579	2.1356e-004
717	-3.3636e-002	0.	-0.3025	1.9628e-003
718	5.1818e-002	0.	-8.9592e-002	1.864e-002
719	-7.2727e-002	0.	-0.24	4.011e-003
720	-0.23977	0.	-0.76083	9.2786e-005
721	-0.22228	0.	-0.23061	3.8838e-003
722	-0.75167	0.	-0.37283	2.8996e-004
723	0.17375	0.	-0.6775	1.6316e-004
724	-0.4547	0.	-0.66412	1.7009e-004
725	-0.31434	0.	-0.64202	1.6955e-004
726	2.7432e-002	0.	-0.92027	3.7321e-005
727	-0.57398	0.	-0.13592	1.4806e-003
728	0.48792	0.	-0.7454	9.083e-005
729	0.7151	0.	-0.44503	1.184e-004
730	-0.82667	0.	-0.21697	3.4252e-004
731	-0.155	0.	-0.24	3.8129e-003
732	0.74542	0.	-0.66926	6.4984e-005
733	-0.70131	0.	-0.94183	5.3546e-005
734	-7.5233e-002	0.	-0.13066	1.4276e-002
735	-0.18689	0.	-0.52125	3.3614e-004
736	-0.27868	0.	-0.1414	1.4739e-002
737	0.35524	0.	-0.34461	5.4724e-004
738	-0.99093	0.	-0.49356	1.0292e-004
739	-0.39932	0.	-0.91708	5.6717e-005
740	-0.73708	0.	-0.65898	1.2853e-004
741	-0.85284	0.	-0.92987	4.4375e-005
742	0.62238	0.	-0.96215	3.4872e-005
743	-0.64417	0.	-0.79633	9.1543e-005
744	-5.7568e-002	0.	-9.0588e-002	3.5764e-002
745	0.74878	0.	-0.12238	1.9389e-004
746	-0.90405	0.	-0.65098	8.5289e-005
747	0.60561	0.	-0.64039	9.258e-005
748	2.6656e-002	0.	-0.55556	2.7935e-004
749	-0.99613	0.	-0.94199	3.1319e-005
750	-0.36051	0.	-0.31335	1.5552e-003
751	0.15606	0.	-0.95025	5.4523e-005
752	-0.20666	0.	-8.8475e-002	2.7097e-002
753	-0.6998	0.	-0.12072	7.6346e-004
754	0.87079	0.	-0.39213	9.4907e-005
755	0.39975	0.	-0.63471	1.5177e-004
756	-0.35455	0.	-0.46917	5.037e-004
757	0.43462	0.	-0.25632	4.8353e-004
758	8.8937e-003	0.	-0.23684	3.1262e-003
759	0.10337	0.	-0.22025	3.0799e-003
760	0.44501	0.	-0.52524	1.8621e-004
761	-0.51375	0.	-0.9275	5.6698e-005
762	-0.19283	0.	-0.29617	1.8684e-003
763	-1.1701	0.	-0.66591	4.8368e-005
764	-0.12266	0.	-0.12783	1.2072e-002
765	-1.0145	0.	-0.3853	1.3757e-004
766	0.1453	0.	-0.30464	1.5713e-003
767	0.72679	0.	-0.90436	2.9857e-005
768	-0.11084	0.	-0.6287	1.7329e-004
769	0.89332	0.	-0.67125	4.202e-005
770	0.25027	0.	-0.48867	3.562e-004
771	-9.5664e-002	0.	-0.37489	1.0068e-003
772	9.3182e-003	0.	-0.36298	1.1536e-003
773	-1.1709	0.	-0.11345	1.4079e-004
774	0.23524	0.	-0.5878	2.3393e-004
775	0.68503	0.	-0.55658	9.7664e-005
776	-0.28813	0.	-0.95358	4.4013e-005
777	0.85329	0.	-0.95176	1.6066e-005
778	-1.1544	0.	-0.94302	1.6612e-005
779	-6.364e-002	0.	-0.8359	5.6905e-005
780	0.88379	0.	-0.16256	1.345e-004
781	-0.23428	0.	-0.17048	7.8901e-003
782	-0.31412	0.	-7.1286e-002	4.1392e-002
783	-0.44116	0.	-0.2948	1.2567e-003
784	9.9318e-002	0.	-0.35895	1.0014e-003
785	0.31436	0.	-0.2407	1.0087e-003
786	-0.12556	0.	-0.46118	6.166e-004
787	6.5374e-002	0.	-0.65928	1.7149e-004
788	-0.38904	0.	-7.5477e-002	9.3582e-003
789	-1.0435	0.	-0.70707	5.971e-005
790	-0.24053	0.	-0.45875	5.8428e-004
791	-0.16279	0.	-0.34601	1.129e-003
792	-0.98303	0.	-0.27856	1.8466e-004
793	-0.4692	0.	-9.6172e-002	3.3444e-003
794	-0.46544	0.	-0.20113	1.9802e-003
795	-1.0227e-002	0.	-8.375e-002	4.4222e-002
796	-0.17336	0.	-7.8936e-002	2.6679e-002
797	-0.22651	0.	-0.36449	9.8266e-004
798	-0.38513	0.	-0.38692	9.0032e-004
799	-2.6705e-002	0.	-0.48479	3.9943e-004
800	-0.88848	0.	-8.5909e-002	3.032e-004
801	-1.052	0.	-0.14327	1.6922e-004
802	0.27072	0.	-0.9392	6.005e-005
803	-0.10773	0.	-0.97438	1.6335e-005
804	0.35456	0.	-0.45187	2.971e-004
805	-1.143	0.	-0.5323	7.4868e-005
806	0.73951	0.	-0.3301	1.5153e-004
807	-1.1553e-002	0.	-0.7286	1.0654e-004
808	-0.22868	0.	-0.58481	2.1698e-004
809	0.47591	0.	-6.8163e-002	6.1844e-004
810	-0.14133	0.	-8.8958e-002	2.1896e-002
811	2.5909e-002	0.	-6.2296e-002	4.721e-002
812	0.16864	0.	-8.1888e-002	4.9037e-003
813	0.20699	0.	-0.22662	1.8653e-003
814	0.28213	0.	-0.66099	1.6258e-004
815	0.50739	0.	-0.60516	1.319e-004
816	0.51338	0.	-0.91714	5.5229e-005
817	8.6136e-002	0.	-0.48798	4.6472e-004
818	-0.79201	0.	-8.7758e-002	4.8216e-004
819	-1.2067	0.	-0.35701	9.5993e-005
2576	0.	0.	-4.375e-002	8.3636e-002
2577	4.5455e-002	0.	-1.75e-002	6.7403e-002
2578	0.	0.	-1.75e-002	0.1241
2579	1.2955e-002	0.	-4.8648e-002	7.5071e-002
2629	-0.28	0.	-4.375e-002	8.4941e-002
2630	-0.32545	0.	-1.75e-002	6.6118e-002
2631	-0.28	0.	-1.75e-002	0.12199
2632	-0.29706	0.	-5.3143e-002	7.0489e-002
3239	-0.26727	0.	-5.25e-002	6.5673e-002
3240	-0.24182	0.	-5.25e-002	5.7925e-002
3241	-0.25364	0.	-7.056e-002	5.004e-002
3245	-0.26637	0.	-7.056e-002	5.2345e-002
3246	-0.29706	0.	-6.1893e-002	5.7297e-002
3249	-0.21636	0.	-5.25e-002	4.8101e-002
3250	-0.24091	0.	-7.056e-002	4.305e-002
3251	-0.21788	0.	-7.0488e-002	3.9248e-002
3254	-0.19091	0.	-5.25e-002	3.9884e-002
3255	-0.20515	0.	-7.0488e-002	3.5945e-002
3256	-0.1885	0.	-6.5718e-002	3.5067e-002
3261	-0.16545	0.	-5.25e-002	3.3093e-002
3262	-0.17577	0.	-6.5718e-002	3.1441e-002
3265	-0.14	0.	-5.25e-002	3.1602e-002
3266	-0.16304	0.	-6.5718e-002	2.85e-002
3267	-0.14703	0.	-7.0729e-002	2.6568e-002
3270	-0.11455	0.	-5.25e-002	3.4157e-002
3271	-0.11387	0.	-6.9732e-002	2.8319e-002
3272	-0.1343	0.	-7.0729e-002	2.726e-002
3274	-8.9091e-002	0.	-5.25e-002	3.8464e-002
3275	-0.10114	0.	-6.9732e-002	3.0315e-002
3278	-6.3636e-002	0.	-5.25e-002	5.1779e-002
3279	-8.8416e-002	0.	-6.9732e-002	3.2432e-002
3280	-6.6966e-002	0.	-7.1544e-002	3.8416e-002
3282	-3.8182e-002	0.	-5.25e-002	6.2799e-002
3283	-5.4238e-002	0.	-7.1544e-002	4.9445e-002
3285	-1.2727e-002	0.	-5.25e-002	6.4669e-002
3286	-4.1511e-002	0.	-7.1544e-002	4.8817e-002
3287	-1.7841e-002	0.	-6.8125e-002	5.3609e-002
3292	-5.1136e-003	0.	-6.8125e-002	5.6563e-002
3293	1.2955e-002	0.	-5.7398e-002	5.7826e-002
3759	1.	0.	-0.14352	1.2303e-004
3761	0.95455	0.	-4.7841e-002	1.3282e-004
3762	1.	0.	-4.7841e-002	1.2975e-004
3763	0.94189	0.	-0.12912	1.317e-004
3766	1.	0.	-0.2392	1.1067e-004
3767	0.94189	0.	-0.17696	1.2571e-004
3771	1.	0.	-0.33489	9.6218e-005
3772	0.91039	0.	-0.27056	1.1676e-004
3773	0.93539	0.	-0.33959	9.934e-005
3774	0.94189	0.	-0.2248	1.1944e-004
3780	1.	0.	-0.43057	8.0922e-005
3781	0.93539	0.	-0.38743	9.1271e-005
3783	1.	0.	-0.52625	6.3591e-005
3784	0.92667	0.	-0.51648	7.0277e-005
3785	0.93539	0.	-0.43527	8.4255e-005
3789	1.	0.	-0.62193	4.7664e-005
3790	0.92667	0.	-0.56432	6.0103e-005
3791	0.94666	0.	-0.62267	4.749e-005
3794	1.	0.	-0.71761	3.6009e-005
3795	0.94666	0.	-0.67051	4.182e-005
3797	1.	0.	-0.8133	2.4959e-005
3798	0.91421	0.	-0.78275	3.0324e-005
3799	0.94666	0.	-0.71835	3.6003e-005
3803	1.	0.	-0.90898	1.5024e-005
3804	0.91421	0.	-0.83059	2.5726e-005
3805	0.92665	0.	-0.90645	1.7152e-005
3810	0.9525	0.	-1.0047	8.9105e-006
3811	1.	0.	-1.0047	7.7351e-006
3812	0.92665	0.	-0.95429	1.2837e-005
3881	0.8575	0.	-1.0525	1.4319e-005
3882	0.9525	0.	-1.0525	6.8126e-006
3883	0.87915	0.	-1.0021	1.2217e-005
3886	0.7625	0.	-1.0525	2.3883e-005
3887	0.7684	0.	-0.97843	2.4854e-005
3888	0.83165	0.	-1.0021	1.7867e-005
3892	0.6675	0.	-1.0525	3.1435e-005
3893	0.66869	0.	-1.0073	3.1146e-005
3894	0.7209	0.	-0.97843	2.8263e-005
3897	0.5725	0.	-1.0525	3.9658e-005
3898	0.62119	0.	-1.0073	3.5119e-005
3902	0.4775	0.	-1.0525	4.7221e-005
3903	0.57369	0.	-1.0073	3.931e-005
3904	0.51919	0.	-0.98482	4.9419e-005
3909	0.3825	0.	-1.0525	5.1862e-005
3910	0.4005	0.	-0.97021	5.679e-005
3911	0.47169	0.	-0.98482	5.2632e-005
3914	0.2875	0.	-1.0525	5.1858e-005
3915	0.353	0.	-0.97021	5.808e-005
3916	0.30286	0.	-0.99585	5.6585e-005
