Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
210	-0.176	0.	-5.5e-002	3.8413e-002
211	-0.22	0.	-5.5e-002	1.5375e-002
212	-0.264	0.	-5.5e-002	3.9452e-002
213	-0.308	0.	-5.5e-002	7.5092e-002
214	-0.352	0.	-5.5e-002	0.12001
215	-0.396	0.	-5.5e-002	0.17608
216	-0.418	0.	-5.5e-002	0.25793
217	-0.44	0.	-5.5e-002	0.31655
325	-0.418	0.	-8.25e-002	0.16876
326	-0.44	0.	-8.25e-002	0.17891
327	-0.396	0.	-8.25e-002	0.14114
328	-0.352	0.	-8.25e-002	0.10283
329	-0.308	0.	-8.25e-002	7.3887e-002
330	-0.264	0.	-8.25e-002	5.4128e-002
331	-0.22	0.	-8.25e-002	4.5268e-002
332	-0.176	0.	-8.25e-002	5.3099e-002
333	-0.132	0.	-8.25e-002	7.3722e-002
334	-8.8e-002	0.	-8.25e-002	0.1042
335	-4.4e-002	0.	-8.25e-002	0.1395
336	-2.2e-002	0.	-8.25e-002	0.16862
337	0.	0.	-8.25e-002	0.18272
347	-0.44	0.	-6.875e-002	0.24762
351	0.	0.	-6.875e-002	0.24878
2532	-0.407	0.	-6.875e-002	0.18469
2533	-0.418	0.	-6.1875e-002	0.23555
2534	-0.418	0.	-7.5625e-002	0.19094
2535	-0.429	0.	-6.875e-002	0.2299
2536	-0.374	0.	-6.875e-002	0.13416
2537	-0.396	0.	-6.1875e-002	0.1672
2538	-0.396	0.	-7.5625e-002	0.14971
2539	-0.33	0.	-6.875e-002	9.1194e-002
2540	-0.352	0.	-6.1875e-002	0.11498
2541	-0.352	0.	-7.5625e-002	0.10634
2542	-0.286	0.	-6.875e-002	5.8043e-002
2543	-0.308	0.	-6.1875e-002	7.3503e-002
2544	-0.308	0.	-7.5625e-002	7.2889e-002
2545	-0.242	0.	-6.875e-002	3.4656e-002
2546	-0.264	0.	-6.1875e-002	4.1525e-002
2547	-0.264	0.	-7.5625e-002	4.9102e-002
2548	-0.198	0.	-6.875e-002	3.393e-002
2549	-0.22	0.	-6.1875e-002	2.2845e-002
2550	-0.22	0.	-7.5625e-002	3.7793e-002
2551	-0.154	0.	-6.875e-002	5.7556e-002
2552	-0.176	0.	-6.1875e-002	4.0486e-002
2553	-0.176	0.	-7.5625e-002	4.8074e-002
2554	-0.11	0.	-6.875e-002	9.1948e-002
2555	-0.132	0.	-6.1875e-002	7.3887e-002
2556	-0.132	0.	-7.5625e-002	7.293e-002
2557	-6.6e-002	0.	-6.875e-002	0.13416
2558	-8.8e-002	0.	-6.1875e-002	0.11611
2559	-8.8e-002	0.	-7.5625e-002	0.10762
2560	-3.3e-002	0.	-6.875e-002	0.18367
2561	-4.4e-002	0.	-6.1875e-002	0.16624
2562	-4.4e-002	0.	-7.5625e-002	0.14829
2563	-2.2e-002	0.	-6.1875e-002	0.23443
2564	-2.2e-002	0.	-7.5625e-002	0.1905
2565	-1.1e-002	0.	-6.875e-002	0.23013
2566	-3.3e-002	0.	6.875e-002	0.1857
2567	-1.1e-002	0.	6.875e-002	0.23278
2568	-2.2e-002	0.	7.5625e-002	0.19274
2569	-2.2e-002	0.	6.1875e-002	0.23772
2570	-6.6e-002	0.	6.875e-002	0.13463
2571	-4.4e-002	0.	7.5625e-002	0.14961
2572	-4.4e-002	0.	6.1875e-002	0.16755
2573	-0.11	0.	6.875e-002	9.2143e-002
2574	-8.8e-002	0.	7.5625e-002	0.10716
2575	-8.8e-002	0.	6.1875e-002	0.11587
2576	-0.154	0.	6.875e-002	5.8357e-002
2577	-0.132	0.	7.5625e-002	7.385e-002
2578	-0.132	0.	6.1875e-002	7.4472e-002
2579	-0.198	0.	6.875e-002	3.4276e-002
2580	-0.176	0.	7.5625e-002	4.8725e-002
2581	-0.176	0.	6.1875e-002	4.1243e-002
2582	-0.242	0.	6.875e-002	3.4264e-002
2583	-0.22	0.	7.5625e-002	3.7781e-002
2584	-0.22	0.	6.1875e-002	2.2828e-002
2585	-0.286	0.	6.875e-002	5.7802e-002
2586	-0.264	0.	7.5625e-002	4.841e-002
2587	-0.264	0.	6.1875e-002	4.0914e-002
2588	-0.33	0.	6.875e-002	9.1941e-002
2589	-0.308	0.	7.5625e-002	7.3021e-002
2590	-0.308	0.	6.1875e-002	7.3973e-002
2591	-0.374	0.	6.875e-002	0.13505
2592	-0.352	0.	7.5625e-002	0.10741
2593	-0.352	0.	6.1875e-002	0.11618
2594	-0.407	0.	6.875e-002	0.18571
2595	-0.396	0.	7.5625e-002	0.15028
2596	-0.396	0.	6.1875e-002	0.16793
2597	-0.418	0.	7.5625e-002	0.19235
2598	-0.429	0.	6.875e-002	0.23163
2599	-0.418	0.	6.1875e-002	0.23703
2600	0.	0.	7.5625e-002	0.21687
2601	0.	0.	6.1875e-002	0.2859
2604	-1.1e-002	0.	8.25e-002	0.17596
2609	-3.3e-002	0.	8.25e-002	0.1544
2614	-6.6e-002	0.	8.25e-002	0.12152
2619	-0.11	0.	8.25e-002	8.8559e-002
2624	-0.154	0.	8.25e-002	6.3199e-002
2629	-0.198	0.	8.25e-002	4.7324e-002
2635	-0.242	0.	8.25e-002	4.7356e-002
2641	-0.286	0.	8.25e-002	6.251e-002
2647	-0.33	0.	8.25e-002	8.8141e-002
2654	-0.374	0.	8.25e-002	0.12206
2660	-0.407	0.	8.25e-002	0.15479
2666	-0.429	0.	8.25e-002	0.17498
2670	-0.44	0.	7.5625e-002	0.21507
2671	-0.44	0.	6.1875e-002	0.28425
2682	-0.429	0.	5.5e-002	0.28858
2690	-0.407	0.	5.5e-002	0.21704
2695	-0.374	0.	5.5e-002	0.14904
2701	-0.33	0.	5.5e-002	9.8376e-002
2706	-0.286	0.	5.5e-002	5.7026e-002
2712	-0.242	0.	5.5e-002	2.3578e-002
2719	-0.198	0.	5.5e-002	2.3583e-002
2724	-0.154	0.	5.5e-002	5.7336e-002
2730	-0.11	0.	5.5e-002	9.8374e-002
2735	-6.6e-002	0.	5.5e-002	0.14875
2741	-3.3e-002	0.	5.5e-002	0.21734
2746	-1.1e-002	0.	5.5e-002	0.28978
3123	-1.1e-002	0.	-5.5e-002	0.28517
3124	-3.3e-002	0.	-5.5e-002	0.21484
3130	0.	0.	-6.1875e-002	0.28187
3137	-6.6e-002	0.	-5.5e-002	0.14818
3141	-0.11	0.	-5.5e-002	9.8233e-002
3147	-0.154	0.	-5.5e-002	5.6724e-002
3151	-0.198	0.	-5.5e-002	2.304e-002
3158	-0.242	0.	-5.5e-002	2.4058e-002
3162	-0.286	0.	-5.5e-002	5.7012e-002
3167	-0.33	0.	-5.5e-002	9.7436e-002
3172	-0.374	0.	-5.5e-002	0.14801
3176	-0.407	0.	-5.5e-002	0.21591
3182	-0.429	0.	-5.5e-002	0.28665
3187	-0.44	0.	-6.1875e-002	0.28207
3918	-0.429	0.	-8.25e-002	0.17342
3919	-0.407	0.	-8.25e-002	0.15388
3924	-0.44	0.	-7.5625e-002	0.21323
3930	-0.374	0.	-8.25e-002	0.12131
3934	-0.33	0.	-8.25e-002	8.7629e-002
3940	-0.286	0.	-8.25e-002	6.3007e-002
3944	-0.242	0.	-8.25e-002	4.7705e-002
3950	-0.198	0.	-8.25e-002	4.7112e-002
3955	-0.154	0.	-8.25e-002	6.2282e-002
3959	-0.11	0.	-8.25e-002	8.8307e-002
3963	-6.6e-002	0.	-8.25e-002	0.1212
3967	-3.3e-002	0.	-8.25e-002	0.15288
3971	-1.1e-002	0.	-8.25e-002	0.17528
3975	0.	0.	-7.5625e-002	0.21572
206	0.	0.	-5.5e-002	0.22498
217	-0.44	0.	-5.5e-002	0.23927
325	-0.418	0.	-8.25e-002	0.11688
326	-0.44	0.	-8.25e-002	0.13261
327	-0.396	0.	-8.25e-002	0.10897
328	-0.352	0.	-8.25e-002	8.7268e-002
329	-0.308	0.	-8.25e-002	6.5888e-002
330	-0.264	0.	-8.25e-002	5.1787e-002
331	-0.22	0.	-8.25e-002	4.8453e-002
332	-0.176	0.	-8.25e-002	5.2189e-002
333	-0.132	0.	-8.25e-002	6.2981e-002
334	-8.8e-002	0.	-8.25e-002	8.8047e-002
335	-4.4e-002	0.	-8.25e-002	0.10264
336	-2.2e-002	0.	-8.25e-002	0.12474
337	0.	0.	-8.25e-002	0.12395
347	-0.44	0.	-6.875e-002	0.18082
351	0.	0.	-6.875e-002	0.20058
418	1.	0.	-9.8409e-002	6.6704e-004
419	1.	0.	-0.19682	5.9813e-004
420	1.	0.	-0.29523	5.652e-004
421	1.	0.	-0.39364	4.7188e-004
422	1.	0.	-0.49205	3.7923e-004
423	1.	0.	-0.59045	2.9128e-004
424	1.	0.	-0.68886	2.2696e-004
425	1.	0.	-0.78727	1.6662e-004
426	1.	0.	-0.88568	1.1681e-004
427	1.	0.	-0.98409	4.5324e-005
438	0.89833	0.	-1.0825	5.3271e-005
439	0.79667	0.	-1.0825	1.0765e-004
440	0.695	0.	-1.0825	1.4589e-004
441	0.59333	0.	-1.0825	2.0372e-004
442	0.49167	0.	-1.0825	2.503e-004
443	0.39	0.	-1.0825	2.9601e-004
444	0.28833	0.	-1.0825	3.0786e-004
445	0.18667	0.	-1.0825	2.995e-004
446	8.5e-002	0.	-1.0825	2.6421e-004
447	-1.6667e-002	0.	-1.0825	1.8659e-004
448	-0.11833	0.	-1.0825	1.0425e-004
449	-0.22	0.	-1.0825	6.4635e-005
450	-0.32167	0.	-1.0825	1.225e-004
451	-0.42333	0.	-1.0825	2.0494e-004
452	-0.525	0.	-1.0825	2.6457e-004
453	-0.62667	0.	-1.0825	2.9591e-004
454	-0.72833	0.	-1.0825	2.9847e-004
455	-0.83	0.	-1.0825	2.7692e-004
456	-0.93167	0.	-1.0825	2.6529e-004
457	-1.0333	0.	-1.0825	2.0153e-004
458	-1.135	0.	-1.0825	1.5191e-004
459	-1.2367	0.	-1.0825	1.0428e-004
460	-1.3383	0.	-1.0825	4.4676e-005
466	-1.44	0.	-0.98409	4.9961e-005
467	-1.44	0.	-0.88568	1.0759e-004
468	-1.44	0.	-0.78727	1.6085e-004
469	-1.44	0.	-0.68886	2.3663e-004
470	-1.44	0.	-0.59045	2.9946e-004
471	-1.44	0.	-0.49205	4.0076e-004
472	-1.44	0.	-0.39364	4.8714e-004
473	-1.44	0.	-0.29523	5.4474e-004
474	-1.44	0.	-0.19682	6.0824e-004
475	-1.44	0.	-9.8409e-002	6.6133e-004
481	0.1	0.	0.	6.1444e-002
482	0.2	0.	0.	2.0499e-002
483	0.3	0.	0.	7.5397e-003
484	0.4	0.	0.	4.2338e-003
485	0.5	0.	0.	2.2321e-003
486	0.6	0.	0.	1.5255e-003
487	0.7	0.	0.	1.2547e-003
488	0.8	0.	0.	8.2813e-004
489	0.9	0.	0.	7.0264e-004
490	-1.34	0.	0.	6.922e-004
491	-1.24	0.	0.	8.5891e-004
492	-1.14	0.	0.	1.1061e-003
493	-1.04	0.	0.	1.6024e-003
494	-0.94	0.	0.	2.2064e-003
495	-0.84	0.	0.	3.8514e-003
496	-0.74	0.	0.	6.9382e-003
497	-0.64	0.	0.	1.798e-002
498	-0.54	0.	0.	6.8874e-002
595	0.	0.	0.	0.2424
596	-0.44	0.	0.	0.2286
601	1.	0.	-1.0825	2.8662e-005
602	1.	0.	0.	6.7826e-004
603	-1.44	0.	-1.0825	2.7333e-005
604	-1.44	0.	0.	6.6353e-004
784	0.14521	0.	-0.55521	1.5491e-003
785	-0.59172	0.	-0.57968	1.3835e-003
786	-0.50856	0.	-0.36347	5.6662e-003
787	8.2117e-002	0.	-0.35417	5.7901e-003
788	-0.18973	0.	-0.44889	2.9046e-003
789	-1.0307	0.	-0.49963	7.2813e-004
790	0.59573	0.	-0.48937	7.3183e-004
791	-0.26164	0.	-0.78995	4.4326e-004
792	-0.24598	0.	-0.27	1.0884e-002
793	4.8382e-002	0.	-0.18968	2.3578e-002
794	-0.47604	0.	-0.2075	1.7781e-002
795	-0.76208	0.	-0.41028	2.408e-003
796	0.33883	0.	-0.40584	2.2387e-003
797	0.49894	0.	-0.80148	3.7072e-004
798	-0.93859	0.	-0.77709	4.1248e-004
799	-0.37544	0.	-0.52297	2.1248e-003
800	-8.617e-002	0.	-0.28951	1.117e-002
801	8.1279e-002	0.	-0.74453	7.7087e-004
802	-1.9409e-002	0.	-0.65595	1.0463e-003
803	-0.55557	0.	-0.91152	3.5039e-004
804	-1.279	0.	-0.73882	2.3328e-004
805	0.67611	0.	-0.76832	2.6364e-004
806	0.22992	0.	-0.37301	3.2788e-003
807	-0.57139	0.	-0.27509	8.3899e-003
808	0.61472	0.	-0.32538	1.1878e-003
809	-1.0613	0.	-0.17644	1.4703e-003
810	-0.303	0.	-0.34467	6.6661e-003
811	-0.32267	0.	-0.24917	1.4293e-002
812	-0.16999	0.	-0.145	3.8104e-002
813	-0.36326	0.	-0.7075	7.7125e-004
814	3.9676e-002	0.	-0.54486	1.8464e-003
815	-0.35668	0.	-0.19192	2.8862e-002
816	-0.23881	0.	-0.66743	8.7521e-004
817	-0.85655	0.	-0.33542	1.8828e-003
818	0.38789	0.	-0.11813	4.0504e-003
819	-0.85504	0.	-0.64849	7.9032e-004
820	0.35834	0.	-0.54818	1.2218e-003
821	0.85688	0.	-0.53758	3.8575e-004
822	0.36631	0.	-0.69817	6.3356e-004
823	-3.1664e-002	0.	-0.17158	3.4365e-002
824	-1.3115	0.	-0.42577	4.9758e-004
825	-0.6525	0.	-0.83065	5.217e-004
826	-3.6503e-002	0.	-0.42036	3.6676e-003
827	-0.39436	0.	-0.12805	6.4351e-002
828	1.4125e-003	0.	-0.95007	2.8071e-004
829	0.23306	0.	-0.92851	3.7599e-004
830	0.79351	0.	-0.28143	7.2433e-004
831	-0.45712	0.	-0.15006	4.2199e-002
832	1.6336e-002	0.	-0.12263	6.1754e-002
833	-0.74026	0.	-0.29387	3.5121e-003
834	-8.8068e-002	0.	-0.56939	1.5793e-003
835	0.20143	0.	-0.1795	1.0219e-002
836	-0.40003	0.	-0.36245	5.2884e-003
837	-1.201	0.	-0.90175	1.5387e-004
838	-0.39944	0.	-0.86602	3.7173e-004
839	-0.21497	0.	-0.36375	5.11e-003
840	-0.50788	0.	-0.76908	5.8775e-004
841	-0.13239	0.	-0.21592	1.9993e-002
842	0.8608	0.	-0.83765	1.4553e-004
843	0.1236	0.	-0.45055	3.2756e-003
844	-0.54813	0.	-0.4575	2.658e-003
845	-0.78131	0.	-0.15071	4.6151e-003
846	0.12346	0.	-0.16444	1.8914e-002
847	7.6055e-002	0.	-0.10083	4.7344e-002
848	-1.0964	0.	-0.77116	3.0861e-004
849	-0.13933	0.	-0.72127	6.2806e-004
850	-1.1395	0.	-0.60454	4.4179e-004
851	-0.57302	0.	-9.7046e-002	2.6967e-002
852	-0.49797	0.	-9.3096e-002	5.5343e-002
853	0.54563	0.	-0.14233	1.8974e-003
854	0.43972	0.	-0.28649	2.2617e-003
855	-0.72611	0.	-0.62139	1.0074e-003
856	-0.26618	0.	-0.93734	1.5349e-004
857	-1.3057	0.	-0.13036	7.1602e-004
858	-1.075	0.	-0.33501	1.0117e-003
859	-0.9354	0.	-0.13377	2.4497e-003
860	0.73604	0.	-0.44085	6.6707e-004
861	0.35691	0.	-0.84307	4.1127e-004
862	-0.13646	0.	-0.36652	5.4214e-003
863	-0.27907	0.	-0.49569	2.297e-003
864	-0.16646	0.	-0.28563	8.7712e-003
865	0.61549	0.	-0.93385	2.1338e-004
866	-0.10131	0.	-0.16583	3.2391e-002
867	-0.40036	0.	-0.23529	1.4893e-002
868	-0.49049	0.	-0.65255	1.0685e-003
869	-0.19799	0.	-0.55786	1.6337e-003
870	0.52656	0.	-0.63668	5.9099e-004
871	0.69503	0.	-0.597	4.2106e-004
872	0.12944	0.	-0.24679	8.4496e-003
873	-0.2026	0.	-0.2043	2.1138e-002
874	0.22005	0.	-0.75305	6.1793e-004
875	-0.95572	0.	-0.93587	2.7783e-004
876	-0.34098	0.	-0.43003	3.433e-003
877	-0.63401	0.	-0.36808	4.1858e-003
878	-0.79721	0.	-0.53395	1.4968e-003
879	0.30349	0.	-0.20908	4.9726e-003
880	0.22919	0.	-0.48011	1.9639e-003
881	-0.67313	0.	-0.49639	1.7033e-003
882	-0.61833	0.	-0.70658	8.5649e-004
883	-0.30696	0.	-0.59292	1.3593e-003
884	-0.76028	0.	-0.74547	5.7979e-004
885	-1.9309e-002	0.	-0.24471	1.5759e-002
886	-1.1547	0.	-0.45659	5.8814e-004
887	0.47841	0.	-0.95511	2.8785e-004
888	0.44708	0.	-0.44918	1.3663e-003
889	2.7841e-002	0.	-8.095e-002	0.10312
890	-1.3065	0.	-0.56914	3.6061e-004
891	-0.99712	0.	-0.64943	5.7313e-004
892	-0.66416	0.	-0.21949	7.8703e-003
893	0.24204	0.	-0.61914	1.1572e-003
894	-0.17174	0.	-0.8417	3.296e-004
895	-7.4323e-003	0.	-0.31688	8.0708e-003
896	0.70662	0.	-0.12987	1.0548e-003
897	-0.45312	0.	-0.28997	9.922e-003
898	-6.8638e-002	0.	-0.12775	5.995e-002
899	-7.0523e-002	0.	-0.84158	3.9482e-004
900	-0.31692	0.	-0.13636	4.9375e-002
901	-0.47777	0.	-0.54767	1.9084e-003
902	0.88867	0.	-0.40998	4.8824e-004
903	-0.56093	0.	-0.19715	1.6969e-002
904	0.8781	0.	-0.96438	8.9425e-005
905	-0.37103	0.	-0.97799	2.07e-004
906	-1.2026	0.	-0.351	7.3038e-004
907	0.86744	0.	-0.68588	2.3245e-004
908	-0.10198	0.	-0.43414	3.5849e-003
909	-0.80841	0.	-0.86833	3.8236e-004
910	0.87684	0.	-0.16368	6.964e-004
911	-0.26016	0.	-0.42105	3.6125e-003
912	-1.325	0.	-0.96141	8.1024e-005
913	-0.46762	0.	-8.1362e-002	0.10291
914	-0.85502	0.	-0.44372	1.632e-003
915	-1.325	0.	-0.29222	5.7596e-004
916	-0.12368	0.	-0.96378	1.8208e-004
917	0.34563	0.	-0.97635	3.2165e-004
918	-0.37367	0.	-0.29627	9.5001e-003
919	-0.43801	0.	-0.11375	8.0403e-002
920	-0.67561	0.	-0.11912	1.1206e-002
921	-0.40211	0.	-0.60922	1.2048e-003
922	0.75369	0.	-0.94487	1.4127e-004
923	-0.15477	0.	-0.6313	1.1654e-003
924	-7.4744e-002	0.	-0.21858	1.8808e-002
925	-5.9362e-002	0.	-0.3623	5.7862e-003
926	0.16045	0.	-8.9605e-002	2.5379e-002
927	-0.9146	0.	-0.52938	1.0606e-003
928	-0.95244	0.	-0.40104	1.219e-003
929	-1.1902	0.	-0.23256	8.13e-004
930	-1.969e-002	0.	-0.11067	8.5903e-002
931	-0.84641	0.	-0.23513	2.7023e-003
932	-0.42018	0.	-0.18481	2.783e-002
933	4.5464e-002	0.	-0.27058	1.1553e-002
934	-0.42957	0.	-0.4601	3.1981e-003
935	-0.28364	0.	-0.20014	2.4099e-002
936	0.26076	0.	-0.10011	9.2398e-003
937	-1.3296	0.	-0.84903	1.4575e-004
938	3.8901e-002	0.	-0.84427	4.3006e-004
939	-1.0891	0.	-0.91782	2.1048e-004
940	0.22299	0.	-0.27315	5.6455e-003
941	-5.0529e-002	0.	-0.48406	2.452e-003
942	0.16539	0.	-0.32074	4.8314e-003
943	-0.50994	0.	-0.15472	3.2203e-002
944	0.11082	0.	-0.9472	3.2871e-004
945	2.1504e-003	0.	-0.37966	4.5242e-003
946	-2.3538e-002	0.	-0.7557	6.3191e-004
947	0.13856	0.	-0.84209	4.6349e-004
948	0.11981	0.	-0.64746	1.058e-003
949	0.30823	0.	-0.30979	3.2061e-003
950	2.7205e-002	0.	-0.44161	3.0535e-003
951	-1.1648	0.	-9.2535e-002	1.0972e-003
952	-0.24159	0.	-0.13616	3.6502e-002
953	-0.83057	0.	-0.97671	3.2055e-004
954	-0.11199	0.	-0.12072	5.7199e-002
955	-0.9626	0.	-0.26476	1.5874e-003
956	-0.48403	0.	-0.99917	2.7168e-004
957	-0.68362	0.	-0.95239	3.5066e-004
958	-0.12854	0.	-0.49937	2.1522e-003
1438	-0.48324	0.	-3.0064e-002	0.14718
1439	-0.49361	0.	-5.0048e-002	8.6187e-002
1440	-0.45725	0.	-6.4976e-002	0.18336
1444	1.6058e-002	0.	-6.4569e-002	0.16133
