Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
2608	-0.10286	0.	-3.e-002	2.1199e-002
2613	-8.e-002	0.	-3.e-002	1.2057e-002
2617	-5.7143e-002	0.	-3.e-002	2.0973e-002
2623	-3.4286e-002	0.	-3.e-002	3.9924e-002
2629	-1.1429e-002	0.	-3.e-002	6.0808e-002
60	0.	0.	-2.e-002	4.8882e-002
66	-0.16	0.	-2.e-002	5.6223e-002
131	-0.13714	0.	-3.e-002	3.0273e-002
132	-0.16	0.	-3.e-002	3.1244e-002
133	-0.11429	0.	-3.e-002	2.0127e-002
134	-9.1429e-002	0.	-3.e-002	1.8843e-002
135	-6.8571e-002	0.	-3.e-002	1.6239e-002
136	-4.5714e-002	0.	-3.e-002	2.3079e-002
137	-2.2857e-002	0.	-3.e-002	3.6097e-002
138	0.	0.	-3.e-002	3.1347e-002
209	1.	0.	-9.3636e-002	1.525e-005
210	1.	0.	-0.18727	1.4481e-005
211	1.	0.	-0.28091	1.2737e-005
212	1.	0.	-0.37455	1.0326e-005
213	1.	0.	-0.46818	8.5678e-006
214	1.	0.	-0.56182	6.749e-006
215	1.	0.	-0.65545	4.8828e-006
216	1.	0.	-0.74909	3.5988e-006
217	1.	0.	-0.84273	2.2668e-006
218	1.	0.	-0.93636	1.0998e-006
229	0.90609	0.	-1.03	1.0823e-006
230	0.81217	0.	-1.03	2.3998e-006
231	0.71826	0.	-1.03	3.0682e-006
232	0.62435	0.	-1.03	4.2379e-006
233	0.53043	0.	-1.03	5.0667e-006
234	0.43652	0.	-1.03	5.6573e-006
235	0.34261	0.	-1.03	5.5135e-006
236	0.2487	0.	-1.03	5.2804e-006
237	0.15478	0.	-1.03	4.7335e-006
238	6.087e-002	0.	-1.03	3.2349e-006
239	-3.3043e-002	0.	-1.03	1.4542e-006
240	-0.12696	0.	-1.03	1.3822e-006
241	-0.22087	0.	-1.03	3.1804e-006
242	-0.31478	0.	-1.03	4.6499e-006
243	-0.4087	0.	-1.03	5.4423e-006
244	-0.50261	0.	-1.03	5.7759e-006
245	-0.59652	0.	-1.03	5.4669e-006
246	-0.69043	0.	-1.03	4.9053e-006
247	-0.78435	0.	-1.03	4.163e-006
248	-0.87826	0.	-1.03	3.2316e-006
249	-0.97217	0.	-1.03	2.3594e-006
250	-1.0661	0.	-1.03	1.0726e-006
256	-1.16	0.	-0.93636	1.2539e-006
257	-1.16	0.	-0.84273	2.1755e-006
258	-1.16	0.	-0.74909	3.7121e-006
259	-1.16	0.	-0.65545	5.2006e-006
260	-1.16	0.	-0.56182	7.0888e-006
261	-1.16	0.	-0.46818	9.0135e-006
262	-1.16	0.	-0.37455	1.0727e-005
263	-1.16	0.	-0.28091	1.2714e-005
264	-1.16	0.	-0.18727	1.4703e-005
265	-1.16	0.	-9.3636e-002	1.564e-005
271	9.0909e-002	0.	0.	3.237e-003
272	0.18182	0.	0.	1.2455e-003
273	0.27273	0.	0.	3.4554e-004
274	0.36364	0.	0.	1.7173e-004
275	0.45455	0.	0.	9.007e-005
276	0.54545	0.	0.	5.2461e-005
277	0.63636	0.	0.	3.4639e-005
278	0.72727	0.	0.	2.6439e-005
279	0.81818	0.	0.	1.9557e-005
280	0.90909	0.	0.	1.6327e-005
281	-1.0691	0.	0.	1.6925e-005
282	-0.97818	0.	0.	1.98e-005
283	-0.88727	0.	0.	2.5717e-005
284	-0.79636	0.	0.	3.2094e-005
285	-0.70545	0.	0.	5.5574e-005
286	-0.61455	0.	0.	8.4313e-005
287	-0.52364	0.	0.	1.6374e-004
288	-0.43273	0.	0.	3.25e-004
289	-0.34182	0.	0.	9.8396e-004
290	-0.25091	0.	0.	4.9708e-003
385	0.	0.	0.	8.8834e-002
386	-0.16	0.	0.	8.1883e-002
391	1.	0.	-1.03	6.171e-007
392	1.	0.	0.	1.5618e-005
393	-1.16	0.	-1.03	6.2866e-007
394	-1.16	0.	0.	1.5775e-005
399	4.5455e-002	0.	0.	1.8508e-002
400	-0.20545	0.	0.	2.0456e-002
557	5.9947e-002	0.	-0.37264	1.0736e-004
558	0.5258	0.	-0.46258	2.1787e-005
559	-7.1085e-002	0.	-0.22435	4.839e-004
560	-0.35275	0.	-0.7348	1.1262e-005
561	-0.20232	0.	-0.46432	5.5589e-005
562	-0.75657	0.	-0.6102	1.24e-005
563	0.15014	0.	-0.69667	1.4771e-005
564	-0.36365	0.	-0.23722	2.4153e-004
565	-0.26183	0.	-0.13361	1.0688e-003
566	-0.46711	0.	-0.52835	2.7232e-005
567	-0.1074	0.	-0.10591	3.9291e-003
568	-0.82192	0.	-0.3051	2.357e-005
569	0.61155	0.	-0.74924	7.6364e-006
570	0.28053	0.	-0.42159	5.2855e-005
571	-0.1015	0.	-0.72444	1.1918e-005
572	-2.3114e-002	0.	-0.1169	3.5168e-003
573	-0.49832	0.	-0.26348	9.4547e-005
574	-5.0467e-002	0.	-0.60407	2.084e-005
575	0.59284	0.	-0.31968	2.7284e-005
576	-0.11233	0.	-0.29802	2.1679e-004
577	0.29483	0.	-0.74243	1.1482e-005
578	3.0147e-002	0.	-0.29782	2.3746e-004
579	0.68386	0.	-0.49566	1.3021e-005
580	0.25458	0.	-0.30332	1.0733e-004
581	9.6024e-002	0.	-0.46471	6.4921e-005
582	-0.64031	0.	-0.63281	1.4106e-005
583	-0.6053	0.	-0.451	3.2279e-005
584	-0.85241	0.	-0.89659	4.0363e-006
585	4.7211e-002	0.	-0.18667	9.6664e-004
586	4.0742e-002	0.	-0.1296	1.9513e-003
587	-1.0436	0.	-0.51218	8.9703e-006
588	0.7145	0.	-0.26156	2.3869e-005
589	-0.95975	0.	-0.71946	5.4544e-006
590	-0.21382	0.	-9.7366e-002	2.9133e-003
591	-0.43823	0.	-0.39599	6.5331e-005
592	-0.55428	0.	-0.86004	7.4204e-006
593	-8.6811e-002	0.	-0.42876	7.546e-005
594	-0.24312	0.	-0.25167	3.4447e-004
595	-0.17829	0.	-0.19449	7.9184e-004
596	0.80102	0.	-0.80173	3.5658e-006
597	-0.28582	0.	-0.62967	1.9645e-005
598	-0.12165	0.	-6.2228e-002	1.3528e-002
599	0.34707	0.	-0.11806	1.5322e-004
600	0.41474	0.	-0.25938	6.8091e-005
601	-1.5516e-002	0.	-0.91903	2.8713e-006
602	0.21608	0.	-0.87576	6.9505e-006
603	0.26283	0.	-0.53836	3.1122e-005
604	-0.99888	0.	-0.26452	1.6338e-005
605	-0.16118	0.	-0.87722	4.0851e-006
606	0.38652	0.	-0.51067	2.7956e-005
607	0.49564	0.	-0.61123	1.5174e-005
608	0.86152	0.	-0.55941	7.23e-006
609	0.37198	0.	-0.8716	6.8267e-006
610	1.6163e-002	0.	-7.2821e-002	8.7525e-003
611	-0.61093	0.	-0.12992	8.7234e-005
612	0.48201	0.	-0.1295	7.1165e-005
613	-0.65861	0.	-0.26291	5.1992e-005
614	0.78632	0.	-0.40092	1.4739e-005
615	-1.0078	0.	-0.90809	2.1271e-006
616	-0.3301	0.	-0.50207	4.1351e-005
617	-0.70704	0.	-0.77204	7.5075e-006
618	0.16616	0.	-0.37226	9.6653e-005
619	-0.8771	0.	-0.15187	2.4919e-005
620	-0.15385	0.	-0.38185	1.1045e-004
621	-0.79963	0.	-0.46588	1.5886e-005
622	-0.30125	0.	-0.31728	1.6024e-004
623	-8.3172e-002	0.	-7.1115e-002	8.9604e-003
624	-0.4809	0.	-0.72204	1.1879e-005
625	1.7255e-002	0.	-0.70091	1.2786e-005
626	5.5709e-002	0.	-0.60814	2.0495e-005
627	0.6908	0.	-0.89931	3.9009e-006
628	0.52729	0.	-0.9035	5.3956e-006
629	-0.3973	0.	-0.92907	5.8282e-006
630	-0.47457	0.	-0.12992	2.2406e-004
631	-0.93975	0.	-0.41956	1.2917e-005
632	-0.22732	0.	-0.73833	9.778e-006
633	0.67714	0.	-0.12217	2.8705e-005
634	-0.3575	0.	-0.11821	5.4327e-004
635	0.77341	0.	-0.13401	2.0958e-005
636	-0.90015	0.	-0.58459	8.8619e-006
637	-0.17038	0.	-0.62496	2.0422e-005
638	0.10665	0.	-6.7222e-002	2.3378e-003
639	0.2177	0.	-9.1329e-002	5.8015e-004
640	0.43465	0.	-0.74955	9.0308e-006
641	0.74802	0.	-0.66133	6.9835e-006
642	-3.6408e-002	0.	-7.1667e-002	1.0563e-002
643	0.86682	0.	-0.26142	1.5102e-005
644	-0.13571	0.	-0.52958	3.7612e-005
645	-2.1187e-002	0.	-0.36126	1.2021e-004
646	-0.25629	0.	-0.39819	9.0619e-005
647	-1.03	0.	-0.12309	1.7154e-005
648	0.12545	0.	-0.16237	7.0879e-004
649	-0.39414	0.	-0.64325	1.8276e-005
650	8.0378e-002	0.	-0.80696	8.2303e-006
651	-0.15901	0.	-9.7569e-002	4.3627e-003
652	-0.70257	0.	-0.92262	5.2232e-006
653	-5.0874e-002	0.	-0.50685	4.2317e-005
654	0.85026	0.	-0.93278	1.8451e-006
655	-0.74506	0.	-0.14163	3.8265e-005
656	-0.15428	0.	-5.5881e-002	1.485e-002
657	0.40537	0.	-0.40238	4.9123e-005
658	-1.8204e-002	0.	-5.0833e-002	2.2943e-002
659	-0.55523	0.	-0.36155	5.0718e-005
660	0.62403	0.	-0.61326	1.127e-005
661	0.10963	0.	-0.29903	2.0641e-004
662	-6.119e-002	0.	-9.8156e-002	4.5726e-003
663	-1.0744	0.	-0.38511	1.0897e-005
664	-0.30412	0.	-0.81472	6.9795e-006
665	-0.27735	0.	-0.93195	4.3271e-006
666	9.8695e-002	0.	-0.9254	4.8663e-006
667	-0.19136	0.	-5.7331e-002	9.5856e-003
668	4.2029e-003	0.	-0.44667	6.7325e-005
669	0.34898	0.	-0.62791	1.7283e-005
670	0.88997	0.	-0.14081	1.6837e-005
671	0.90551	0.	-0.72498	3.8226e-006
672	-7.382e-002	0.	-0.14943	1.4838e-003
673	-1.0661	0.	-0.65576	5.4168e-006
674	-0.68203	0.	-0.51918	2.0066e-005
675	-0.11757	0.	-0.18795	7.2564e-004
676	-0.41924	0.	-0.80674	8.2822e-006
677	-0.13886	0.	-0.14618	1.7896e-003
678	-0.1971	0.	-0.14171	1.4773e-003
679	0.66066	0.	-0.38808	2.125e-005
680	0.91209	0.	-0.39282	1.0451e-005
681	-0.20278	0.	-0.31529	2.1346e-004
682	0.18306	0.	-0.4761	5.4989e-005
683	-0.71102	0.	-0.38052	2.7e-005
684	0.22892	0.	-0.19868	2.4452e-004
685	-0.1542	0.	-0.24529	4.674e-004
686	-4.0845e-002	0.	-0.29218	2.2277e-004
687	-0.51673	0.	-0.43866	3.8335e-005
688	-0.24239	0.	-0.19052	6.2719e-004
689	-0.83075	0.	-0.7383	6.1876e-006
690	-1.1329e-002	0.	-0.17128	1.0732e-003
691	6.5464e-003	0.	-0.2293	4.5521e-004
692	0.49009	0.	-0.34674	4.3494e-005
693	-0.57772	0.	-0.53952	2.4328e-005
694	-0.94603	0.	-0.81404	4.0422e-006
695	0.18255	0.	-0.27624	1.9794e-004
696	0.14465	0.	-0.56281	3.052e-005
697	-8.2702e-002	0.	-0.3509	1.3195e-004
698	2.9293e-002	0.	-0.51958	3.7171e-005
699	0.24717	0.	-0.63308	2.053e-005
700	-0.22711	0.	-0.54925	3.4269e-005
701	-0.34625	0.	-0.38659	8.709e-005
702	0.58636	0.	-0.12293	4.4125e-005
703	-0.53267	0.	-0.6222	1.7258e-005
704	-9.6273e-002	0.	-4.5124e-002	1.4997e-002
705	0.31985	0.	-0.96499	5.8718e-006
706	7.7315e-002	0.	-0.23475	3.7522e-004
707	-0.58304	0.	-0.72183	1.2078e-005
708	-0.25995	0.	-5.7e-002	3.0214e-003
709	-3.4089e-002	0.	-0.79867	6.4665e-006
710	0.53419	0.	-0.23937	4.4056e-005
711	0.31491	0.	-0.23637	1.0929e-004
712	0.62493	0.	-0.21454	3.1443e-005
713	-1.0657	0.	-0.80365	3.0876e-006
714	-0.91639	0.	-7.6275e-002	2.467e-005
2159	0.	0.	-2.5e-002	3.6906e-002
2160	0.	0.	-1.e-002	6.7787e-002
2161	2.2727e-002	0.	-1.e-002	3.3655e-002
2187	-0.16	0.	-2.5e-002	4.2243e-002
2188	-0.16	0.	-1.e-002	6.862e-002
2189	-0.18273	0.	-1.e-002	3.8239e-002
2594	-0.14857	0.	-3.e-002	2.8679e-002
2595	-0.12571	0.	-3.e-002	2.4124e-002
2596	-0.1294	0.	-4.6114e-002	2.1467e-002
2597	-0.14571	0.	-4.2941e-002	2.247e-002
2601	-0.18273	0.	-1.5e-002	2.4308e-002
2602	-0.15714	0.	-4.2941e-002	2.225e-002
2603	-0.17568	0.	-4.3666e-002	2.0397e-002
2608	-0.10286	0.	-3.e-002	1.9098e-002
2609	-0.11797	0.	-4.6114e-002	1.677e-002
2610	-0.10528	0.	-3.7562e-002	1.7283e-002
2613	-8.e-002	0.	-3.e-002	1.6619e-002
2614	-9.3851e-002	0.	-3.7562e-002	1.6917e-002
2617	-5.7143e-002	0.	-3.e-002	1.8522e-002
2618	-7.5872e-002	0.	-5.0558e-002	1.2537e-002
2619	-5.249e-002	0.	-5.0833e-002	1.2806e-002
2620	-8.2422e-002	0.	-3.7562e-002	1.4695e-002
2623	-3.4286e-002	0.	-3.e-002	2.9087e-002
2624	-4.1061e-002	0.	-5.0833e-002	1.6798e-002
2625	-3.1959e-002	0.	-4.0417e-002	2.2626e-002
2629	-1.1429e-002	0.	-3.e-002	3.2542e-002
2630	-2.0531e-002	0.	-4.0417e-002	2.9515e-002
2634	2.2727e-002	0.	-1.5e-002	2.2564e-002
2635	8.0817e-003	0.	-5.141e-002	2.0034e-002
2636	-9.102e-003	0.	-4.0417e-002	2.6242e-002
3094	1.	0.	-0.14045	1.4862e-005
3096	0.95455	0.	-4.6818e-002	1.5788e-005
3097	1.	0.	-4.6818e-002	1.5432e-005
3098	0.94498	0.	-0.11722	1.6035e-005
3103	1.	0.	-0.23409	1.3607e-005
3104	0.93341	0.	-0.22435	1.4758e-005
3105	0.94498	0.	-0.16404	1.5655e-005
3108	1.	0.	-0.32773	1.1531e-005
3109	0.93341	0.	-0.27116	1.3898e-005
3110	0.95605	0.	-0.33687	1.1585e-005
3115	1.	0.	-0.42136	9.4432e-006
3116	0.95605	0.	-0.38368	1.0379e-005
3119	1.	0.	-0.515	7.6546e-006
3120	0.93076	0.	-0.51379	7.8389e-006
3121	0.95605	0.	-0.4305	9.5069e-006
3124	1.	0.	-0.60864	5.815e-006
3125	0.93076	0.	-0.56061	6.9565e-006
3130	1.	0.	-0.70227	4.2407e-006
3131	0.93076	0.	-0.60743	6.0229e-006
3132	0.95275	0.	-0.69022	4.3352e-006
3134	1.	0.	-0.79591	2.9197e-006
3135	0.95275	0.	-0.73704	3.6959e-006
3138	1.	0.	-0.88955	1.6739e-006
3139	0.90051	0.	-0.82223	2.8296e-006
3140	0.92513	0.	-0.88775	1.9239e-006
3141	0.95275	0.	-0.78385	3.0446e-006
3146	0.95304	0.	-0.98318	1.0373e-006
3147	1.	0.	-0.98318	8.5142e-007
3148	0.92513	0.	-0.93457	1.4268e-006
3219	0.85913	0.	-1.03	1.7347e-006
3220	0.95304	0.	-1.03	8.3013e-007
3221	0.87817	0.	-0.98139	1.4615e-006
3225	0.76522	0.	-1.03	2.733e-006
3226	0.75149	0.	-0.96466	3.1459e-006
3227	0.83122	0.	-0.98139	2.0999e-006
3230	0.6713	0.	-1.03	3.6517e-006
3231	0.70453	0.	-0.96466	3.4744e-006
3236	0.57739	0.	-1.03	4.6518e-006
3237	0.65757	0.	-0.96466	4.0476e-006
3238	0.57582	0.	-0.96675	4.8133e-006
3240	0.48348	0.	-1.03	5.3612e-006
3241	0.52886	0.	-0.96675	5.2244e-006
3245	0.38957	0.	-1.03	5.5841e-006
3246	0.40425	0.	-0.9508	6.2417e-006
3247	0.4819	0.	-0.96675	5.5137e-006
3248	0.37818	0.	-0.99749	5.7618e-006
3251	0.29565	0.	-1.03	5.3937e-006
3252	0.33123	0.	-0.99749	5.6919e-006
3255	0.20174	0.	-1.03	5.0047e-006
3256	0.23239	0.	-0.95288	6.1006e-006
3257	0.28427	0.	-0.99749	5.5739e-006
3261	0.10783	0.	-1.03	3.9642e-006
3262	0.18543	0.	-0.95288	5.8368e-006
3263	0.12674	0.	-0.9777	4.7713e-006
3266	1.3913e-002	0.	-1.03	2.2762e-006
3267	2.2677e-002	0.	-0.97452	2.8588e-006
3268	7.9782e-002	0.	-0.9777	4.0492e-006
3272	-8.e-002	0.	-1.03	1.1436e-006
3273	-2.428e-002	0.	-0.97452	2.1512e-006
3278	-0.17391	0.	-1.03	2.1679e-006
3279	-7.1236e-002	0.	-0.97452	1.8592e-006
3280	-0.14407	0.	-0.95361	2.7224e-006
3283	-0.26783	0.	-1.03	3.8888e-006
3284	-0.19103	0.	-0.95361	3.4348e-006
3285	-0.24911	0.	-0.98097	3.7522e-006
3289	-0.36174	0.	-1.03	5.0415e-006
3290	-0.35604	0.	-0.97953	5.2388e-006
3291	-0.29607	0.	-0.98097	4.4706e-006
3295	-0.45565	0.	-1.03	5.6075e-006
3296	-0.403	0.	-0.97953	5.6313e-006
3298	-0.54957	0.	-1.03	5.6193e-006
3299	-0.52844	0.	-0.94502	6.5933e-006
3300	-0.44995	0.	-0.97953	5.7924e-006
3305	-0.64348	0.	-1.03	5.1856e-006
3306	-0.5754	0.	-0.94502	6.4428e-006
3307	-0.64955	0.	-0.97631	5.3361e-006
3311	-0.73739	0.	-1.03	4.5331e-006
3312	-0.6965	0.	-0.97631	5.059e-006
3316	-0.8313	0.	-1.03	3.6929e-006
3317	-0.81838	0.	-0.9633	4.0718e-006
3318	-0.74346	0.	-0.97631	4.6908e-006
3320	-0.92522	0.	-1.03	2.7907e-006
3321	-0.86533	0.	-0.9633	3.6258e-006
3325	-1.0191	0.	-1.03	1.6959e-006
3326	-0.91229	0.	-0.9633	3.1975e-006
3327	-0.99	0.	-0.96905	2.2111e-006
3332	-1.113	0.	-0.98318	1.1313e-006
3333	-1.113	0.	-1.03	8.4863e-007
3334	-1.037	0.	-0.96905	1.5995e-006
3362	-1.16	0.	-0.88955	1.7096e-006
3363	-1.16	0.	-0.98318	9.2995e-007
3364	-1.0839	0.	-0.92223	1.6496e-006
3368	-1.16	0.	-0.79591	2.9377e-006
3369	-1.0839	0.	-0.87541	2.053e-006
3370	-1.1128	0.	-0.82319	2.6219e-006
3373	-1.16	0.	-0.70227	4.4532e-006
3374	-1.1131	0.	-0.70243	4.5581e-006
3375	-1.1128	0.	-0.77637	3.3691e-006
3380	-1.16	0.	-0.60864	6.1431e-006
3381	-1.1131	0.	-0.65561	5.2865e-006
3383	-1.16	0.	-0.515	8.0494e-006
3384	-1.1018	0.	-0.537	7.9936e-006
3385	-1.1131	0.	-0.60879	6.2366e-006
3390	-1.16	0.	-0.42136	9.8667e-006
3391	-1.1018	0.	-0.49018	8.9331e-006
3392	-1.1172	0.	-0.42665	9.9536e-006
3396	-1.16	0.	-0.32773	1.1718e-005
3397	-1.1172	0.	-0.37983	1.0801e-005
3399	-1.16	0.	-0.23409	1.3707e-005
3400	-1.0794	0.	-0.27272	1.4485e-005
3401	-1.1172	0.	-0.33301	1.1799e-005
3406	-1.16	0.	-0.14045	1.5165e-005
3407	-1.0794	0.	-0.2259	1.5461e-005
3408	-1.095	0.	-0.15518	1.5928e-005
3413	-1.1145	0.	-4.6818e-002	1.6282e-005
3414	-1.16	0.	-4.6818e-002	1.5707e-005
3415	-1.095	0.	-0.10836	1.639e-005
3455	0.13636	0.	0.	2.2398e-003
3456	6.8182e-002	0.	0.	1.0839e-002
3459	9.8778e-002	0.	-3.3611e-002	2.6864e-003
3467	0.22727	0.	0.	7.9547e-004
3470	0.14423	0.	-3.3611e-002	1.7242e-003
3471	0.19976	0.	-4.5664e-002	8.9802e-004
3476	0.31818	0.	0.	2.5855e-004
3479	0.3099	0.	-5.9029e-002	2.4754e-004
3480	0.24521	0.	-4.5664e-002	4.5571e-004
3485	0.40909	0.	0.	1.3076e-004
3489	0.35535	0.	-5.9029e-002	1.6047e-004
3497	0.5	0.	0.	7.1227e-005
3499	0.40081	0.	-5.9029e-002	1.2062e-004
3500	0.46828	0.	-6.4751e-002	8.0302e-005
3504	0.59091	0.	0.	4.3506e-005
3507	0.51373	0.	-6.4751e-002	6.136e-005
3508	0.5659	0.	-6.1467e-002	4.8115e-005
3514	0.68182	0.	0.	3.0527e-005
3517	0.65675	0.	-6.1087e-002	3.1598e-005
3518	0.61136	0.	-6.1467e-002	3.919e-005
3521	0.77273	0.	0.	2.2998e-005
3523	0.70221	0.	-6.1087e-002	2.7512e-005
3524	0.75034	0.	-6.7003e-002	2.3671e-005
3528	0.86364	0.	0.	1.7933e-005
3531	0.7958	0.	-6.7003e-002	2.0234e-005
3532	0.85407	0.	-7.0404e-002	1.8191e-005
3540	0.95455	0.	0.	1.5972e-005
3542	0.89953	0.	-7.0404e-002	1.6566e-005
3546	-1.0236	0.	0.	1.8362e-005
3548	-1.1145	0.	0.	1.6348e-005
3550	-1.0496	0.	-6.1547e-002	1.7032e-005
3554	-0.93273	0.	0.	2.2754e-005
3556	-1.0041	0.	-6.1547e-002	1.847e-005
3557	-0.94729	0.	-3.8138e-002	2.2231e-005
3562	-0.84182	0.	0.	2.8878e-005
3565	-0.90183	0.	-3.8138e-002	2.5182e-005
3571	-0.75091	0.	0.	4.3765e-005
3574	-0.83673	0.	-7.5937e-002	2.8449e-005
