Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
179	-0.4	0.	-5.e-002	0.52909
273	-0.375	0.	-7.5e-002	0.28285
274	-0.4	0.	-7.5e-002	0.31397
275	-0.35	0.	-7.5e-002	0.22259
276	-0.3	0.	-7.5e-002	0.15395
277	-0.25	0.	-7.5e-002	9.9533e-002
278	-0.2	0.	-7.5e-002	7.8329e-002
279	-0.15	0.	-7.5e-002	9.9973e-002
280	-0.1	0.	-7.5e-002	0.15023
281	-5.e-002	0.	-7.5e-002	0.22351
282	-2.5e-002	0.	-7.5e-002	0.28803
283	0.	0.	-7.5e-002	0.31663
293	-0.4	0.	-6.25e-002	0.42121
297	0.	0.	-6.25e-002	0.42326
2401	-0.3625	0.	-6.25e-002	0.29665
2402	-0.375	0.	-5.625e-002	0.38573
2403	-0.375	0.	-6.875e-002	0.31692
2404	-0.3875	0.	-6.25e-002	0.38525
2405	-0.325	0.	-6.25e-002	0.20256
2406	-0.35	0.	-5.625e-002	0.25915
2407	-0.35	0.	-6.875e-002	0.23442
2408	-0.275	0.	-6.25e-002	0.12169
2409	-0.3	0.	-5.625e-002	0.16425
2410	-0.3	0.	-6.875e-002	0.1561
2411	-0.225	0.	-6.25e-002	6.2142e-002
2412	-0.25	0.	-5.625e-002	8.3114e-002
2413	-0.25	0.	-6.875e-002	9.2455e-002
2414	-0.175	0.	-6.25e-002	6.242e-002
2415	-0.2	0.	-5.625e-002	3.8163e-002
2416	-0.2	0.	-6.875e-002	6.4941e-002
2417	-0.125	0.	-6.25e-002	0.12004
2418	-0.15	0.	-5.625e-002	8.2809e-002
2419	-0.15	0.	-6.875e-002	9.2624e-002
2420	-7.5e-002	0.	-6.25e-002	0.20121
2421	-0.1	0.	-5.625e-002	0.16148
2422	-0.1	0.	-6.875e-002	0.15267
2423	-3.75e-002	0.	-6.25e-002	0.29926
2424	-5.e-002	0.	-5.625e-002	0.25953
2425	-5.e-002	0.	-6.875e-002	0.23517
2426	-2.5e-002	0.	-5.625e-002	0.38957
2427	-2.5e-002	0.	-6.875e-002	0.32174
2428	-1.25e-002	0.	-6.25e-002	0.38851
2429	-3.75e-002	0.	6.25e-002	0.30048
2430	-1.25e-002	0.	6.25e-002	0.38985
2431	-2.5e-002	0.	6.875e-002	0.32208
2432	-2.5e-002	0.	5.625e-002	0.39007
2433	-7.5e-002	0.	6.25e-002	0.20384
2434	-5.e-002	0.	6.875e-002	0.23719
2435	-5.e-002	0.	5.625e-002	0.26167
2436	-0.125	0.	6.25e-002	0.12147
2437	-0.1	0.	6.875e-002	0.15597
2438	-0.1	0.	5.625e-002	0.16429
2439	-0.175	0.	6.25e-002	6.2031e-002
2440	-0.15	0.	6.875e-002	9.2244e-002
2441	-0.15	0.	5.625e-002	8.2766e-002
2442	-0.225	0.	6.25e-002	6.2566e-002
2443	-0.2	0.	6.875e-002	6.496e-002
2444	-0.2	0.	5.625e-002	3.8177e-002
2445	-0.275	0.	6.25e-002	0.1214
2446	-0.25	0.	6.875e-002	9.3005e-002
2447	-0.25	0.	5.625e-002	8.3379e-002
2448	-0.325	0.	6.25e-002	0.20232
2449	-0.3	0.	6.875e-002	0.15514
2450	-0.3	0.	5.625e-002	0.16326
2451	-0.3625	0.	6.25e-002	0.29801
2452	-0.35	0.	6.875e-002	0.23513
2453	-0.35	0.	5.625e-002	0.25958
2454	-0.375	0.	6.875e-002	0.31954
2455	-0.3875	0.	6.25e-002	0.38589
2456	-0.375	0.	5.625e-002	0.38661
2457	0.	0.	6.875e-002	0.37258
2458	0.	0.	5.625e-002	0.47862
2461	-1.25e-002	0.	7.5e-002	0.30325
2467	-3.75e-002	0.	7.5e-002	0.25459
2472	-7.5e-002	0.	7.5e-002	0.18808
2478	-0.125	0.	7.5e-002	0.124
2484	-0.175	0.	7.5e-002	8.377e-002
2491	-0.225	0.	7.5e-002	8.4235e-002
2496	-0.275	0.	7.5e-002	0.12419
2502	-0.325	0.	7.5e-002	0.18666
2508	-0.3625	0.	7.5e-002	0.25276
2514	-0.3875	0.	7.5e-002	0.30032
2519	-0.4	0.	6.875e-002	0.36796
2520	-0.4	0.	5.625e-002	0.47335
2530	-0.3875	0.	5.e-002	0.47233
2537	-0.3625	0.	5.e-002	0.34439
2544	-0.325	0.	5.e-002	0.22057
2548	-0.275	0.	5.e-002	0.12483
2553	-0.225	0.	5.e-002	4.6387e-002
2558	-0.175	0.	5.e-002	4.5713e-002
2564	-0.125	0.	5.e-002	0.1251
2568	-7.5e-002	0.	5.e-002	0.22216
2574	-3.75e-002	0.	5.e-002	0.34739
2579	-1.25e-002	0.	5.e-002	0.47702
2873	-1.25e-002	0.	-5.e-002	0.47593
2874	-3.75e-002	0.	-5.e-002	0.34609
2880	0.	0.	-5.625e-002	0.47664
2886	-7.5e-002	0.	-5.e-002	0.21981
2890	-0.125	0.	-5.e-002	0.12382
2894	-0.175	0.	-5.e-002	4.6041e-002
2897	-0.225	0.	-5.e-002	4.5983e-002
2901	-0.275	0.	-5.e-002	0.12527
2904	-0.325	0.	-5.e-002	0.22094
2910	-0.3625	0.	-5.e-002	0.34408
2914	-0.3875	0.	-5.e-002	0.47365
