Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
64	-0.11429	0.	-2.e-002	0.12063
65	-0.13714	0.	-2.e-002	0.2911
66	-0.16	0.	-2.e-002	0.42302
131	-0.13714	0.	-3.e-002	0.2911
132	-0.16	0.	-3.e-002	0.42302
133	-0.11429	0.	-3.e-002	0.12063
134	-9.1429e-002	0.	-3.e-002	3.169e-002
135	-6.8571e-002	0.	-3.e-002	2.9388e-002
136	-4.5714e-002	0.	-3.e-002	0.12234
137	-2.2857e-002	0.	-3.e-002	0.30002
138	0.	0.	-3.e-002	0.42927
1815	-1.1429e-002	0.	3.e-002	0.35418
1816	0.	0.	2.5e-002	0.41932
1825	-3.4286e-002	0.	3.e-002	0.20264
1826	-2.2857e-002	0.	2.5e-002	0.2918
1833	-5.7143e-002	0.	3.e-002	7.5735e-002
1834	-4.5714e-002	0.	2.5e-002	0.12124
1842	-8.e-002	0.	3.e-002	1.8195e-002
1843	-6.8571e-002	0.	2.5e-002	3.0543e-002
1847	-0.10286	0.	3.e-002	7.5074e-002
1848	-9.1429e-002	0.	2.5e-002	2.9489e-002
1853	-0.12571	0.	3.e-002	0.2049
1854	-0.11429	0.	2.5e-002	0.12107
1860	-0.14857	0.	3.e-002	0.36256
1861	-0.13714	0.	2.5e-002	0.29717
1866	-0.16	0.	2.5e-002	0.43082
1875	-0.14857	0.	2.e-002	0.36256
1883	-0.12571	0.	2.e-002	0.2049
1892	-0.10286	0.	2.e-002	7.5074e-002
1898	-8.e-002	0.	2.e-002	1.8195e-002
1903	-5.7143e-002	0.	2.e-002	7.5735e-002
1909	-3.4286e-002	0.	2.e-002	0.20264
1915	-1.1429e-002	0.	2.e-002	0.35418
2152	-1.1429e-002	0.	-2.e-002	0.36342
2153	-3.4286e-002	0.	-2.e-002	0.20762
2154	-2.2857e-002	0.	-2.5e-002	0.30002
2159	0.	0.	-2.5e-002	0.42927
2165	-5.7143e-002	0.	-2.e-002	7.5661e-002
2166	-4.5714e-002	0.	-2.5e-002	0.12234
2169	-8.e-002	0.	-2.e-002	1.8152e-002
2170	-6.8571e-002	0.	-2.5e-002	2.9388e-002
2173	-0.10286	0.	-2.e-002	7.6039e-002
2174	-9.1429e-002	0.	-2.5e-002	3.169e-002
2177	-0.12571	0.	-2.e-002	0.20188
2178	-0.11429	0.	-2.5e-002	0.12063
2181	-0.14857	0.	-2.e-002	0.35572
2182	-0.13714	0.	-2.5e-002	0.2911
2187	-0.16	0.	-2.5e-002	0.42302
2594	-0.14857	0.	-3.e-002	0.35572
2595	-0.12571	0.	-3.e-002	0.20188
2608	-0.10286	0.	-3.e-002	7.6039e-002
2613	-8.e-002	0.	-3.e-002	1.8152e-002
2617	-5.7143e-002	0.	-3.e-002	7.5661e-002
2623	-3.4286e-002	0.	-3.e-002	0.20762
2629	-1.1429e-002	0.	-3.e-002	0.36342
60	0.	0.	-2.e-002	0.30932
66	-0.16	0.	-2.e-002	0.3565
131	-0.13714	0.	-3.e-002	0.17927
132	-0.16	0.	-3.e-002	0.19332
133	-0.11429	0.	-3.e-002	0.10181
134	-9.1429e-002	0.	-3.e-002	9.1198e-002
135	-6.8571e-002	0.	-3.e-002	8.2293e-002
136	-4.5714e-002	0.	-3.e-002	0.12327
137	-2.2857e-002	0.	-3.e-002	0.21093
138	0.	0.	-3.e-002	0.19281
209	1.	0.	-9.3636e-002	9.0839e-005
210	1.	0.	-0.18727	8.6254e-005
211	1.	0.	-0.28091	7.5857e-005
212	1.	0.	-0.37455	6.1492e-005
213	1.	0.	-0.46818	5.1016e-005
214	1.	0.	-0.56182	4.0183e-005
215	1.	0.	-0.65545	2.9068e-005
216	1.	0.	-0.74909	2.1423e-005
217	1.	0.	-0.84273	1.3493e-005
218	1.	0.	-0.93636	6.5461e-006
229	0.90609	0.	-1.03	6.4419e-006
230	0.81217	0.	-1.03	1.4282e-005
231	0.71826	0.	-1.03	1.826e-005
232	0.62435	0.	-1.03	2.5218e-005
233	0.53043	0.	-1.03	3.0146e-005
234	0.43652	0.	-1.03	3.3657e-005
235	0.34261	0.	-1.03	3.2797e-005
236	0.2487	0.	-1.03	3.1406e-005
237	0.15478	0.	-1.03	2.8149e-005
238	6.087e-002	0.	-1.03	1.9235e-005
239	-3.3043e-002	0.	-1.03	8.6461e-006
240	-0.12696	0.	-1.03	8.2206e-006
241	-0.22087	0.	-1.03	1.8915e-005
242	-0.31478	0.	-1.03	2.7658e-005
243	-0.4087	0.	-1.03	3.2375e-005
244	-0.50261	0.	-1.03	3.4363e-005
245	-0.59652	0.	-1.03	3.253e-005
246	-0.69043	0.	-1.03	2.9191e-005
247	-0.78435	0.	-1.03	2.4776e-005
248	-0.87826	0.	-1.03	1.9235e-005
249	-0.97217	0.	-1.03	1.4044e-005
250	-1.0661	0.	-1.03	6.3848e-006
256	-1.16	0.	-0.93636	7.4645e-006
257	-1.16	0.	-0.84273	1.2951e-005
258	-1.16	0.	-0.74909	2.21e-005
259	-1.16	0.	-0.65545	3.0964e-005
260	-1.16	0.	-0.56182	4.2211e-005
261	-1.16	0.	-0.46818	5.3678e-005
262	-1.16	0.	-0.37455	6.3889e-005
263	-1.16	0.	-0.28091	7.5728e-005
264	-1.16	0.	-0.18727	8.7584e-005
265	-1.16	0.	-9.3636e-002	9.3173e-005
271	9.0909e-002	0.	0.	1.9653e-002
272	0.18182	0.	0.	7.4893e-003
273	0.27273	0.	0.	2.0672e-003
274	0.36364	0.	0.	1.0254e-003
275	0.45455	0.	0.	5.3727e-004
276	0.54545	0.	0.	3.1274e-004
277	0.63636	0.	0.	2.0642e-004
278	0.72727	0.	0.	1.5753e-004
279	0.81818	0.	0.	1.1651e-004
280	0.90909	0.	0.	9.7257e-005
281	-1.0691	0.	0.	1.0083e-004
282	-0.97818	0.	0.	1.1797e-004
283	-0.88727	0.	0.	1.5325e-004
284	-0.79636	0.	0.	1.9127e-004
285	-0.70545	0.	0.	3.3136e-004
286	-0.61455	0.	0.	5.0294e-004
287	-0.52364	0.	0.	9.7787e-004
288	-0.43273	0.	0.	1.9439e-003
289	-0.34182	0.	0.	5.9195e-003
290	-0.25091	0.	0.	3.0356e-002
385	0.	0.	0.	0.56619
386	-0.16	0.	0.	0.52178
391	1.	0.	-1.03	3.673e-006
392	1.	0.	0.	9.3033e-005
393	-1.16	0.	-1.03	3.7423e-006
394	-1.16	0.	0.	9.3979e-005
399	4.5455e-002	0.	0.	0.11537
400	-0.20545	0.	0.	0.12788
557	5.9947e-002	0.	-0.37264	6.3724e-004
558	0.5258	0.	-0.46258	1.2971e-004
559	-7.1085e-002	0.	-0.22435	2.8513e-003
560	-0.35275	0.	-0.7348	6.6976e-005
561	-0.20232	0.	-0.46432	3.3015e-004
562	-0.75657	0.	-0.6102	7.3821e-005
563	0.15014	0.	-0.69667	8.782e-005
564	-0.36365	0.	-0.23722	1.4391e-003
565	-0.26183	0.	-0.13361	6.3947e-003
566	-0.46711	0.	-0.52835	1.6202e-004
567	-0.1074	0.	-0.10591	2.253e-002
568	-0.82192	0.	-0.3051	1.4041e-004
569	0.61155	0.	-0.74924	4.5448e-005
570	0.28053	0.	-0.42159	3.1448e-004
571	-0.1015	0.	-0.72444	7.0843e-005
572	-2.3114e-002	0.	-0.1169	2.0448e-002
573	-0.49832	0.	-0.26348	5.6349e-004
574	-5.0467e-002	0.	-0.60407	1.2385e-004
575	0.59284	0.	-0.31968	1.6251e-004
576	-0.11233	0.	-0.29802	1.2831e-003
577	0.29483	0.	-0.74243	6.8291e-005
578	3.0147e-002	0.	-0.29782	1.4068e-003
579	0.68386	0.	-0.49566	7.7521e-005
580	0.25458	0.	-0.30332	6.3872e-004
581	9.6024e-002	0.	-0.46471	3.8565e-004
582	-0.64031	0.	-0.63281	8.3956e-005
583	-0.6053	0.	-0.451	1.9218e-004
584	-0.85241	0.	-0.89659	2.4024e-005
585	4.7211e-002	0.	-0.18667	5.7207e-003
586	4.0742e-002	0.	-0.1296	1.1576e-002
587	-1.0436	0.	-0.51218	5.3417e-005
588	0.7145	0.	-0.26156	1.4219e-004
589	-0.95975	0.	-0.71946	3.2473e-005
590	-0.21382	0.	-9.7366e-002	1.7399e-002
591	-0.43823	0.	-0.39599	3.8878e-004
592	-0.55428	0.	-0.86004	4.415e-005
593	-8.6811e-002	0.	-0.42876	4.4777e-004
594	-0.24312	0.	-0.25167	2.0446e-003
595	-0.17829	0.	-0.19449	4.6774e-003
596	0.80102	0.	-0.80173	2.1223e-005
597	-0.28582	0.	-0.62967	1.1678e-004
598	-0.12165	0.	-6.2228e-002	7.6037e-002
599	0.34707	0.	-0.11806	9.1447e-004
600	0.41474	0.	-0.25938	4.0577e-004
601	-1.5516e-002	0.	-0.91903	1.7073e-005
602	0.21608	0.	-0.87576	4.1336e-005
603	0.26283	0.	-0.53836	1.8512e-004
604	-0.99888	0.	-0.26452	9.7322e-005
605	-0.16118	0.	-0.87722	2.4291e-005
606	0.38652	0.	-0.51067	1.6638e-004
607	0.49564	0.	-0.61123	9.0294e-005
608	0.86152	0.	-0.55941	4.3045e-005
609	0.37198	0.	-0.8716	4.061e-005
610	1.6163e-002	0.	-7.2821e-002	5.2744e-002
611	-0.61093	0.	-0.12992	5.2031e-004
612	0.48201	0.	-0.1295	4.2431e-004
613	-0.65861	0.	-0.26291	3.0988e-004
614	0.78632	0.	-0.40092	8.7778e-005
615	-1.0078	0.	-0.90809	1.2662e-005
616	-0.3301	0.	-0.50207	2.4583e-004
617	-0.70704	0.	-0.77204	4.468e-005
618	0.16616	0.	-0.37226	5.745e-004
619	-0.8771	0.	-0.15187	1.4848e-004
620	-0.15385	0.	-0.38185	6.5513e-004
621	-0.79963	0.	-0.46588	9.459e-005
622	-0.30125	0.	-0.31728	9.5276e-004
623	-8.3172e-002	0.	-7.1115e-002	4.8472e-002
624	-0.4809	0.	-0.72204	7.0667e-005
625	1.7255e-002	0.	-0.70091	7.6009e-005
626	5.5709e-002	0.	-0.60814	1.2181e-004
627	0.6908	0.	-0.89931	2.3215e-005
628	0.52729	0.	-0.9035	3.2105e-005
629	-0.3973	0.	-0.92907	3.4669e-005
630	-0.47457	0.	-0.12992	1.3378e-003
631	-0.93975	0.	-0.41956	7.6926e-005
632	-0.22732	0.	-0.73833	5.8138e-005
633	0.67714	0.	-0.12217	1.7103e-004
634	-0.3575	0.	-0.11821	3.2517e-003
635	0.77341	0.	-0.13401	1.2486e-004
636	-0.90015	0.	-0.58459	5.2763e-005
637	-0.17038	0.	-0.62496	1.2137e-004
638	0.10665	0.	-6.7222e-002	1.4093e-002
639	0.2177	0.	-9.1329e-002	3.4748e-003
640	0.43465	0.	-0.74955	5.3731e-005
641	0.74802	0.	-0.66133	4.1569e-005
642	-3.6408e-002	0.	-7.1667e-002	5.8702e-002
643	0.86682	0.	-0.26142	8.9947e-005
644	-0.13571	0.	-0.52958	2.234e-004
645	-2.1187e-002	0.	-0.36126	7.1271e-004
646	-0.25629	0.	-0.39819	5.3818e-004
647	-1.03	0.	-0.12309	1.022e-004
648	0.12545	0.	-0.16237	4.2292e-003
649	-0.39414	0.	-0.64325	1.087e-004
650	8.0378e-002	0.	-0.80696	4.8934e-005
651	-0.15901	0.	-9.7569e-002	2.5606e-002
652	-0.70257	0.	-0.92262	3.1084e-005
653	-5.0874e-002	0.	-0.50685	2.5131e-004
654	0.85026	0.	-0.93278	1.0982e-005
655	-0.74506	0.	-0.14163	2.2806e-004
656	-0.15428	0.	-5.5881e-002	8.8652e-002
657	0.40537	0.	-0.40238	2.9248e-004
658	-1.8204e-002	0.	-5.0833e-002	0.13404
659	-0.55523	0.	-0.36155	3.0199e-004
660	0.62403	0.	-0.61326	6.7081e-005
661	0.10963	0.	-0.29903	1.2259e-003
662	-6.119e-002	0.	-9.8156e-002	2.5936e-002
663	-1.0744	0.	-0.38511	6.4901e-005
664	-0.30412	0.	-0.81472	4.1509e-005
665	-0.27735	0.	-0.93195	2.5736e-005
666	9.8695e-002	0.	-0.9254	2.8937e-005
667	-0.19136	0.	-5.7331e-002	5.8498e-002
668	4.2029e-003	0.	-0.44667	3.9968e-004
669	0.34898	0.	-0.62791	1.0282e-004
670	0.88997	0.	-0.14081	1.0029e-004
671	0.90551	0.	-0.72498	2.2755e-005
672	-7.382e-002	0.	-0.14943	8.6639e-003
673	-1.0661	0.	-0.65576	3.2251e-005
674	-0.68203	0.	-0.51918	1.1946e-004
675	-0.11757	0.	-0.18795	4.2688e-003
676	-0.41924	0.	-0.80674	4.9265e-005
677	-0.13886	0.	-0.14618	1.0476e-002
678	-0.1971	0.	-0.14171	8.7525e-003
679	0.66066	0.	-0.38808	1.2655e-004
680	0.91209	0.	-0.39282	6.2235e-005
681	-0.20278	0.	-0.31529	1.2652e-003
682	0.18306	0.	-0.4761	3.269e-004
683	-0.71102	0.	-0.38052	1.608e-004
684	0.22892	0.	-0.19868	1.4582e-003
685	-0.1542	0.	-0.24529	2.7617e-003
686	-4.0845e-002	0.	-0.29218	1.3183e-003
687	-0.51673	0.	-0.43866	2.2817e-004
688	-0.24239	0.	-0.19052	3.7269e-003
689	-0.83075	0.	-0.7383	3.6833e-005
690	-1.1329e-002	0.	-0.17128	6.3085e-003
691	6.5464e-003	0.	-0.2293	2.6898e-003
692	0.49009	0.	-0.34674	2.5908e-004
693	-0.57772	0.	-0.53952	1.448e-004
694	-0.94603	0.	-0.81404	2.4063e-005
695	0.18255	0.	-0.27624	1.1778e-003
696	0.14465	0.	-0.56281	1.814e-004
697	-8.2702e-002	0.	-0.3509	7.8211e-004
698	2.9293e-002	0.	-0.51958	2.2081e-004
699	0.24717	0.	-0.63308	1.221e-004
700	-0.22711	0.	-0.54925	2.0362e-004
701	-0.34625	0.	-0.38659	5.18e-004
702	0.58636	0.	-0.12293	2.6298e-004
703	-0.53267	0.	-0.6222	1.0269e-004
704	-9.6273e-002	0.	-4.5124e-002	7.6321e-002
705	0.31985	0.	-0.96499	3.4928e-005
706	7.7315e-002	0.	-0.23475	2.2258e-003
707	-0.58304	0.	-0.72183	7.1866e-005
708	-0.25995	0.	-5.7e-002	1.8311e-002
709	-3.4089e-002	0.	-0.79867	3.8446e-005
710	0.53419	0.	-0.23937	2.6253e-004
711	0.31491	0.	-0.23637	6.513e-004
712	0.62493	0.	-0.21454	1.8734e-004
713	-1.0657	0.	-0.80365	1.8381e-005
714	-0.91639	0.	-7.6275e-002	1.47e-004
2159	0.	0.	-2.5e-002	0.23007
2160	0.	0.	-1.e-002	0.43069
2161	2.2727e-002	0.	-1.e-002	0.21208
2187	-0.16	0.	-2.5e-002	0.26528
2188	-0.16	0.	-1.e-002	0.43629
2189	-0.18273	0.	-1.e-002	0.24155
2594	-0.14857	0.	-3.e-002	0.17271
2595	-0.12571	0.	-3.e-002	0.13282
2596	-0.1294	0.	-4.6114e-002	0.12484
2597	-0.14571	0.	-4.2941e-002	0.13338
2601	-0.18273	0.	-1.5e-002	0.15071
2602	-0.15714	0.	-4.2941e-002	0.13576
2603	-0.17568	0.	-4.3666e-002	0.1258
2608	-0.10286	0.	-3.e-002	9.5012e-002
2609	-0.11797	0.	-4.6114e-002	8.8333e-002
2610	-0.10528	0.	-3.7562e-002	8.8086e-002
2613	-8.e-002	0.	-3.e-002	8.4078e-002
2614	-9.3851e-002	0.	-3.7562e-002	8.3731e-002
2617	-5.7143e-002	0.	-3.e-002	9.7743e-002
2618	-7.5872e-002	0.	-5.0558e-002	6.519e-002
2619	-5.249e-002	0.	-5.0833e-002	6.7226e-002
2620	-8.2422e-002	0.	-3.7562e-002	7.6327e-002
2623	-3.4286e-002	0.	-3.e-002	0.16373
2624	-4.1061e-002	0.	-5.0833e-002	9.0923e-002
2625	-3.1959e-002	0.	-4.0417e-002	0.12593
2629	-1.1429e-002	0.	-3.e-002	0.19371
2630	-2.0531e-002	0.	-4.0417e-002	0.17245
2634	2.2727e-002	0.	-1.5e-002	0.13869
2635	8.0817e-003	0.	-5.141e-002	0.12266
2636	-9.102e-003	0.	-4.0417e-002	0.15732
3094	1.	0.	-0.14045	8.8527e-005
3096	0.95455	0.	-4.6818e-002	9.4044e-005
3097	1.	0.	-4.6818e-002	9.1921e-005
3098	0.94498	0.	-0.11722	9.5513e-005
3103	1.	0.	-0.23409	8.1046e-005
3104	0.93341	0.	-0.22435	8.7903e-005
3105	0.94498	0.	-0.16404	9.325e-005
3108	1.	0.	-0.32773	6.8671e-005
3109	0.93341	0.	-0.27116	8.2776e-005
3110	0.95605	0.	-0.33687	6.8991e-005
3115	1.	0.	-0.42136	5.6232e-005
3116	0.95605	0.	-0.38368	6.1806e-005
3119	1.	0.	-0.515	4.5577e-005
3120	0.93076	0.	-0.51379	4.6673e-005
3121	0.95605	0.	-0.4305	5.6611e-005
3124	1.	0.	-0.60864	3.462e-005
3125	0.93076	0.	-0.56061	4.1418e-005
3130	1.	0.	-0.70227	2.5245e-005
3131	0.93076	0.	-0.60743	3.5857e-005
3132	0.95275	0.	-0.69022	2.5807e-005
3134	1.	0.	-0.79591	1.738e-005
3135	0.95275	0.	-0.73704	2.2001e-005
3138	1.	0.	-0.88955	9.9633e-006
3139	0.90051	0.	-0.82223	1.6842e-005
3140	0.92513	0.	-0.88775	1.1451e-005
3141	0.95275	0.	-0.78385	1.8123e-005
3146	0.95304	0.	-0.98318	6.1741e-006
3147	1.	0.	-0.98318	5.0677e-006
3148	0.92513	0.	-0.93457	8.4919e-006
3219	0.85913	0.	-1.03	1.0325e-005
3220	0.95304	0.	-1.03	4.9408e-006
3221	0.87817	0.	-0.98139	8.6987e-006
3225	0.76522	0.	-1.03	1.6265e-005
3226	0.75149	0.	-0.96466	1.8722e-005
3227	0.83122	0.	-0.98139	1.2498e-005
3230	0.6713	0.	-1.03	2.1731e-005
3231	0.70453	0.	-0.96466	2.0677e-005
3236	0.57739	0.	-1.03	2.7679e-005
3237	0.65757	0.	-0.96466	2.4087e-005
3238	0.57582	0.	-0.96675	2.8642e-005
3240	0.48348	0.	-1.03	3.1897e-005
3241	0.52886	0.	-0.96675	3.1086e-005
3245	0.38957	0.	-1.03	3.322e-005
3246	0.40425	0.	-0.9508	3.7131e-005
3247	0.4819	0.	-0.96675	3.2805e-005
3248	0.37818	0.	-0.99749	3.4276e-005
3251	0.29565	0.	-1.03	3.2082e-005
3252	0.33123	0.	-0.99749	3.3858e-005
3255	0.20174	0.	-1.03	2.9764e-005
3256	0.23239	0.	-0.95288	3.6282e-005
3257	0.28427	0.	-0.99749	3.3154e-005
3261	0.10783	0.	-1.03	2.3573e-005
3262	0.18543	0.	-0.95288	3.4712e-005
3263	0.12674	0.	-0.9777	2.8373e-005
3266	1.3913e-002	0.	-1.03	1.3534e-005
3267	2.2677e-002	0.	-0.97452	1.6998e-005
3268	7.9782e-002	0.	-0.9777	2.4078e-005
3272	-8.e-002	0.	-1.03	6.8004e-006
3273	-2.428e-002	0.	-0.97452	1.2791e-005
3278	-0.17391	0.	-1.03	1.2894e-005
3279	-7.1236e-002	0.	-0.97452	1.1055e-005
3280	-0.14407	0.	-0.95361	1.6189e-005
3283	-0.26783	0.	-1.03	2.313e-005
3284	-0.19103	0.	-0.95361	2.0426e-005
3285	-0.24911	0.	-0.98097	2.2316e-005
3289	-0.36174	0.	-1.03	2.9989e-005
3290	-0.35604	0.	-0.97953	3.1162e-005
3291	-0.29607	0.	-0.98097	2.659e-005
3295	-0.45565	0.	-1.03	3.336e-005
3296	-0.403	0.	-0.97953	3.3498e-005
3298	-0.54957	0.	-1.03	3.3434e-005
3299	-0.52844	0.	-0.94502	3.9228e-005
3300	-0.44995	0.	-0.97953	3.4458e-005
3305	-0.64348	0.	-1.03	3.0857e-005
3306	-0.5754	0.	-0.94502	3.8335e-005
3307	-0.64955	0.	-0.97631	3.1753e-005
3311	-0.73739	0.	-1.03	2.6977e-005
3312	-0.6965	0.	-0.97631	3.0106e-005
3316	-0.8313	0.	-1.03	2.1979e-005
3317	-0.81838	0.	-0.9633	2.4235e-005
3318	-0.74346	0.	-0.97631	2.7916e-005
3320	-0.92522	0.	-1.03	1.6611e-005
3321	-0.86533	0.	-0.9633	2.1581e-005
3325	-1.0191	0.	-1.03	1.0095e-005
3326	-0.91229	0.	-0.9633	1.9032e-005
3327	-0.99	0.	-0.96905	1.3161e-005
3332	-1.113	0.	-0.98318	6.7346e-006
3333	-1.113	0.	-1.03	5.0517e-006
3334	-1.037	0.	-0.96905	9.5212e-006
3362	-1.16	0.	-0.88955	1.0177e-005
3363	-1.16	0.	-0.98318	5.5359e-006
3364	-1.0839	0.	-0.92223	9.8199e-006
3368	-1.16	0.	-0.79591	1.7489e-005
3369	-1.0839	0.	-0.87541	1.2221e-005
3370	-1.1128	0.	-0.82319	1.5608e-005
3373	-1.16	0.	-0.70227	2.6514e-005
3374	-1.1131	0.	-0.70243	2.7138e-005
3375	-1.1128	0.	-0.77637	2.0057e-005
3380	-1.16	0.	-0.60864	3.6578e-005
3381	-1.1131	0.	-0.65561	3.1476e-005
3383	-1.16	0.	-0.515	4.7934e-005
3384	-1.1018	0.	-0.537	4.76e-005
3385	-1.1131	0.	-0.60879	3.7135e-005
3390	-1.16	0.	-0.42136	5.8762e-005
3391	-1.1018	0.	-0.49018	5.3197e-005
3392	-1.1172	0.	-0.42665	5.9279e-005
3396	-1.16	0.	-0.32773	6.9794e-005
3397	-1.1172	0.	-0.37983	6.4327e-005
3399	-1.16	0.	-0.23409	8.1649e-005
3400	-1.0794	0.	-0.27272	8.6281e-005
3401	-1.1172	0.	-0.33301	7.0274e-005
3406	-1.16	0.	-0.14045	9.0343e-005
3407	-1.0794	0.	-0.2259	9.2101e-005
3408	-1.095	0.	-0.15518	9.4889e-005
3413	-1.1145	0.	-4.6818e-002	9.6997e-005
3414	-1.16	0.	-4.6818e-002	9.357e-005
3415	-1.095	0.	-0.10836	9.7642e-005
3455	0.13636	0.	0.	1.3562e-002
3456	6.8182e-002	0.	0.	6.7295e-002
3459	9.8778e-002	0.	-3.3611e-002	1.6252e-002
3467	0.22727	0.	0.	4.778e-003
3470	0.14423	0.	-3.3611e-002	1.0378e-002
3471	0.19976	0.	-4.5664e-002	5.3924e-003
3476	0.31818	0.	0.	1.5458e-003
3479	0.3099	0.	-5.9029e-002	1.4799e-003
3480	0.24521	0.	-4.5664e-002	2.7279e-003
3485	0.40909	0.	0.	7.8052e-004
3489	0.35535	0.	-5.9029e-002	9.5794e-004
3497	0.5	0.	0.	4.2477e-004
3499	0.40081	0.	-5.9029e-002	7.1973e-004
3500	0.46828	0.	-6.4751e-002	4.789e-004
3504	0.59091	0.	0.	2.5932e-004
3507	0.51373	0.	-6.4751e-002	3.6582e-004
3508	0.5659	0.	-6.1467e-002	2.8679e-004
3514	0.68182	0.	0.	1.819e-004
3517	0.65675	0.	-6.1087e-002	1.8829e-004
3518	0.61136	0.	-6.1467e-002	2.3355e-004
3521	0.77273	0.	0.	1.3702e-004
3523	0.70221	0.	-6.1087e-002	1.6392e-004
3524	0.75034	0.	-6.7003e-002	1.4103e-004
3528	0.86364	0.	0.	1.0683e-004
3531	0.7958	0.	-6.7003e-002	1.2054e-004
3532	0.85407	0.	-7.0404e-002	1.0836e-004
3540	0.95455	0.	0.	9.5141e-005
3542	0.89953	0.	-7.0404e-002	9.8683e-005
3546	-1.0236	0.	0.	1.094e-004
3548	-1.1145	0.	0.	9.7393e-005
3550	-1.0496	0.	-6.1547e-002	1.0147e-004
3554	-0.93273	0.	0.	1.3558e-004
3556	-1.0041	0.	-6.1547e-002	1.1004e-004
3557	-0.94729	0.	-3.8138e-002	1.3246e-004
3562	-0.84182	0.	0.	1.7209e-004
3565	-0.90183	0.	-3.8138e-002	1.5005e-004
3571	-0.75091	0.	0.	2.6091e-004
3574	-0.83673	0.	-7.5937e-002	1.6953e-004
3575	-0.77071	0.	-7.0817e-002	2.0859e-004
3576	-0.85638	0.	-3.8138e-002	1.6902e-004
3579	-0.66	0.	0.	4.1628e-004
3581	-0.65819	0.	-6.4962e-002	4.2327e-004
3582	-0.72526	0.	-7.0817e-002	2.7871e-004
3588	-0.56909	0.	0.	7.3611e-004
3591	-0.61274	0.	-6.4962e-002	5.0609e-004
3595	-0.47818	0.	0.	1.4602e-003
3598	-0.56728	0.	-6.4962e-002	7.4618e-004
