Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
74	-4.5e-002	0.	5.625e-002	0.25638
75	-9.e-002	0.	5.625e-002	0.16207
76	-0.135	0.	5.625e-002	8.4457e-002
77	-0.18	0.	5.625e-002	4.9069e-002
78	-0.225	0.	5.625e-002	8.3428e-002
79	-0.27	0.	5.625e-002	0.15957
80	-0.315	0.	5.625e-002	0.25603
81	-0.3375	0.	5.625e-002	0.36476
82	0.	0.	5.625e-002	0.43645
83	0.	0.	6.75e-002	0.32789
84	-2.25e-002	0.	6.75e-002	0.29718
85	-4.5e-002	0.	6.75e-002	0.2321
86	-9.e-002	0.	6.75e-002	0.15674
87	-0.135	0.	6.75e-002	9.9377e-002
88	-0.18	0.	6.75e-002	7.841e-002
89	-0.225	0.	6.75e-002	9.8992e-002
90	-0.27	0.	6.75e-002	0.15415
91	-0.315	0.	6.75e-002	0.23196
92	-0.3375	0.	6.75e-002	0.29583
93	-0.36	0.	5.625e-002	0.43315
94	-0.36	0.	6.75e-002	0.32475
95	-0.36	0.	4.5e-002	0.54218
96	-0.3375	0.	4.5e-002	0.43448
97	-0.315	0.	4.5e-002	0.28147
98	-0.27	0.	4.5e-002	0.1702
99	-0.225	0.	4.5e-002	7.5946e-002
100	-0.18	0.	4.5e-002	1.9729e-002
101	-0.135	0.	4.5e-002	7.7417e-002
102	-9.e-002	0.	4.5e-002	0.17257
103	-4.5e-002	0.	4.5e-002	0.28203
104	0.	0.	4.5e-002	0.54565
105	-2.25e-002	0.	4.5e-002	0.43607
169	-2.25e-002	0.	-4.5e-002	0.43276
170	0.	0.	-4.5e-002	0.54151
171	-4.5e-002	0.	-4.5e-002	0.28087
172	-9.e-002	0.	-4.5e-002	0.17189
173	-0.135	0.	-4.5e-002	7.7252e-002
174	-0.18	0.	-4.5e-002	1.9598e-002
175	-0.225	0.	-4.5e-002	7.7423e-002
176	-0.27	0.	-4.5e-002	0.17093
177	-0.315	0.	-4.5e-002	0.27979
178	-0.3375	0.	-4.5e-002	0.43505
179	-0.36	0.	-4.5e-002	0.54532
273	-0.3375	0.	-6.75e-002	0.2961
274	-0.36	0.	-6.75e-002	0.32816
275	-0.315	0.	-6.75e-002	0.22907
276	-0.27	0.	-6.75e-002	0.15559
277	-0.225	0.	-6.75e-002	0.10006
278	-0.18	0.	-6.75e-002	7.8008e-002
279	-0.135	0.	-6.75e-002	9.9516e-002
280	-9.e-002	0.	-6.75e-002	0.15666
281	-4.5e-002	0.	-6.75e-002	0.23186
282	-2.25e-002	0.	-6.75e-002	0.29375
283	0.	0.	-6.75e-002	0.32272
293	-0.36	0.	-5.625e-002	0.43638
297	0.	0.	-5.625e-002	0.43175
2362	-0.32625	0.	-5.625e-002	0.30726
2363	-0.3375	0.	-5.0625e-002	0.40005
2364	-0.3375	0.	-6.1875e-002	0.33052
2365	-0.34875	0.	-5.625e-002	0.39987
2366	-0.2925	0.	-5.625e-002	0.20655
2367	-0.315	0.	-5.0625e-002	0.26663
2368	-0.315	0.	-6.1875e-002	0.24122
2369	-0.2475	0.	-5.625e-002	0.12115
2370	-0.27	0.	-5.0625e-002	0.16516
2371	-0.27	0.	-6.1875e-002	0.15739
2372	-0.2025	0.	-5.625e-002	6.0295e-002
2373	-0.225	0.	-5.0625e-002	7.9955e-002
2374	-0.225	0.	-6.1875e-002	9.1659e-002
2375	-0.1575	0.	-5.625e-002	6.02e-002
2376	-0.18	0.	-5.0625e-002	3.42e-002
2377	-0.18	0.	-6.1875e-002	6.3405e-002
2378	-0.1125	0.	-5.625e-002	0.12147
2379	-0.135	0.	-5.0625e-002	7.9658e-002
2380	-0.135	0.	-6.1875e-002	9.1177e-002
2381	-6.75e-002	0.	-5.625e-002	0.2081
2382	-9.e-002	0.	-5.0625e-002	0.1662
2383	-9.e-002	0.	-6.1875e-002	0.15849
2384	-3.375e-002	0.	-5.625e-002	0.30703
2385	-4.5e-002	0.	-5.0625e-002	0.26811
2386	-4.5e-002	0.	-6.1875e-002	0.24356
2387	-2.25e-002	0.	-5.0625e-002	0.39771
2388	-2.25e-002	0.	-6.1875e-002	0.32814
2389	-1.125e-002	0.	-5.625e-002	0.39632
2390	-3.375e-002	0.	5.625e-002	0.30911
2391	-1.125e-002	0.	5.625e-002	0.4004
2392	-2.25e-002	0.	6.1875e-002	0.33158
2393	-2.25e-002	0.	5.0625e-002	0.40108
2394	-6.75e-002	0.	5.625e-002	0.20864
2395	-4.5e-002	0.	6.1875e-002	0.24405
2396	-4.5e-002	0.	5.0625e-002	0.26906
2397	-0.1125	0.	5.625e-002	0.1217
2398	-9.e-002	0.	6.1875e-002	0.15872
2399	-9.e-002	0.	5.0625e-002	0.16673
2400	-0.1575	0.	5.625e-002	6.0157e-002
2401	-0.135	0.	6.1875e-002	9.1126e-002
2402	-0.135	0.	5.0625e-002	7.9767e-002
2403	-0.2025	0.	5.625e-002	6.0095e-002
2404	-0.18	0.	6.1875e-002	6.3739e-002
2405	-0.18	0.	5.0625e-002	3.4399e-002
2406	-0.2475	0.	5.625e-002	0.11976
2407	-0.225	0.	6.1875e-002	9.041e-002
2408	-0.225	0.	5.0625e-002	7.8474e-002
2409	-0.2925	0.	5.625e-002	0.20718
2410	-0.27	0.	6.1875e-002	0.15616
2411	-0.27	0.	5.0625e-002	0.16429
2412	-0.32625	0.	5.625e-002	0.30828
2413	-0.315	0.	6.1875e-002	0.24379
2414	-0.315	0.	5.0625e-002	0.2686
2415	-0.3375	0.	6.1875e-002	0.33016
2416	-0.34875	0.	5.625e-002	0.39803
2417	-0.3375	0.	5.0625e-002	0.39954
2418	0.	0.	6.1875e-002	0.38206
2419	0.	0.	5.0625e-002	0.491
2422	-1.125e-002	0.	6.75e-002	0.31173
2428	-3.375e-002	0.	6.75e-002	0.26232
2434	-6.75e-002	0.	6.75e-002	0.19285
2439	-0.1125	0.	6.75e-002	0.12548
2445	-0.1575	0.	6.75e-002	8.4047e-002
2452	-0.2025	0.	6.75e-002	8.43e-002
2458	-0.2475	0.	6.75e-002	0.12375
2464	-0.2925	0.	6.75e-002	0.1914
2468	-0.32625	0.	6.75e-002	0.26168
2476	-0.34875	0.	6.75e-002	0.30949
2480	-0.36	0.	6.1875e-002	0.37884
2481	-0.36	0.	5.0625e-002	0.48761
2490	-0.34875	0.	4.5e-002	0.48734
2497	-0.32625	0.	4.5e-002	0.35611
2503	-0.2925	0.	4.5e-002	0.22576
2508	-0.2475	0.	4.5e-002	0.12266
2514	-0.2025	0.	4.5e-002	4.2168e-002
2519	-0.1575	0.	4.5e-002	4.2605e-002
2525	-0.1125	0.	4.5e-002	0.12464
2529	-6.75e-002	0.	4.5e-002	0.22723
2534	-3.375e-002	0.	4.5e-002	0.3571
2539	-1.125e-002	0.	4.5e-002	0.48984
2832	-1.125e-002	0.	-4.5e-002	0.48609
2833	-3.375e-002	0.	-4.5e-002	0.35484
2837	0.	0.	-5.0625e-002	0.48657
2842	-6.75e-002	0.	-4.5e-002	0.22631
2845	-0.1125	0.	-4.5e-002	0.12421
2850	-0.1575	0.	-4.5e-002	4.2716e-002
2853	-0.2025	0.	-4.5e-002	4.2584e-002
2858	-0.2475	0.	-4.5e-002	0.1238
2861	-0.2925	0.	-4.5e-002	0.22528
2867	-0.32625	0.	-4.5e-002	0.35545
2871	-0.34875	0.	-4.5e-002	0.48917
2877	-0.36	0.	-5.0625e-002	0.49079
3475	-0.34875	0.	-6.75e-002	0.31137
3476	-0.32625	0.	-6.75e-002	0.26027
3482	-0.36	0.	-6.1875e-002	0.38214
3487	-0.2925	0.	-6.75e-002	0.19065
3491	-0.2475	0.	-6.75e-002	0.1253
3496	-0.2025	0.	-6.75e-002	8.4249e-002
3501	-0.1575	0.	-6.75e-002	8.405e-002
3506	-0.1125	0.	-6.75e-002	0.12546
3511	-6.75e-002	0.	-6.75e-002	0.19273
3516	-3.375e-002	0.	-6.75e-002	0.26053
3521	-1.125e-002	0.	-6.75e-002	0.30741
3525	0.	0.	-6.1875e-002	0.3771
170	0.	0.	-4.5e-002	0.40312
179	-0.36	0.	-4.5e-002	0.41802
273	-0.3375	0.	-6.75e-002	0.21663
274	-0.36	0.	-6.75e-002	0.24668
275	-0.315	0.	-6.75e-002	0.17787
276	-0.27	0.	-6.75e-002	0.1262
277	-0.225	0.	-6.75e-002	9.4633e-002
278	-0.18	0.	-6.75e-002	8.046e-002
279	-0.135	0.	-6.75e-002	9.2762e-002
280	-9.e-002	0.	-6.75e-002	0.12736
281	-4.5e-002	0.	-6.75e-002	0.16618
282	-2.25e-002	0.	-6.75e-002	0.21663
283	0.	0.	-6.75e-002	0.19715
293	-0.36	0.	-5.625e-002	0.35039
297	0.	0.	-5.625e-002	0.34665
364	1.	0.	-9.7045e-002	7.3809e-004
365	1.	0.	-0.19409	6.6098e-004
366	1.	0.	-0.29114	5.8714e-004
367	1.	0.	-0.38818	5.27e-004
368	1.	0.	-0.48523	3.9619e-004
369	1.	0.	-0.58227	3.2619e-004
370	1.	0.	-0.67932	2.5348e-004
371	1.	0.	-0.77636	1.6915e-004
372	1.	0.	-0.87341	1.0589e-004
373	1.	0.	-0.97045	6.0956e-005
384	0.90167	0.	-1.0675	5.6524e-005
385	0.80333	0.	-1.0675	1.0147e-004
386	0.705	0.	-1.0675	1.5255e-004
387	0.60667	0.	-1.0675	2.0726e-004
388	0.50833	0.	-1.0675	2.6383e-004
389	0.41	0.	-1.0675	2.928e-004
390	0.31167	0.	-1.0675	3.1417e-004
391	0.21333	0.	-1.0675	3.0742e-004
392	0.115	0.	-1.0675	2.6799e-004
393	1.6667e-002	0.	-1.0675	2.0912e-004
394	-8.1667e-002	0.	-1.0675	1.1609e-004
395	-0.18	0.	-1.0675	6.623e-005
396	-0.27833	0.	-1.0675	1.1791e-004
397	-0.37667	0.	-1.0675	2.0383e-004
398	-0.475	0.	-1.0675	2.8764e-004
399	-0.57333	0.	-1.0675	3.1662e-004
400	-0.67167	0.	-1.0675	2.9584e-004
401	-0.77	0.	-1.0675	2.9076e-004
402	-0.86833	0.	-1.0675	2.5918e-004
403	-0.96667	0.	-1.0675	1.9917e-004
404	-1.065	0.	-1.0675	1.7426e-004
405	-1.1633	0.	-1.0675	1.1422e-004
406	-1.2617	0.	-1.0675	4.6852e-005
412	-1.36	0.	-0.97045	4.7396e-005
413	-1.36	0.	-0.87341	1.1772e-004
414	-1.36	0.	-0.77636	1.8103e-004
415	-1.36	0.	-0.67932	2.3797e-004
416	-1.36	0.	-0.58227	3.2206e-004
417	-1.36	0.	-0.48523	4.3639e-004
418	-1.36	0.	-0.38818	5.0029e-004
419	-1.36	0.	-0.29114	5.9652e-004
420	-1.36	0.	-0.19409	6.7764e-004
421	-1.36	0.	-9.7045e-002	7.1432e-004
427	0.1	0.	0.	8.1999e-002
428	0.2	0.	0.	2.033e-002
429	0.3	0.	0.	6.6338e-003
430	0.4	0.	0.	4.3791e-003
431	0.5	0.	0.	2.7684e-003
432	0.6	0.	0.	1.861e-003
433	0.7	0.	0.	1.2731e-003
434	0.8	0.	0.	9.261e-004
435	0.9	0.	0.	7.8575e-004
436	-1.26	0.	0.	7.6532e-004
437	-1.16	0.	0.	9.314e-004
438	-1.06	0.	0.	1.3421e-003
439	-0.96	0.	0.	1.752e-003
440	-0.86	0.	0.	2.7794e-003
441	-0.76	0.	0.	5.2644e-003
442	-0.66	0.	0.	9.5337e-003
443	-0.56	0.	0.	1.8923e-002
444	-0.46	0.	0.	8.3797e-002
541	0.	0.	0.	0.4272
542	-0.36	0.	0.	0.40987
547	1.	0.	-1.0675	3.0762e-005
548	1.	0.	0.	7.299e-004
549	-1.36	0.	-1.0675	2.6943e-005
550	-1.36	0.	0.	7.3008e-004
719	0.12084	0.	-0.39916	3.9713e-003
720	-0.53584	0.	-0.73895	7.2354e-004
721	-0.48829	0.	-0.41184	3.9941e-003
722	0.56722	0.	-0.47516	9.5211e-004
723	-0.22722	0.	-0.58359	1.3381e-003
724	-0.40011	0.	-0.23814	1.7606e-002
725	5.2816e-002	0.	-0.24501	1.6059e-002
726	-0.96984	0.	-0.6232	5.4943e-004
727	0.22166	0.	-0.75064	6.8176e-004
728	-0.17539	0.	-0.2295	1.7977e-002
729	-0.71389	0.	-0.50527	1.5707e-003
730	-0.14858	0.	-0.80692	4.4682e-004
731	-0.20285	0.	-0.38887	4.5022e-003
732	-1.0209	0.	-0.29113	1.0799e-003
733	-7.4281e-003	0.	-0.66522	9.0874e-004
734	0.6162	0.	-0.77386	3.5921e-004
735	0.20259	0.	-0.26722	7.8448e-003
736	-9.5892e-002	0.	-0.11094	8.3747e-002
737	-0.22046	0.	-0.1844	2.9324e-002
738	0.2566	0.	-0.45088	2.5048e-003
739	-0.70017	0.	-0.16064	5.3395e-003
740	-0.11513	0.	-0.3578	6.172e-003
741	0.581	0.	-0.31937	1.3561e-003
742	-0.37731	0.	-0.12306	7.8941e-002
743	3.463e-002	0.	-0.17861	3.2222e-002
744	-4.8056e-002	0.	-0.54898	1.8777e-003
745	-0.9345	0.	-0.79781	3.4289e-004
746	-0.38627	0.	-0.79214	4.9653e-004
747	-1.2217	0.	-0.82118	1.7004e-004
748	0.45856	0.	-0.29053	2.2843e-003
749	-0.44921	0.	-0.50662	2.2598e-003
750	0.71145	0.	-0.53862	5.3606e-004
751	-0.10814	0.	-0.21092	2.5132e-002
752	-0.33513	0.	-0.2926	1.1251e-002
753	0.33684	0.	-0.6559	8.3793e-004
754	0.37021	0.	-0.80615	4.5929e-004
755	0.12951	0.	-0.51961	2.047e-003
756	-4.3571e-002	0.	-0.76478	5.1611e-004
757	0.78069	0.	-0.2298	8.2576e-004
758	-0.32941	0.	-0.46102	3.254e-003
759	-1.1398	0.	-0.55854	4.3615e-004
760	-0.673	0.	-0.94345	3.4289e-004
761	-0.57984	0.	-0.25481	7.3002e-003
762	-0.69593	0.	-0.33684	2.9577e-003
763	-0.84495	0.	-0.23664	2.4786e-003
764	-0.85041	0.	-0.39744	1.4816e-003
765	0.86794	0.	-0.76356	2.1014e-004
766	0.3013	0.	-0.13361	8.71e-003
767	0.18163	0.	-0.16503	1.5021e-002
768	0.1222	0.	-0.10009	3.4536e-002
769	6.5023e-002	0.	-0.1083	7.3826e-002
770	-2.0589e-004	0.	-0.3707	5.7884e-003
771	-0.15136	0.	-0.14604	5.4226e-002
772	-0.38032	0.	-0.94011	2.8119e-004
773	2.7642e-003	0.	-0.11997	8.4423e-002
774	0.153	0.	-0.91719	3.5527e-004
775	-0.31931	0.	-0.67989	8.9264e-004
776	-1.2086	0.	-0.25347	7.3394e-004
777	-0.76216	0.	-0.79286	4.9538e-004
778	-5.0354e-002	0.	-0.30039	1.0977e-002
779	-7.4385e-002	0.	-0.44767	3.2062e-003
780	-0.49867	0.	-0.1	3.3153e-002
781	-0.43311	0.	-9.5367e-002	7.1486e-002
782	0.47549	0.	-0.71641	5.2144e-004
783	-0.25786	0.	-0.25384	1.6432e-002
784	-0.96254	0.	-0.94408	2.3422e-004
785	0.4088	0.	-0.46989	1.5551e-003
786	-0.19438	0.	-0.6925	6.7845e-004
787	-0.58889	0.	-0.45305	2.379e-003
788	0.5342	0.	-0.15377	2.3451e-003
789	-0.57556	0.	-0.5787	1.2996e-003
790	-0.51172	0.	-0.90778	4.3607e-004
791	0.8133	0.	-0.92217	1.3988e-004
792	-1.0852	0.	-0.72303	3.4997e-004
793	0.86436	0.	-0.45022	4.832e-004
794	0.31751	0.	-0.2597	4.1277e-003
795	0.42107	0.	-0.96442	3.0795e-004
796	-0.19082	0.	-0.30361	9.2042e-003
797	-0.81989	0.	-0.92377	3.3375e-004
798	-0.26648	0.	-0.34039	7.5028e-003
799	-1.0031	0.	-0.47818	7.7547e-004
800	-3.7823e-002	0.	-0.18681	3.6672e-002
801	3.0333e-003	0.	-0.9644	2.3533e-004
802	-0.32495	0.	-0.22905	2.0872e-002
803	0.59021	0.	-0.63554	6.0181e-004
804	-0.95626	0.	-0.11541	1.7005e-003
805	-0.44182	0.	-0.64157	1.1638e-003
806	2.7917e-002	0.	-0.47491	2.8279e-003
807	-0.38546	0.	-7.3853e-002	0.17632
808	-1.1538	0.	-0.40523	6.2974e-004
809	0.65179	0.	-0.92618	2.1418e-004
810	-0.31933	0.	-0.10917	9.9712e-002
811	-0.14517	0.	-0.51471	2.2194e-003
812	-0.83889	0.	-0.55748	8.7523e-004
813	6.9545e-002	0.	-0.77866	5.6113e-004
814	0.11238	0.	-0.63694	1.1669e-003
815	0.45093	0.	-0.58156	9.0594e-004
816	-0.33039	0.	-0.56287	1.6293e-003
817	2.3482e-002	0.	-7.4232e-002	0.15838
818	0.67064	0.	-0.22308	1.3077e-003
819	-0.51934	0.	-0.19214	1.55e-002
820	-0.12122	0.	-0.62074	1.2021e-003
821	-0.33635	0.	-0.37537	5.7812e-003
822	0.28412	0.	-0.93259	3.7619e-004
823	0.72762	0.	-0.36695	8.0312e-004
824	0.23051	0.	-0.58262	1.307e-003
825	-0.58197	0.	-0.14275	1.2027e-002
826	-1.2388	0.	-0.68432	2.6621e-004
827	0.8788	0.	-0.59707	3.2754e-004
828	-0.25198	0.	-0.12462	6.6462e-002
829	-0.23352	0.	-0.48123	2.9336e-003
830	0.87118	0.	-0.13806	7.8039e-004
831	-0.14899	0.	-0.94249	1.8642e-004
832	-0.70048	0.	-0.66574	8.0413e-004
833	-0.42776	0.	-0.3276	7.3038e-003
834	7.7917e-002	0.	-0.3175	7.4402e-003
835	-0.11758	0.	-0.27341	1.1746e-002
836	-4.9221e-002	0.	-0.13068	8.2752e-002
837	0.40384	0.	-0.18356	3.807e-003
838	-2.3443e-002	0.	-9.3479e-002	0.14734
839	-1.2407	0.	-0.11473	7.635e-004
840	-0.8203	0.	-0.10958	3.8145e-003
841	-0.26569	0.	-0.86802	2.6361e-004
842	0.52924	0.	-0.85448	3.511e-004
843	0.33673	0.	-0.54817	1.2594e-003
844	-0.10303	0.	-0.71003	6.6648e-004
845	0.72309	0.	-0.68838	3.3325e-004
846	-0.3567	0.	-0.1756	3.7987e-002
847	3.8375e-002	0.	-0.57913	1.6266e-003
848	-0.83966	0.	-0.68032	5.604e-004
849	0.12727	0.	-0.25069	1.2932e-002
850	-1.1022	0.	-0.8974	1.9202e-004
851	-1.234	0.	-0.95194	8.3583e-005
852	0.89202	0.	-0.30383	6.3216e-004
853	-0.28085	0.	-0.18441	3.3602e-002
854	-0.43763	0.	-0.16975	2.8491e-002
855	-1.1045	0.	-0.13858	1.0312e-003
856	1.1756e-002	0.	-0.2975	1.1007e-002
857	0.15192	0.	-0.32221	6.5375e-003
858	-8.8163e-002	0.	-0.1581	4.7032e-002
859	-0.20507	0.	-0.1284	5.5757e-002
860	0.40763	0.	-8.0204e-002	4.1344e-003
861	-0.24915	0.	-0.76865	5.1292e-004
862	-0.27372	0.	-0.40938	4.4241e-003
863	0.93302	0.	-0.85944	1.2023e-004
864	0.54342	0.	-0.97602	2.5973e-004
865	0.22792	0.	-0.34915	4.2753e-003
866	-9.4562e-003	0.	-0.24274	1.6723e-002
867	-0.15175	0.	-0.4343	3.6344e-003
868	-0.47918	0.	-0.25049	1.2464e-002
869	-0.57323	0.	-0.35298	4.8192e-003
870	0.36904	0.	-0.37435	2.3355e-003
871	-0.40236	0.	-0.41894	3.7406e-003
872	-0.26701	0.	-0.96681	1.2221e-004
873	0.72738	0.	-0.82214	2.3386e-004
874	0.48098	0.	-0.38753	1.5894e-003
875	-1.2696	0.	-0.36257	5.5357e-004
876	-0.63736	0.	-0.80661	5.4632e-004
877	0.64937	0.	-9.8782e-002	1.4687e-003
878	0.74202	0.	-0.11706	1.086e-003
879	9.2897e-002	0.	-0.17719	2.8683e-002
880	-6.8116e-002	0.	-0.86743	3.1012e-004
881	-6.4244e-002	0.	-0.24178	1.6437e-002
882	-0.35945	0.	-8.9957e-002	0.16321
883	-1.2692	0.	-0.49692	4.0293e-004
884	-6.1607e-002	0.	-9.5813e-002	0.12483
1374	-0.39722	0.	-2.717e-002	0.2377
1375	-0.41494	0.	-4.5322e-002	0.12189
1376	-0.37764	0.	-5.4279e-002	0.28004
1380	1.5343e-002	0.	-5.5175e-002	0.27662
1381	5.3237e-002	0.	-4.7438e-002	0.13142
1382	3.734e-002	0.	-2.7836e-002	0.23425
2837	0.	0.	-5.0625e-002	0.36892
2838	0.	0.	-2.25e-002	0.40867
2839	7.6716e-003	0.	-5.0087e-002	0.33676
2840	1.867e-002	0.	-3.6418e-002	0.31735
2877	-0.36	0.	-5.0625e-002	0.37828
2878	-0.36	0.	-2.25e-002	0.40598
2879	-0.37861	0.	-3.6085e-002	0.326
2880	-0.36882	0.	-4.964e-002	0.34624
3475	-0.34875	0.	-6.75e-002	0.22823
3476	-0.32625	0.	-6.75e-002	0.19559
3477	-0.32841	0.	-8.8333e-002	0.15752
3478	-0.34848	0.	-7.8729e-002	0.18901
3482	-0.36	0.	-6.1875e-002	0.29324
3483	-0.37273	0.	-7.0676e-002	0.20911
3484	-0.35973	0.	-7.8729e-002	0.20434
3485	-0.36882	0.	-6.089e-002	0.25538
3487	-0.2925	0.	-6.75e-002	0.14999
3488	-0.31716	0.	-8.8333e-002	0.13867
3491	-0.2475	0.	-6.75e-002	0.108
3492	-0.29466	0.	-8.8333e-002	0.11078
3493	-0.26099	0.	-9.6062e-002	9.5868e-002
3496	-0.2025	0.	-6.75e-002	8.4539e-002
3497	-0.23849	0.	-9.6062e-002	8.0085e-002
3498	-0.21504	0.	-9.795e-002	7.4424e-002
3501	-0.1575	0.	-6.75e-002	8.3426e-002
3502	-0.16568	0.	-0.10677	6.6036e-002
3503	-0.19254	0.	-9.795e-002	6.7663e-002
3506	-0.1125	0.	-6.75e-002	0.10777
3507	-0.11545	0.	-8.9219e-002	8.6953e-002
3508	-0.14318	0.	-0.10677	7.3309e-002
3511	-6.75e-002	0.	-6.75e-002	0.14479
3512	-9.2946e-002	0.	-8.9219e-002	0.10542
3513	-7.5803e-002	0.	-8.1657e-002	0.12506
3516	-3.375e-002	0.	-6.75e-002	0.19037
3517	-3.4222e-002	0.	-8.0489e-002	0.15578
3518	-5.3303e-002	0.	-8.1657e-002	0.14499
3521	-1.125e-002	0.	-6.75e-002	0.20395
3522	-2.2972e-002	0.	-8.0489e-002	0.18152
3525	0.	0.	-6.1875e-002	0.26557
3526	1.3821e-003	0.	-9.3735e-002	0.14047
3527	1.1741e-002	0.	-7.0866e-002	0.17637
3528	-1.1722e-002	0.	-8.0489e-002	0.16884
3529	7.6716e-003	0.	-6.1337e-002	0.22878
3600	-0.36882	0.	-5.5265e-002	0.31458
3611	7.6716e-003	0.	-5.5712e-002	0.31104
4046	1.	0.	-0.14557	6.9948e-004
4048	0.95	0.	-4.8523e-002	7.6189e-004
4049	1.	0.	-4.8523e-002	7.3391e-004
4050	0.93559	0.	-0.11755	7.5892e-004
4053	1.	0.	-0.24261	6.2404e-004
4054	0.93559	0.	-0.16608	7.2056e-004
4055	0.94601	0.	-0.24896	6.459e-004
4059	1.	0.	-0.33966	5.5676e-004
4060	0.94601	0.	-0.29748	6.0915e-004
4062	1.	0.	-0.4367	4.6155e-004
4063	0.93218	0.	-0.4192	5.0433e-004
