Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
5471	2.10E-02	3.28E-02	0	112.03
5472	1.58E-02	2.63E-02	0	107.93
5473	2.10E-02	4.59E-02	0	114.76
5474	1.58E-02	3.94E-02	0	113.93
5475	2.10E-02	5.91E-02	0	115.24
5476	1.58E-02	5.25E-02	0	115.07
5477	2.10E-02	7.22E-02	0	115.35
5478	1.58E-02	6.56E-02	0	115.31
5479	2.10E-02	8.53E-02	0	115.38
5480	1.58E-02	7.88E-02	0	115.36
5481	2.10E-02	9.84E-02	0	115.39
5482	1.58E-02	9.19E-02	0	115.38
5483	2.10E-02	0.11156	0	115.39
5484	1.58E-02	0.105	0	115.39
5485	2.10E-02	0.12469	0	115.38
5486	1.58E-02	0.11812	0	115.38
5487	2.10E-02	0.13781	0	115.35
5488	1.58E-02	0.13125	0	115.36
5489	2.10E-02	0.15094	0	115.24
5490	1.58E-02	0.14437	0	115.31
5491	2.10E-02	0.16406	0	114.76
5492	1.58E-02	0.1575	0	115.07
5493	2.10E-02	0.17719	0	112.03
5494	1.58E-02	0.17063	0	113.93
5495	2.10E-02	0.19031	0	102.36
5496	1.58E-02	0.18375	0	107.93
5497	2.10E-02	0.20016	0	77.358
5498	1.58E-02	0.19688	0	91.097
5499	1.58E-02	0.20344	0	55.742
5500	5.25E-03	0.20344	0	47.879
5501	1.05E-02	0.20016	0	69.481
5502	-5.25E-03	0.20344	0	47.981
5503	3.44E-15	0.20016	0	61.684
5504	-1.05E-02	0.20016	0	69.69
5505	5.25E-03	0.19688	0	83.285
5506	1.05E-02	0.19031	0	96.666
5507	-5.25E-03	0.19688	0	83.393
5508	3.27E-15	0.19031	0	91.043
5509	-1.05E-02	0.19031	0	96.828
5510	5.25E-03	0.18375	0	104.42
5511	1.05E-02	0.17719	0	109.83
5512	-5.25E-03	0.18375	0	104.48
5513	3.05E-15	0.17719	0	107.66
5514	-1.05E-02	0.17719	0	109.9
5515	5.25E-03	0.17063	0	113.07
5516	1.05E-02	0.16406	0	114.24
5517	-5.25E-03	0.17063	0	113.08
5518	2.83E-15	0.16406	0	113.73
5519	-1.05E-02	0.16406	0	114.26
5520	5.25E-03	0.1575	0	114.9
5521	1.05E-02	0.15094	0	115.14
5522	-5.25E-03	0.1575	0	114.9
5523	2.61E-15	0.15094	0	115.04
5524	-1.05E-02	0.15094	0	115.14
5525	5.25E-03	0.14437	0	115.27
5526	1.05E-02	0.13781	0	115.33
5527	-5.25E-03	0.14437	0	115.28
5528	2.38E-15	0.13781	0	115.31
5529	-1.05E-02	0.13781	0	115.33
5530	5.25E-03	0.13125	0	115.36
5531	1.05E-02	0.12469	0	115.37
5532	-5.25E-03	0.13125	0	115.36
5533	2.16E-15	0.12469	0	115.37
5534	-1.05E-02	0.12469	0	115.37
5535	5.25E-03	0.11812	0	115.38
5536	1.05E-02	0.11156	0	115.38
5537	-5.25E-03	0.11812	0	115.38
5538	1.94E-15	0.11156	0	115.38
5539	-1.05E-02	0.11156	0	115.38
5540	5.25E-03	0.105	0	115.39
5541	1.05E-02	9.84E-02	0	115.38
5542	-5.25E-03	0.105	0	115.39
5543	1.72E-15	9.84E-02	0	115.38
5544	-1.05E-02	9.84E-02	0	115.38
5545	5.25E-03	9.19E-02	0	115.38
5546	1.05E-02	8.53E-02	0	115.37
5547	-5.25E-03	9.19E-02	0	115.38
5548	1.50E-15	8.53E-02	0	115.37
5549	-1.05E-02	8.53E-02	0	115.37
5550	5.25E-03	7.88E-02	0	115.36
5551	1.05E-02	7.22E-02	0	115.33
5552	-5.25E-03	7.88E-02	0	115.36
5553	1.27E-15	7.22E-02	0	115.31
5554	-1.05E-02	7.22E-02	0	115.33
5555	5.25E-03	6.56E-02	0	115.27
5556	1.05E-02	5.91E-02	0	115.14
5557	-5.25E-03	6.56E-02	0	115.28
5558	1.05E-15	5.91E-02	0	115.04
5559	-1.05E-02	5.91E-02	0	115.14
5560	5.25E-03	5.25E-02	0	114.9
5561	1.05E-02	4.59E-02	0	114.24
5562	-5.25E-03	5.25E-02	0	114.9
5563	8.29E-16	4.59E-02	0	113.73
5564	-1.05E-02	4.59E-02	0	114.26
5565	5.25E-03	3.94E-02	0	113.07
5566	1.05E-02	3.28E-02	0	109.83
5567	-5.25E-03	3.94E-02	0	113.08
5568	6.07E-16	3.28E-02	0	107.66
5569	-1.05E-02	3.28E-02	0	109.9
5570	5.25E-03	2.63E-02	0	104.42
5571	1.05E-02	1.97E-02	0	96.666
5572	-5.25E-03	2.63E-02	0	104.48
5573	3.85E-16	1.97E-02	0	91.043
5574	-1.05E-02	1.97E-02	0	96.828
5575	5.25E-03	1.31E-02	0	83.285
5576	1.05E-02	9.84E-03	0	69.481
5577	-5.25E-03	1.31E-02	0	83.393
5578	2.19E-16	9.84E-03	0	61.683
5579	-1.05E-02	9.84E-03	0	69.69
5580	5.25E-03	6.56E-03	0	47.879
5581	1.05E-02	3.28E-03	0	40.556
5582	-5.25E-03	6.56E-03	0	47.98
5583	1.08E-16	3.28E-03	0	33.816
5584	-1.05E-02	3.28E-03	0	40.728
5585	-5.25E-03	4.50E-16	0	26.564
5589	5.25E-03	2.72E-16	0	26.493
297	-3.15E-02	0.20344	0	4.94E-03
298	-3.15E-02	0.19688	0	-1.12E-02
299	-3.15E-02	0.18375	0	-1.76E-02
300	-3.15E-02	0.17063	0	-2.23E-02
301	-3.15E-02	0.1575	0	-2.42E-02
302	-3.15E-02	0.14437	0	-2.30E-02
303	-3.15E-02	0.13125	0	-2.34E-02
304	-3.15E-02	0.11812	0	-2.43E-02
305	-3.15E-02	0.105	0	-2.39E-02
306	-3.15E-02	9.19E-02	0	-2.34E-02
307	-3.15E-02	7.88E-02	0	-2.34E-02
308	-3.15E-02	6.56E-02	0	-2.28E-02
309	-3.15E-02	5.25E-02	0	-2.22E-02
310	-3.15E-02	3.94E-02	0	-2.21E-02
311	-3.15E-02	2.63E-02	0	-1.93E-02
312	-3.15E-02	1.31E-02	0	-1.06E-02
313	-3.15E-02	6.56E-03	0	2.52E-03
314	-2.10E-02	1.00E-15	0	7.35E-02
315	-2.63E-02	8.85E-16	0	8.92E-02
316	-3.15E-02	1.00E-15	0	4.71E-02
317	-3.15E-02	0.21	0	5.30E-02
318	-2.63E-02	0.21	0	9.25E-02
319	-2.10E-02	0.21	0	7.18E-02
327	1.05E-02	0.21	0	6.81E-02
328	3.55E-15	0.21	0	6.41E-02
329	-1.05E-02	0.21	0	6.68E-02
330	2.10E-02	0.21	0	7.09E-02
345	2.63E-02	0.21	0	9.03E-02
352	3.15E-02	0.21	0	6.34E-02
361	2.63E-02	5.30E-16	0	8.28E-02
368	2.10E-02	0	0	7.16E-02
376	3.15E-02	1.00E-15	0	4.81E-02
497	3.15E-02	6.56E-03	0	9.29E-03
498	3.15E-02	1.31E-02	0	-9.54E-03
499	3.15E-02	2.63E-02	0	-1.81E-02
500	3.15E-02	3.94E-02	0	-2.32E-02
501	3.15E-02	5.25E-02	0	-2.18E-02
502	3.15E-02	6.56E-02	0	-2.32E-02
503	3.15E-02	7.88E-02	0	-2.33E-02
504	3.15E-02	9.19E-02	0	-2.27E-02
505	3.15E-02	0.105	0	-2.34E-02
506	3.15E-02	0.11812	0	-2.46E-02
507	3.15E-02	0.13125	0	-2.33E-02
508	3.15E-02	0.14437	0	-2.21E-02
509	3.15E-02	0.1575	0	-2.18E-02
510	3.15E-02	0.17063	0	-2.02E-02
511	3.15E-02	0.18375	0	-1.66E-02
512	3.15E-02	0.19688	0	-1.00E-02
513	3.15E-02	0.20344	0	1.28E-02
701	-1.05E-02	5.38E-16	0	6.87E-02
